config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
flexibility	1	sp-nonconvergence	255	1836	2.666799837	0.5544985292	0.039478734600000065	0.0	0.039478734600000065	0.0011504909083877995	0.02057664974607844	0.02057664974607844	3306.3261024968015	1.8008312105102404	111	0.03586756670000002	0.019275292895495497	0.019275292895495493	197.70633725369996	1.7811381734567564	4.006532389765923	0.5439270209753886
flexibility	2	sp-nonconvergence	255	1894	1.929637424	0.7663931909	0.017286401000000007	0.0	0.017286401000000007	0.0006141733015311509	0.01032312770564944	0.01032312770564944	2734.171459291946	1.443596335423414	121	0.016752812000000006	0.009613588703305784	0.009729599324793392	165.70312576255003	1.369447320351653	2.5767810026385223	0.46221967902965844
flexibility	3	sp-nonconvergence	255	986	1.38774508	0.5077658459	0.033790818000000056	0.0	0.033790818000000056	0.0008924738682555781	0.01743962662363083	0.01743962662363083	1044.9442952758493	1.0597812325312874	54	0.030169058500000068	0.01629591174259259	0.01671106992777778	56.85326222625	1.052838189375	3.234042553191489	0.36289163603214547
flexibility	4	sat	0	1511	3.031969362	0.0	2.1693816487936797	6.727951529e-14	2.1693816487936797	0.0020065978570483122	0.011753250742554594	0.011761034352317831	4084.291537664204	2.7030387410087386	87	0.020963263000000065	0.00969413395402299	0.009848613241379311	234.055064153	2.6902880937126437	2.611772486772487	0.39602769899647683
flexibility	5	sp-nonconvergence	255	2127	1.135861589	0.4501783528	0.026323954499999913	0.0	0.026323954499999913	0.0003223710560413727	0.008607714271932285	0.008607714271932285	1771.0003526135013	0.8326282804952991	126	0.024883763199999964	0.005445342422222222	0.008999247258730159	103.27105377329997	0.8196115378833331	2.976973684210526	0.5224765950115398
flexibility	6	sat	0	1380	4.242824984	0.0	2.8789668249884097	1.159017327e-11	2.8789668249884097	0.003074510857971015	0.019503533030434814	0.019517676274103304	5147.355973339009	3.7299680966224704	77	0.03280044800000015	0.016823564961038966	0.016968702623376623	286.56769196900007	3.721658337259741	2.937002172338885	0.48838015098590404
flexibility	7	sp-nonconvergence	255	378	0.2524184839	-0.009441863288	0.02758497135	0.0	0.02758497135	0.0006927522412380952	0.01384736492691005	0.01384736492691005	60.83014057971398	0.16092629782993115	20	0.026763312168	0.013179241284400001	0.0132048839644	3.255769435376	0.1627884717688	3.0263852242744065	0.18723604397382587
flexibility	8	sp-nonconvergence	255	2476	3.346007875	0.8632140918	0.033735887000000186	0.0	0.033735887000000186	0.0010027438542810985	0.020091855025040357	0.020091855025040357	5599.261651265403	2.261414237183119	140	0.03332728499999993	0.017951780823571427	0.018760463594999995	311.92296127525	2.2280211519660713	4.0718611223253935	0.6894601899548434
flexibility	9	sp-nonconvergence	255	2360	3.851051375	0.2400407085	0.05138813099999995	0.0	0.05138813099999995	0.0015300892654661017	0.024788971522754236	0.024788971522754236	4956.712788632857	2.100302029081719	185	0.05141032300000026	0.019590525785945948	0.020611048540540536	315.11578255035005	1.7033285543262164	4.660313426514189	0.649081985000521
flexibility	10	sat	0	1042	5.383131085	0.0	4.286214476999709	0.0	4.286214476999709	0.005166152672744721	0.02283715218905948	0.022859089895292967	5197.783014852498	4.988275446115641	56	0.0384080520000003	0.018440513482142866	0.018440513482142866	279.80505550849995	4.996518848366071	2.8216682646212847	0.3337899679900147
flexibility	11	sp-nonconvergence	255	872	-0.2501156896	-1.437634922	0.04001810700000008	0.0	0.04001810700000008	0.0013618339821100916	0.025584053712614657	0.025584053712614657	-674.4983253332996	-0.7735072538225912	47	0.036293138	0.025215045223404255	0.025215045223404255	-36.294882904350004	-0.7722315511563831	6.729667812142039	0.5217023669974878
flexibility	12	sat	0	337	6.679768363	0.0	6.1694902579184765	0.0	6.1694902579184765	0.019821271106824925	0.04152351774183973	0.041647099639880926	2185.0564259945813	6.483846961408253	18	0.04443120500000042	0.02415271644444446	0.02415271644444446	117.54342789400002	6.5301904385555565	2.6597633136094676	0.14649498101789504
flexibility	13	sat	0	899	6.060196483	0.0	4.626817469987152	0.0	4.626817469987152	0.006741041694104561	0.031286825086763025	0.03132166564922045	4991.964087582516	5.552796537911586	51	0.052678767000000626	0.026791259196078443	0.026791259196078443	281.78553790850003	5.525206625656863	2.7377777777777776	0.3159527630195953
flexibility	14	sp-nonconvergence	255	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.06309147999854758
flexibility	15	sp-nonconvergence	255	3062	3.453794755	0.1598392448	0.04277609800000004	0.0	0.04277609800000004	0.0010757529425865448	0.019199820474918344	0.019199820474918344	5536.085667907187	1.8079966257045026	238	0.04199029100000007	0.013902487586554622	0.015098990095798327	352.11433256360027	1.4794719855613456	4.302644466209599	0.6777590349665843
