START ALGORITHM:
I am going to build an instance with N: 300 variables and 1200 clauses with a clause density equal to 4
START DYNAMIC-I BSP WITH r=0.9:
Decimation scorer: cert
END UNIT PROPAGATION
300 1200 4.34883019 0.0144961006 4
300 1200 4.34853373 0.0144951124 4
300 1200 4.34868383 0.0144956128 4
300 1200 4.34871431 0.0144957144 4
300 1200 4.34870423 0.0144956808 4
300 1200 4.34869558 0.0144956519 4
300 1200 4.34868421 0.014495614 4
300 1200 4.34868663 0.0144956221 4
300 1200 4.34869389 0.0144956463 4
299 1198 4.34868645 0.0144956215 4.00668896
299 1192 4.34868861 0.0144956287 3.98662207
299 1192 4.34869148 0.0144956383 3.98662207
299 1192 4.34869049 0.014495635 3.98662207
299 1192 4.34868937 0.0144956312 3.98662207
299 1192 4.34868939 0.0144956313 3.98662207
299 1192 4.34868963 0.0144956321 3.98662207
299 1192 4.34868976 0.0144956325 3.98662207
299 1192 4.34868975 0.0144956325 3.98662207
299 1192 4.34868965 0.0144956322 3.98662207
298 1190 4.34868968 0.0144956323 3.99328859
298 1190 4.34872989 0.0144957663 3.99328859
298 1190 4.34877774 0.0144959258 3.99328859
298 1190 4.34878657 0.0144959552 3.99328859
298 1190 4.34878683 0.0144959561 3.99328859
298 1190 4.34878971 0.0144959657 3.99328859
298 1190 4.34878978 0.0144959659 3.99328859
298 1190 4.34878953 0.0144959651 3.99328859
298 1190 4.34878916 0.0144959639 3.99328859
298 1190 4.3487892 0.014495964 3.99328859
297 1185 4.33960177 0.0144653392 3.98989899
297 1185 4.33953787 0.0144651262 3.98989899
297 1185 4.33957368 0.0144652456 3.98989899
297 1185 4.33958172 0.0144652724 3.98989899
297 1185 4.33957879 0.0144652626 3.98989899
297 1185 4.33957953 0.0144652651 3.98989899
297 1185 4.33958055 0.0144652685 3.98989899
297 1185 4.33958005 0.0144652668 3.98989899
297 1185 4.33958034 0.0144652678 3.98989899
297 1185 4.33958051 0.0144652684 3.98989899
296 1180 4.32885681 0.0144295227 3.98648649
296 1180 4.3288032 0.014429344 3.98648649
296 1180 4.32884099 0.01442947 3.98648649
296 1180 4.3288344 0.014429448 3.98648649
296 1180 4.32882814 0.0144294271 3.98648649
296 1180 4.32882962 0.0144294321 3.98648649
296 1180 4.3288306 0.0144294353 3.98648649
296 1180 4.32882977 0.0144294326 3.98648649
296 1180 4.32882969 0.0144294323 3.98648649
296 1180 4.32882967 0.0144294322 3.98648649
295 1168 4.31790878 0.0143930293 3.95932203
295 1168 4.31779516 0.0143926505 3.95932203
295 1168 4.31795863 0.0143931954 3.95932203
295 1168 4.31798717 0.0143932906 3.95932203
295 1168 4.31796931 0.014393231 3.95932203
295 1168 4.31801092 0.0143933697 3.95932203
