config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
damp03	2	0	2	0.029494754900000003	0.029494754900000003	0.0004517391161724555	0.009029114752840451	0.009029114752840451	2.1298505434840536	0.028271483600000105	0.007685560176746518	1.8177441485317636	10529.0	5.851981780499955
damp05	2	0	2	0.07763034194999996	0.07763034194999996	0.0004636267763009143	0.009259949385025888	0.009259949385025888	1.9725493729119656	0.046397064774999996	0.008074137628122315	1.6465464338014906	11438.0	5.910474042500027
damp08	2	0	1	2.785546627	2.785546627	0.0007818657418445421	0.00994851409794879	0.00994851409794879	1.8976284557809018	0.5937454502	0.011228135326513391	1.4939562521843546	11512.5	4.656437902999642
