config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
H1-eta	15	walksat-fail	0	11117	5.995062165	0.0	0.9197144139719521	2.280479139e-10	0.9197144139719521	0.0005392697818656112	0.009274050804083838	0.009274885101544799	40429.959420331725	3.6367688603338784	723	0.06974693530000009	0.006961483000414937	0.007986716922959892	2447.42149677585	3.3850919734105807	2.594441446303292	0.0
H1-eta	16	sp-nonconvergence	0	11589	9.954467904	0.09383184684	0.028817306300000012	0.0	0.028817306300000012	0.0008508616841107947	0.015634160430076795	0.015634160430076795	55925.91625215362	4.825775843658091	887	0.03437168000000046	0.011116838846854564	0.012581543889244635	3612.14458111922	4.07231632595177	3.5527178602243312	0.0
H3-eta-t0	15	contradiction	0	11415	5.995062165	-5.302128553e-08	0.6243095418560393	0.0	0.6243095418560393	0.0005251916091126837	0.009319986132744068	0.009319986132744068	40005.937036784366	3.5046812997620993	816	0.13775659567999468	0.007346969666692751	0.008143074137851302	2483.191562598233	3.043126914948815	2.9046075683251575	0.0
