# scorer=pol K=3 N=1000 M=4200 seed=16 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,1000,4200,9.954467904,0.009954467904,60,0,1,0
1,back,999,4186,9.951434984,0.009951434984,0,0,0.9824350425,1
2,dec,1000,4200,9.954364535,0.009954364535,1,0,0.9824350425,0
3,back,999,4186,9.95088396,0.00995088396,0,0,0.9824350425,1
4,dec,1000,4200,9.954206927,0.009954206927,0,0,0.9824350425,0
5,back,999,4186,9.950776204,0.009950776204,0,0,0.9824350425,1
6,dec,1000,4200,9.954358127,0.009954358127,0,0,0.9824350425,0
7,back,999,4186,9.950795529,0.009950795529,0,0,0.9824350425,1
8,dec,1000,4200,9.954340759,0.009954340759,0,0,0.9824350425,0
9,back,999,4186,9.950963393,0.009950963393,0,0,0.9824350425,1
10,dec,1000,4200,9.954321756,0.009954321756,0,0,0.9824350425,0
11,back,999,4186,9.950891653,0.009950891653,0,0,0.9824350425,1
12,dec,1000,4200,9.954330088,0.009954330088,0,0,0.9824350425,0
13,back,999,4186,9.950868643,0.009950868643,0,0,0.9824350425,1
14,dec,1000,4200,9.954266122,0.009954266122,0,0,0.9824350425,0
15,back,999,4186,9.95089824,0.00995089824,0,0,0.9824350425,1
16,dec,1000,4200,9.954284768,0.009954284768,0,0,0.9824350425,0
17,dec,999,4186,9.950868242,0.009950868242,0,0,0.9824350425,1
18,back,998,4177,9.948748123,0.009948748123,1,0,0.9815014456,2
19,dec,999,4186,9.950897165,0.009950897165,1,0,0.9815014456,1
20,back,998,4177,9.948743751,0.009948743751,1,0,0.9815014456,2
21,dec,999,4186,9.95087432,0.00995087432,1,0,0.9815014456,1
22,back,998,4177,9.948737045,0.009948737045,1,0,0.9815014456,2
23,dec,999,4186,9.950878546,0.009950878546,1,0,0.9815014456,1
24,back,998,4177,9.948741082,0.009948741082,1,0,0.9815014456,2
25,dec,999,4186,9.950881106,0.009950881106,1,0,0.9815014456,1
26,back,998,4177,9.94874031,0.00994874031,1,0,0.9815014456,2
27,dec,999,4186,9.950882006,0.009950882006,1,0,0.9815014456,1
28,back,998,4177,9.948739868,0.009948739868,1,0,0.9815014456,2
29,dec,999,4186,9.950882317,0.009950882317,1,0,0.9815014456,1
30,back,998,4177,9.948740526,0.009948740526,1,0,0.9815014456,2
31,dec,999,4186,9.950882076,0.009950882076,1,0,0.9815014456,1
