# scorer=pol K=4 N=1000 M=9500 seed=3 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,1000,9500,24.91171414,0.02491171414,32,0,1,0
1,back,999,9465,24.89582985,0.02489582985,1,0,0.9594640501,1
2,dec,1000,9500,24.91180803,0.02491180803,1,0,0.9594640501,0
3,back,999,9465,24.89598405,0.02489598405,1,0,0.959007269,1
4,dec,1000,9500,24.91191989,0.02491191989,1,0,0.959007269,0
5,back,999,9465,24.89603962,0.02489603962,1,0,0.959007269,1
6,dec,1000,9500,24.91194512,0.02491194512,1,0,0.959007269,0
7,back,999,9465,24.89604147,0.02489604147,1,0,0.959007269,1
8,dec,1000,9500,24.9119376,0.0249119376,1,0,0.959007269,0
9,back,999,9465,24.8960476,0.0248960476,1,0,0.959007269,1
10,dec,1000,9500,24.91193374,0.02491193374,1,0,0.959007269,0
11,back,999,9465,24.89605015,0.02489605015,1,0,0.959007269,1
12,dec,1000,9500,24.91193515,0.02491193515,1,0,0.959007269,0
13,back,999,9465,24.89605118,0.02489605118,1,0,0.959007269,1
14,dec,1000,9500,24.91193466,0.02491193466,1,0,0.959007269,0
15,back,999,9465,24.89605177,0.02489605177,1,0,0.959007269,1
16,dec,1000,9500,24.91193475,0.02491193475,1,0,0.959007269,0
17,dec,999,9465,24.89605201,0.02489605201,1,0,0.959007269,1
18,back,998,9433,24.87403137,0.02487403137,1,0,0.9449999234,2
19,dec,999,9465,24.89606576,0.02489606576,1,0,0.9449999234,1
20,back,998,9433,24.8741002,0.0248741002,1,0,0.9449999234,2
21,dec,999,9465,24.8960495,0.0248960495,1,0,0.9449999234,1
22,back,998,9433,24.87412408,0.02487412408,1,0,0.9449999234,2
23,dec,999,9465,24.8960535,0.0248960535,1,0,0.9449999234,1
24,back,998,9433,24.87413186,0.02487413186,1,0,0.9449999234,2
25,dec,999,9465,24.8960539,0.0248960539,1,0,0.9449999234,1
26,back,998,9433,24.87413947,0.02487413947,1,0,0.9449999234,2
27,dec,999,9465,24.89604981,0.02489604981,1,0,0.9449999234,1
28,back,998,9433,24.87414075,0.02487414075,1,0,0.9449999234,2
29,dec,999,9465,24.89604753,0.02489604753,1,0,0.9449999234,1
30,back,998,9433,24.87414102,0.02487414102,1,0,0.9449999234,2
31,dec,999,9465,24.89604633,0.02489604633,1,0,0.9449999234,1
32,back,998,9433,24.87414147,0.02487414147,1,0,0.9449999234,2
33,dec,999,9465,24.89604589,0.02489604589,1,0,0.9449999234,1
34,back,998,9433,24.87414172,0.02487414172,1,0,0.9449999234,2
35,dec,999,9465,24.89604575,0.02489604575,1,0,0.9449999234,1
36,dec,998,9433,24.87414186,0.02487414186,1,0,0.9449999234,2
37,back,997,9403,24.84276443,0.02484276443,1,0,0.9241773489,3
38,dec,998,9433,24.8742681,0.0248742681,1,0,0.9241773489,2
39,back,997,9403,24.84276919,0.02484276919,1,0,0.9237267658,3
40,dec,998,9433,24.87421601,0.02487421601,1,0,0.9237267658,2
41,back,997,9403,24.84275504,0.02484275504,1,0,0.9234160271,3
42,dec,998,9433,24.87421336,0.02487421336,1,0,0.9234160271,2
43,back,997,9403,24.84275288,0.02484275288,1,0,0.9234160271,3
44,dec,998,9433,24.8742005,0.0248742005,1,0,0.9234160271,2
45,back,997,9403,24.84274753,0.02484274753,1,0,0.9234160271,3
46,dec,998,9433,24.87419911,0.02487419911,1,0,0.9234160271,2
47,back,997,9403,24.84274787,0.02484274787,1,0,0.9234160271,3
48,dec,998,9433,24.87419965,0.02487419965,1,0,0.9234160271,2
49,back,997,9403,24.84274801,0.02484274801,1,0,0.9234160271,3
50,dec,998,9433,24.87419914,0.02487419914,1,0,0.9234160271,2
51,back,997,9403,24.84274736,0.02484274736,1,0,0.9234160271,3
52,dec,998,9433,24.87419899,0.02487419899,1,0,0.9234160271,2
53,back,997,9403,24.84274738,0.02484274738,1,0,0.9234160271,3
54,dec,998,9433,24.87419893,0.02487419893,1,0,0.9234160271,2
55,dec,997,9403,24.84274729,0.02484274729,1,0,0.9234160271,3
56,back,996,9371,24.80440733,0.02480440733,1,0,0.907917438,4
57,dec,997,9403,24.84250609,0.02484250609,1,0,0.907917438,3
58,back,996,9371,24.80446111,0.02480446111,1,0,0.907917438,4
59,dec,997,9403,24.84255316,0.02484255316,1,0,0.907917438,3
60,back,996,9371,24.80460152,0.02480460152,1,0,0.907917438,4
61,dec,997,9403,24.84254904,0.02484254904,1,0,0.907917438,3
62,back,996,9371,24.80462697,0.02480462697,1,0,0.907917438,4
63,dec,997,9403,24.84254506,0.02484254506,1,0,0.907917438,3
64,back,996,9371,24.80462575,0.02480462575,1,0,0.907917438,4
65,dec,997,9403,24.8425341,0.0248425341,1,0,0.907917438,3
66,back,996,9371,24.80462621,0.02480462621,1,0,0.907917438,4
67,dec,997,9403,24.84253038,0.02484253038,1,0,0.907917438,3
68,back,996,9371,24.80462558,0.02480462558,1,0,0.907917438,4
69,dec,997,9403,24.84252991,0.02484252991,1,0,0.907917438,3
70,back,996,9371,24.80462515,0.02480462515,1,0,0.907917438,4
71,dec,997,9403,24.84253018,0.02484253018,1,0,0.907917438,3
72,back,996,9371,24.80462531,0.02480462531,1,0,0.907917438,4
73,dec,997,9403,24.84253038,0.02484253038,1,0,0.907917438,3
74,dec,996,9371,24.80462534,0.02480462534,1,0,0.907917438,4
75,back,995,9352,24.77204715,0.02477204715,1,0,0.907917438,5
76,dec,996,9384,24.80229254,0.02480229254,1,0,0.907917438,4
77,back,995,9352,24.77181505,0.02477181505,1,0,0.907917438,5
78,dec,996,9371,24.80482184,0.02480482184,1,0,0.907917438,4
79,back,995,9352,24.77194873,0.02477194873,1,0,0.907917438,5
80,dec,996,9371,24.80468305,0.02480468305,1,0,0.907917438,4
81,back,995,9352,24.77194538,0.02477194538,1,0,0.907917438,5
82,dec,996,9371,24.80468227,0.02480468227,1,0,0.907917438,4
83,back,995,9352,24.7719309,0.0247719309,1,0,0.907917438,5
84,dec,996,9371,24.80471541,0.02480471541,1,0,0.907917438,4
85,back,995,9352,24.77195373,0.02477195373,1,0,0.907917438,5
86,dec,996,9371,24.80471866,0.02480471866,1,0,0.907917438,4
87,back,995,9352,24.77195371,0.02477195371,1,0,0.907917438,5
88,dec,996,9371,24.80471578,0.02480471578,1,0,0.907917438,4
89,back,995,9352,24.77195109,0.02477195109,1,0,0.907917438,5
90,dec,996,9371,24.80471365,0.02480471365,1,0,0.907917438,4
91,back,995,9352,24.77194945,0.02477194945,1,0,0.907917438,5
92,dec,996,9371,24.80471326,0.02480471326,1,0,0.907917438,4
93,dec,995,9352,24.77194919,0.02477194919,1,0,0.907917438,5
94,back,994,9331,24.73403447,0.02473403447,1,0,0.907917438,6
95,dec,995,9352,24.7720062,0.0247720062,1,0,0.907917438,5
96,back,994,9331,24.73390403,0.02473390403,1,0,0.907917438,6
97,dec,995,9352,24.77204278,0.02477204278,1,0,0.907917438,5
98,back,994,9331,24.73396795,0.02473396795,1,0,0.907917438,6
99,dec,995,9352,24.77206951,0.02477206951,1,0,0.907917438,5
100,back,994,9331,24.73398268,0.02473398268,1,0,0.907917438,6
101,dec,995,9352,24.7720715,0.0247720715,1,0,0.907917438,5
102,back,994,9331,24.73399015,0.02473399015,1,0,0.907917438,6
103,dec,995,9352,24.77207408,0.02477207408,1,0,0.907917438,5
104,back,994,9331,24.73399355,0.02473399355,1,0,0.907917438,6
105,dec,995,9352,24.7720733,0.0247720733,1,0,0.907917438,5
106,back,994,9331,24.73399422,0.02473399422,1,0,0.907917438,6
107,dec,995,9352,24.77207346,0.02477207346,1,0,0.907917438,5
108,back,994,9331,24.73399352,0.02473399352,1,0,0.907917438,6
109,dec,995,9352,24.77207318,0.02477207318,1,0,0.907917438,5
110,back,994,9331,24.73399307,0.02473399307,1,0,0.907917438,6
111,dec,995,9352,24.77207285,0.02477207285,1,0,0.907917438,5
112,dec,994,9331,24.73399299,0.02473399299,1,0,0.907917438,6
113,back,993,9306,24.69555446,0.02469555446,1,0,0.8952880565,7
114,dec,994,9331,24.73396656,0.02473396656,1,0,0.8952880565,6
