# scorer=cert K=3 N=1000 M=4200 seed=15 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lookahead_k=4 energy=eta rollout_h=3 rollout_eta=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,1000,4200,5.995062165,0.005995062165,72,0,1,0
1,back,999,4193,5.994386204,0.005994386204,1,0,0.9987863976,1
2,dec,1000,4200,5.995127195,0.005995127195,1,0,0.9987863976,0
3,back,999,4194,5.995020447,0.005995020447,0,0,0.9987863976,1
4,dec,1000,4200,5.995004052,0.005995004052,0,0,0.9987863976,0
5,back,999,4193,5.993701865,0.005993701865,1,0,0.9987863976,1
6,dec,1000,4200,5.9950594,0.0059950594,1,0,0.9987863976,0
7,back,999,4191,5.993587119,0.005993587119,0,0,0.9985534774,1
8,dec,1000,4200,5.995087122,0.005995087122,1,0,0.9985534774,0
9,back,999,4186,5.994641106,0.005994641106,0,0,0.9985534774,1
10,dec,1000,4200,5.994930613,0.005994930613,0,0,0.9985534774,0
11,back,999,4186,5.994721893,0.005994721893,0,0,0.9985534774,1
12,dec,1000,4200,5.995097832,0.005995097832,0,0,0.9985534774,0
13,back,999,4193,5.993850335,0.005993850335,1,0,0.9985534774,1
14,dec,1000,4200,5.995022786,0.005995022786,1,0,0.9985534774,0
15,back,999,4186,5.994735487,0.005994735487,0,0,0.9985534774,1
16,dec,1000,4200,5.995074471,0.005995074471,0,0,0.9985534774,0
17,dec,999,4193,5.993877191,0.005993877191,1,0,0.9985534774,1
18,back,998,4184,5.992390295,0.005992390295,1,0,0.9985137512,2
19,dec,999,4193,5.993870628,0.005993870628,1,0,0.9985137512,1
20,back,998,4184,5.992385622,0.005992385622,1,0,0.9985137512,2
21,dec,999,4193,5.993873522,0.005993873522,1,0,0.9985137512,1
22,back,998,4184,5.992388203,0.005992388203,1,0,0.9985137512,2
23,dec,999,4193,5.993874941,0.005993874941,1,0,0.9985137512,1
24,back,998,4184,5.992391085,0.005992391085,1,0,0.9985137512,2
25,dec,999,4193,5.993873505,0.005993873505,1,0,0.9985137512,1
26,back,998,4184,5.992392983,0.005992392983,1,0,0.9985137512,2
27,dec,999,4193,5.993872385,0.005993872385,1,0,0.9985137512,1
28,back,998,4184,5.992396509,0.005992396509,1,0,0.9985137512,2
29,dec,999,4193,5.993870258,0.005993870258,1,0,0.9985137512,1
30,back,998,4184,5.992396775,0.005992396775,1,0,0.9985137512,2
31,dec,999,4193,5.99387244,0.00599387244,1,0,0.9985137512,1
32,back,998,4184,5.992394359,0.005992394359,1,0,0.9985137512,2
33,dec,999,4193,5.993872978,0.005993872978,1,0,0.9985137512,1
34,back,998,4184,5.992395426,0.005992395426,1,0,0.9985137512,2
35,dec,999,4193,5.99387252,0.00599387252,1,0,0.9985137512,1
36,dec,998,4184,5.992395823,0.005992395823,1,0,0.9985137512,2
37,back,997,4179,5.990542551,0.005990542551,1,0,0.9981478633,3
38,dec,998,4184,5.992390997,0.005992390997,1,0,0.9981478633,2
39,back,997,4178,5.992397147,0.005992397147,0,0,0.9981478633,3
40,dec,998,4187,5.993870511,0.005993870511,1,0,0.9981478633,2
41,back,997,4178,5.992397044,0.005992397044,1,0,0.9981478633,3
42,dec,998,4187,5.993870298,0.005993870298,1,0,0.9981478633,2
43,back,997,4178,5.992395998,0.005992395998,1,0,0.9981478633,3
44,dec,998,4187,5.993873018,0.005993873018,1,0,0.9981478633,2
45,back,997,4178,5.992396199,0.005992396199,1,0,0.9981478633,3
46,dec,998,4187,5.993873483,0.005993873483,1,0,0.9981478633,2
47,back,997,4178,5.992393951,0.005992393951,1,0,0.9981478633,3
48,dec,998,4187,5.993873536,0.005993873536,1,0,0.9981478633,2
49,back,997,4178,5.992393968,0.005992393968,1,0,0.9981478633,3
50,dec,998,4187,5.993872779,0.005993872779,1,0,0.9981478633,2
51,back,997,4178,5.992393689,0.005992393689,1,0,0.9981478633,3
52,dec,998,4187,5.99387293,0.00599387293,1,0,0.9981478633,2
53,back,997,4178,5.992393533,0.005992393533,1,0,0.9981478633,3
54,dec,998,4187,5.993872735,0.005993872735,1,0,0.9981478633,2
55,dec,997,4178,5.992394095,0.005992394095,1,0,0.9981478633,3
56,back,996,4173,5.990543247,0.005990543247,1,0,0.9981462752,4
57,dec,997,4178,5.992390509,0.005992390509,1,0,0.9981462752,3
58,back,996,4173,5.990542286,0.005990542286,1,0,0.9981462752,4
59,dec,997,4178,5.992388517,0.005992388517,1,0,0.9981462752,3
60,back,996,4173,5.990542847,0.005990542847,1,0,0.9981462752,4
61,dec,997,4178,5.992385133,0.005992385133,1,0,0.9981462752,3
62,back,996,4173,5.99054116,0.00599054116,1,0,0.9981462752,4
63,dec,997,4178,5.992382619,0.005992382619,1,0,0.9981462752,3
64,back,996,4173,5.990540346,0.005990540346,1,0,0.9981462752,4
65,dec,997,4178,5.992381669,0.005992381669,1,0,0.9981462752,3
66,back,996,4173,5.990539077,0.005990539077,1,0,0.9981462752,4
67,dec,997,4178,5.992381568,0.005992381568,1,0,0.9981462752,3
68,back,996,4173,5.9905366,0.0059905366,1,0,0.9981462752,4
69,dec,997,4178,5.992380913,0.005992380913,1,0,0.9981462752,3
70,back,996,4173,5.990535212,0.005990535212,1,0,0.9981462752,4
71,dec,997,4178,5.992380458,0.005992380458,1,0,0.9981462752,3
72,back,996,4173,5.990534205,0.005990534205,1,0,0.9981462752,4
73,dec,997,4178,5.992380435,0.005992380435,1,0,0.9981462752,3
74,dec,996,4173,5.990533644,0.005990533644,1,0,0.9981462752,4
75,back,995,4164,5.987610167,0.005987610167,1,0,0.9970650525,5
76,dec,996,4173,5.990544745,0.005990544745,1,0,0.9970650525,4
77,back,995,4164,5.987621811,0.005987621811,1,0,0.9970650525,5
78,dec,996,4173,5.990554921,0.005990554921,1,0,0.9970650525,4
79,back,995,4162,5.988614267,0.005988614267,1,0,0.9970650525,5
80,dec,996,4173,5.990545779,0.005990545779,1,0,0.9970650525,4
81,back,995,4162,5.988602999,0.005988602999,1,0,0.9970650525,5
82,dec,996,4173,5.990543947,0.005990543947,1,0,0.9970650525,4
83,back,995,4159,5.990210045,0.005990210045,0,0,0.9970650525,5
84,dec,996,4164,5.992048293,0.005992048293,1,0,0.9970650525,4
85,back,995,4155,5.989133072,0.005989133072,1,0,0.9970650525,5
86,dec,996,4164,5.992053141,0.005992053141,1,0,0.9970650525,4
87,back,995,4155,5.989131136,0.005989131136,1,0,0.9970650525,5
88,dec,996,4164,5.992058243,0.005992058243,1,0,0.9970650525,4
89,back,995,4155,5.989131473,0.005989131473,1,0,0.9970650525,5
90,dec,996,4164,5.992055787,0.005992055787,1,0,0.9970650525,4
91,back,995,4155,5.989130521,0.005989130521,1,0,0.9970650525,5
92,dec,996,4164,5.992054402,0.005992054402,1,0,0.9970650525,4
93,dec,995,4155,5.989129605,0.005989129605,1,0,0.9970650525,5
94,back,994,4148,5.985435557,0.005985435557,1,0,0.9962918869,6
95,dec,995,4155,5.989145035,0.005989145035,1,0,0.9962918869,5
96,back,994,4148,5.985443166,0.005985443166,1,0,0.9962918869,6
97,dec,995,4155,5.989140519,0.005989140519,1,0,0.9962918869,5
98,back,994,4148,5.985443552,0.005985443552,1,0,0.9962918869,6
99,dec,995,4155,5.989134885,0.005989134885,1,0,0.9962918869,5
100,back,994,4148,5.985454175,0.005985454175,1,0,0.9962918869,6
101,dec,995,4155,5.989133889,0.005989133889,1,0,0.9962918869,5
102,back,994,4150,5.987300189,0.005987300189,1,0,0.9962918869,6
103,dec,995,4159,5.99019217,0.00599019217,1,0,0.9962918869,5
104,back,994,4148,5.988259032,0.005988259032,1,0,0.9962918869,6
105,dec,995,4159,5.990199922,0.005990199922,1,0,0.9962918869,5
106,back,994,4150,5.987293294,0.005987293294,1,0,0.9962918869,6
107,dec,995,4159,5.990209413,0.005990209413,1,0,0.9962918869,5
108,back,994,4152,5.986509628,0.005986509628,1,0,0.9962918869,6
109,dec,995,4159,5.99020663,0.00599020663,1,0,0.9962918869,5
110,back,994,4150,5.987289699,0.005987289699,0,0,0.9962918869,6
111,dec,995,4159,5.990218351,0.005990218351,1,0,0.9962918869,5
112,dec,994,4152,5.986491929,0.005986491929,1,0,0.9962918869,6
113,back,993,4141,5.984561112,0.005984561112,1,0,0.9962918869,7
114,dec,994,4148,5.988263482,0.005988263482,1,0,0.9962918869,6
115,back,993,4141,5.984577096,0.005984577096,1,0,0.9962918869,7
116,dec,994,4148,5.98826464,0.00598826464,1,0,0.9962918869,6
117,back,993,4139,5.985349648,0.005985349648,0,0,0.9962918869,7
118,dec,994,4148,5.988267944,0.005988267944,1,0,0.9962918869,6
119,back,993,4141,5.984567794,0.005984567794,1,0,0.9962918869,7
120,dec,994,4148,5.988254371,0.005988254371,1,0,0.9962918869,6
121,back,993,4139,5.9853563,0.0059853563,0,0,0.9962918869,7
122,dec,994,4148,5.98827093,0.00598827093,1,0,0.9962918869,6
123,back,993,4139,5.985341936,0.005985341936,1,0,0.9962918869,7
