# scorer=cert K=3 N=1000 M=4200 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 eps=0.01 damp=0.8
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,1000,4200,6.343472887,0.006343472887,64,0,1,0
1,back,999,4197,6.336684239,0.006336684239,0,0,1,1
2,dec,1000,4200,6.332022056,0.006332022056,0,0,1,0
3,back,999,4191,6.329326612,0.006329326612,0,0,1,1
4,dec,1000,4200,6.328375093,0.006328375093,0,0,1,0
5,back,999,4197,6.32890074,0.00632890074,0,0,1,1
6,dec,1000,4200,6.330610328,0.006330610328,0,0,1,0
7,back,999,4191,6.333200042,0.006333200042,0,0,1,1
8,dec,1000,4200,6.336369611,0.006336369611,0,0,1,0
9,back,999,4197,6.339834759,0.006339834759,0,0,1,1
10,dec,1000,4200,6.343337727,0.006343337727,0,0,1,0
11,back,999,4191,6.346655686,0.006346655686,0,0,1,1
12,dec,1000,4200,6.349606748,0.006349606748,0,0,1,0
13,back,999,4197,6.35205345,0.00635205345,0,0,1,1
14,dec,1000,4200,6.353903668,0.006353903668,0,0,1,0
15,back,999,4191,6.355109091,0.006355109091,0,0,1,1
16,dec,1000,4200,6.355661574,0.006355661574,0,0,1,0
17,dec,999,4197,6.355587827,0.006355587827,0,0,1,1
18,back,998,4193,6.354942949,0.006354942949,0,0,1,2
19,dec,999,4197,6.353803391,0.006353803391,0,0,1,1
20,back,998,4188,6.352259852,0.006352259852,0,0,1,2
21,dec,999,4197,6.350410579,0.006350410579,0,0,1,1
22,back,998,4193,6.3483554,0.0063483554,0,0,1,2
23,dec,999,4197,6.346190734,0.006346190734,0,0,1,1
24,back,998,4188,6.344005681,0.006344005681,0,0,1,2
25,dec,999,4197,6.341879222,0.006341879222,0,0,1,1
26,back,998,4193,6.33987845,0.00633987845,0,0,1,2
27,dec,999,4197,6.338057722,0.006338057722,0,0,1,1
28,back,998,4188,6.336458581,0.006336458581,0,0,1,2
29,dec,999,4197,6.335110262,0.006335110262,0,0,1,1
30,back,998,4193,6.334030646,0.006334030646,0,0,1,2
31,dec,999,4197,6.333227485,0.006333227485,0,0,1,1
32,back,998,4188,6.332699781,0.006332699781,0,0,1,2
33,dec,999,4197,6.332439217,0.006332439217,0,0,1,1
34,back,998,4193,6.332431558,0.006332431558,0,0,1,2
35,dec,999,4197,6.332657961,0.006332657961,0,0,1,1
36,dec,998,4188,6.333096177,0.006333096177,0,0,1,2
37,back,997,4184,6.333721613,0.006333721613,0,0,1,3
38,dec,998,4188,6.334508258,0.006334508258,0,0,1,2
39,back,997,4184,6.335429482,0.006335429482,0,0,1,3
40,dec,998,4188,6.336458708,0.006336458708,0,0,1,2
41,back,997,4184,6.337569981,0.006337569981,0,0,1,3
42,dec,998,4188,6.338738436,0.006338738436,0,0,1,2
43,back,997,4184,6.339940687,0.006339940687,0,0,1,3
44,dec,998,4188,6.34115513,0.00634115513,0,0,1,2
45,back,997,4184,6.342362183,0.006342362183,0,0,1,3
46,dec,998,4188,6.343544451,0.006343544451,0,0,1,2
47,back,997,4184,6.344686833,0.006344686833,0,0,1,3
48,dec,998,4188,6.345776557,0.006345776557,0,0,1,2
49,back,997,4184,6.346803168,0.006346803168,0,0,1,3
50,dec,998,4188,6.347758448,0.006347758448,0,0,1,2
51,back,997,4184,6.348636292,0.006348636292,0,0,1,3
52,dec,998,4188,6.349432547,0.006349432547,0,0,1,2
53,back,997,4184,6.350144804,0.006350144804,0,0,1,3
54,dec,998,4188,6.350772182,0.006350772182,0,0,1,2
55,dec,997,4184,6.35131509,0.00635131509,0,0,1,3
56,back,996,4175,6.352425416,0.006352425416,2,0,0.9999716411,4
57,dec,997,4184,6.352681597,0.006352681597,0,0,0.9999716411,3
58,back,996,4175,6.352807387,0.006352807387,0,0,0.9999714001,4
59,dec,997,4184,6.352925911,0.006352925911,0,0,0.9999714001,3
60,back,996,4175,6.352920544,0.006352920544,0,0,0.999971114,4
61,dec,997,4184,6.352916401,0.006352916401,0,0,0.999971114,3
62,back,996,4175,6.352794744,0.006352794744,0,0,0.9999707866,4
63,dec,997,4184,6.352682606,0.006352682606,0,0,0.9999707866,3
64,back,996,4175,6.352459024,0.006352459024,0,0,0.9999704227,4
65,dec,997,4184,6.352253016,0.006352253016,0,0,0.9999704227,3
