config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
certainty	10	4	6	1.8156992224243769	1.8156992224243769	0.004046614861732715	0.021866309371033472	0.021885759712073526	2.631201897803463	0.03581028211680017	0.017924362316518554	2.557495286230428	1280.6	0.4018736189987976
polarization	10	5	4	2.0545482789451013	2.0545482789451013	0.007384739804225815	0.028659716625486904	0.028723466738044472	2.6992970687024784	0.08629633000500062	0.024386157635518317	2.6647671438211398	888.0	6.329146781004965
stability	10	4	5	1.8265538947323765	1.8265538947323765	0.004082439397013268	0.022006211801477837	0.022025740141520832	2.640288792715667	0.03588221356240018	0.0180141801222976	2.544533118342772	1250.3	1.6018993358011357
