config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
certainty	6	sat	0	1380	4.242824984	0.0	2.8789668249884004	1.159949914e-11	2.8789668249884004	0.003074510857971015	0.019503533030434814	0.019517676274103293	5147.355973339009	3.7299680966224704	77	0.03280044800000015	0.016823564961038966	0.016968702623376623	286.56769196900007	3.721658337259741	2.937002172338885	0.479835436999565
certainty	7	sp-nonconvergence	255	378	0.2524184839	-0.009441863288	0.02758497135	0.0	0.02758497135	0.0006927522412380952	0.01384736492691005	0.01384736492691005	60.83014057971398	0.16092629782993115	20	0.026763312168	0.013179241284400001	0.0132048839644	3.255769435376	0.1627884717688	3.0263852242744065	0.20387085498077795
certainty	8	sp-nonconvergence	255	2476	3.346007875	0.8632140918	0.033735887000000186	0.0	0.033735887000000186	0.0010027438542810985	0.020091855025040357	0.020091855025040357	5599.261651265403	2.261414237183119	140	0.03332728499999993	0.017951780823571427	0.018760463594999995	311.92296127525	2.2280211519660713	4.0718611223253935	0.6445720250194427
certainty	9	sp-nonconvergence	255	2360	3.851051375	0.2400407085	0.05138813099999995	0.0	0.05138813099999995	0.0015300892654661017	0.024788971522754236	0.024788971522754236	4956.712788632857	2.100302029081719	185	0.05141032300000026	0.019590525785945948	0.020611048540540536	315.11578255035005	1.7033285543262164	4.660313426514189	0.6483878119906876
certainty	10	sat	0	1042	5.383131085	0.0	4.286214476999708	0.0	4.286214476999708	0.005166152672744721	0.022837152189059476	0.022859089895292964	5197.783014852498	4.988275446115641	56	0.0384080520000003	0.018440513482142866	0.018440513482142866	279.80505550849995	4.996518848366071	2.8216682646212847	0.33065612899372354
certainty	11	sp-nonconvergence	255	872	-0.2501156896	-1.437634922	0.04001810700000008	0.0	0.04001810700000008	0.0013618339821100916	0.025584053712614657	0.025584053712614657	-674.4983253332996	-0.7735072538225912	47	0.036293138	0.025215045223404255	0.025215045223404255	-36.294882904350004	-0.7722315511563831	6.729667812142039	0.5298680269916076
certainty	12	sat	0	337	6.679768363	0.0	6.1694902579185	0.0	6.1694902579185	0.019821271106824925	0.04152351774183974	0.041647099639880926	2185.0564259945813	6.483846961408253	18	0.04443120500000042	0.02415271644444446	0.02415271644444446	117.54342789400002	6.5301904385555565	2.6597633136094676	0.14465879401541315
certainty	13	sat	0	899	6.060196483	0.0	4.626817469987158	-1.243449788e-14	4.626817469987158	0.006741041694104561	0.03128682508676305	0.03132166564922046	4991.964087582516	5.552796537911586	51	0.052678767000000626	0.026791259196078443	0.026791259196078443	281.78553790850003	5.525206625656863	2.7377777777777776	0.3155157019791659
certainty	14	sp-nonconvergence	255	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.06605530800879933
certainty	15	sp-nonconvergence	255	3062	3.453794755	0.1598392448	0.04277609800000004	0.0	0.04277609800000004	0.0010757529425865448	0.019199820474918344	0.019199820474918344	5536.085667907187	1.8079966257045026	238	0.04199029100000007	0.013902487586554622	0.015098990095798327	352.11433256360027	1.4794719855613456	4.302644466209599	0.6553161010087933
polarization	6	sat	0	753	4.242824984	0.0	3.3544725729997555	2.443600877e-13	3.3544725729997555	0.0056345617317397085	0.025307420786188608	0.025341074271276298	2927.439534278001	3.887701904751661	41	0.04818952199999993	0.020348541780487808	0.020348541780487808	159.9590144375	3.90143937652439	3.014588859416446	0.3591442850010935
polarization	7	sp-nonconvergence	255	223	0.2524184839	0.05668295958	0.03777124456	0.0	0.03777124456	0.0008777377772197309	0.016563752411031387	0.016563752411031387	35.71847402345999	0.16017252925318382	13	0.03577549029999999	0.017471512896153847	0.017471512896153847	2.051948185085	0.15784216808346155	4.383928571428571	0.16762008200748824
polarization	8	sp-nonconvergence	255	1727	3.346007875	0.9180553657	0.08400961900000015	0.0	0.08400961900000015	0.0014058786967573829	0.02001327880793285	0.02001327880793285	3971.395272695363	2.299591935550297	100	0.13400901700000012	0.024275997326000002	0.024408081386000015	226.90916322889996	2.2690916322889993	4.112847222222222	0.5674043000035454
