# scorer=gamma:0.01 K=3 N=1000 M=4200 seed=3 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,1000,4200,2.875502506,0.002875502506,99,0,1,0
1,back,999,4195,2.875385384,0.002875385384,3,0,0.9971542959,1
2,dec,1000,4200,2.876294027,0.002876294027,2,0,0.9971542959,0
3,back,999,4195,2.874354084,0.002874354084,2,0,0.9971440941,1
4,dec,1000,4200,2.875356035,0.002875356035,2,0,0.9971440941,0
5,back,999,4195,2.874000338,0.002874000338,2,0,0.9971440941,1
6,dec,1000,4200,2.875530237,0.002875530237,2,0,0.9971440941,0
7,back,999,4195,2.874261611,0.002874261611,2,0,0.9971440941,1
8,dec,1000,4200,2.875722951,0.002875722951,2,0,0.9971440941,0
9,back,999,4195,2.874366251,0.002874366251,2,0,0.9971440941,1
10,dec,1000,4200,2.875689735,0.002875689735,2,0,0.9971440941,0
11,back,999,4195,2.874237166,0.002874237166,2,0,0.9971440941,1
12,dec,1000,4200,2.875582127,0.002875582127,2,0,0.9971440941,0
13,back,999,4195,2.874209325,0.002874209325,2,0,0.9971440941,1
14,dec,1000,4200,2.87560527,0.00287560527,2,0,0.9971440941,0
15,back,999,4195,2.874253992,0.002874253992,2,0,0.9971440941,1
16,dec,1000,4200,2.87564362,0.00287564362,2,0,0.9971440941,0
17,dec,999,4195,2.874267039,0.002874267039,2,0,0.9971440941,1
18,back,998,4183,2.871547442,0.002871547442,1,0,0.9965175377,2
19,dec,999,4195,2.874254171,0.002874254171,1,0,0.9965175377,1
20,back,998,4183,2.871564617,0.002871564617,1,0,0.9965147067,2
21,dec,999,4195,2.874252669,0.002874252669,1,0,0.9965147067,1
22,back,998,4183,2.871565104,0.002871565104,1,0,0.9965147067,2
23,dec,999,4195,2.87425025,0.00287425025,1,0,0.9965147067,1
24,back,998,4183,2.871563091,0.002871563091,1,0,0.9965138761,2
25,dec,999,4195,2.87424959,0.00287424959,1,0,0.9965138761,1
26,back,998,4183,2.871558915,0.002871558915,1,0,0.9965138761,2
27,dec,999,4195,2.874246769,0.002874246769,1,0,0.9965138761,1
28,back,998,4183,2.871554712,0.002871554712,1,0,0.9965138761,2
29,dec,999,4195,2.874248017,0.002874248017,1,0,0.9965138761,1
30,back,998,4183,2.871559168,0.002871559168,1,0,0.9965138761,2
31,dec,999,4195,2.874248414,0.002874248414,1,0,0.9965138761,1
32,back,998,4183,2.871559,0.002871559,1,0,0.9965138761,2
33,dec,999,4195,2.874246004,0.002874246004,1,0,0.9965138761,1
34,back,998,4183,2.871560173,0.002871560173,1,0,0.9965138761,2
35,dec,999,4195,2.874246675,0.002874246675,1,0,0.9965138761,1
36,dec,998,4183,2.871559874,0.002871559874,1,0,0.9965138761,2
37,back,997,4173,2.867284782,0.002867284782,1,0,0.9946865563,3
38,dec,998,4183,2.87155294,0.00287155294,1,0,0.9946865563,2
39,back,997,4173,2.867273754,0.002867273754,1,0,0.9946865563,3
40,dec,998,4183,2.8715524,0.0028715524,1,0,0.9946865563,2
41,back,997,4173,2.867271372,0.002867271372,1,0,0.9946865563,3
42,dec,998,4183,2.871548564,0.002871548564,1,0,0.9946865563,2
43,back,997,4173,2.867261005,0.002867261005,1,0,0.9946865563,3
44,dec,998,4183,2.871548697,0.002871548697,1,0,0.9946865563,2
45,back,997,4173,2.867263408,0.002867263408,1,0,0.9946865563,3
