config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
cert	1	sat	0	8602	9.533499584	0.0	2.7514377670000396	-3.974598428e-14	2.7514377670000396	0.0011082887216926295	0.014875741554754714	0.014877471091035927	50753.09583046	5.900150642927226	529	0.10091981200000033	0.012714862563327033	0.013928875708884698	3065.871132591	5.7955976041417765	3.080669533883529	7.529719486999966
cert	2	sat	0	4653	16.70647842	0.0	11.20362156999946	5.403455461e-13	11.20362156999946	0.0035904746228239844	0.0245434748033527	0.024548750700773767	67554.96245615	14.518582088147431	254	5.735139045	0.06577360157480315	0.06599140582677165	3664.079820685	14.425511105059055	2.8345509239363986	5.369091238999772
look-sigma	1	walksat-fail	0	8813	9.533499584	0.0	2.639196727995656	2.423550249e-11	2.639196727995656	0.0010817541795075456	0.014835827776698037	0.01483751137040576	51076.95966786503	5.795638223971976	551	0.3467069204969706	0.01730217710340429	0.0186097519418798	3125.135558517097	5.671752374804169	3.1202632176083505	488.0734559329999
look-sigma	2	sat	0	4566	16.70647842	0.0	11.285862639905867	-4.740652315e-14	11.285862639905867	0.003658887082785808	0.024456035348226088	0.024461392639649568	66426.5406893801	14.548081622728887	252	0.07039866999999944	0.02086307952380953	0.021060168809523775	3652.17382197	14.492753261785715	2.748850448872345	38.962208400000236
look-eta	1	sat	0	8786	9.533499584	0.0	2.6764451540000187	0.0	2.6764451540000187	0.0010850784866833598	0.015350023853858408	0.015351771153101875	51115.547566408	5.817840606238106	545	2.766258005	0.017492659787155963	0.01870836336880734	3111.5488569625	5.709263957729358	2.7619210196881756	343.3620842850005
look-eta	2	sat	0	4462	16.70647842	0.0	11.362102659998351	0.0	11.362102659998351	0.0037441681801882562	0.024981119596593427	0.024986719488903804	65227.42972192	14.618428893303452	249	3.8732601066666668	0.06709435662650604	0.06718210811244979	3598.90901054	14.453449841526105	2.402419896930316	36.85490174499955
look-hybrid	1	sp-nonconvergence	255	9100	9.533499584	0.644598264	1.0491759969999999	0.0	1.0491759969999999	0.0009768023428571428	0.01458834803406593	0.01458834803406593	51312.5071301699	5.638737047271418	622	0.6699839373	0.014287246686655949	0.01571106486382636	3209.8137690570998	5.160472297519453	3.1005384023733655	386.48443653899994
look-hybrid	2	sat	0	4619	16.70647842	0.0	11.214738699998943	1.057487431e-12	11.214738699998943	0.0036169037497293787	0.024533568698852613	0.02453888129493269	67028.51835303	14.511478318473696	257	11.266541259998943	0.06500581634240833	0.06516111143968459	3703.2558428900006	14.409555808910508	2.7683982683982684	40.3416443619999
