# scorer=gamma:0.1 K=3 N=300 M=1200 seed=2 r=0.9 theta=0 veto=0 lookahead_k=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,300,1200,5.340119254,0.01780039751,44,0,1,0
1,back,299,1194,5.340041772,0.01780013924,0,0,0.9845894174,1
2,dec,300,1200,5.339981477,0.01779993826,0,0,0.9845894174,0
3,back,299,1194,5.340023192,0.01780007731,0,0,0.984500532,1
4,dec,300,1200,5.340011679,0.01780003893,0,0,0.984500532,0
5,back,299,1194,5.339988107,0.01779996036,0,0,0.9844827392,1
6,dec,300,1200,5.339941161,0.01779980387,0,0,0.9844827392,0
7,back,299,1194,5.339927099,0.017799757,0,0,0.9844290548,1
8,dec,300,1200,5.339930167,0.01779976722,0,0,0.9844290548,0
9,back,299,1194,5.33993171,0.01779977237,0,0,0.9843927167,1
10,dec,300,1200,5.339927567,0.01779975856,0,0,0.9843927167,0
11,back,299,1194,5.339926036,0.01779975345,0,0,0.9843682347,1
12,dec,300,1200,5.339930094,0.01779976698,0,0,0.9843682347,0
13,back,299,1194,5.339932147,0.01779977382,0,0,0.9843659255,1
14,dec,300,1200,5.339931272,0.01779977091,0,0,0.9843659255,0
15,back,299,1194,5.339929464,0.01779976488,0,0,0.9843659255,1
16,dec,300,1200,5.339928442,0.01779976147,0,0,0.9843659255,0
17,dec,299,1194,5.339928187,0.01779976062,0,0,0.9843607983,1
18,back,298,1182,5.318244356,0.01772748119,2,0,0.9726714631,2
19,dec,299,1194,5.339926731,0.01779975577,2,0,0.9726714631,1
20,back,298,1182,5.318165233,0.01772721744,2,0,0.9726714631,2
21,dec,299,1194,5.340226971,0.01780075657,2,0,0.9726714631,1
22,back,298,1182,5.3181916,0.01772730533,2,0,0.9724315736,2
23,dec,299,1194,5.340109406,0.01780036469,2,0,0.9724315736,1
24,back,298,1182,5.318199452,0.01772733151,2,0,0.9723856045,2
25,dec,299,1194,5.340105918,0.01780035306,2,0,0.9723856045,1
26,back,298,1182,5.318179093,0.01772726364,2,0,0.9723856045,2
27,dec,299,1194,5.340120214,0.01780040071,2,0,0.9723856045,1
28,back,298,1182,5.318182122,0.01772727374,2,0,0.9723856045,2
29,dec,299,1194,5.340118286,0.01780039429,2,0,0.9723856045,1
30,back,298,1182,5.318185007,0.01772728336,2,0,0.9723856045,2
31,dec,299,1194,5.340118241,0.01780039414,2,0,0.9723856045,1
32,back,298,1182,5.318183492,0.01772727831,2,0,0.9723856045,2
33,dec,299,1194,5.340118997,0.01780039666,2,0,0.9723856045,1
34,back,298,1182,5.31818317,0.01772727723,2,0,0.9723856045,2
35,dec,299,1194,5.340118749,0.01780039583,2,0,0.9723856045,1
36,dec,298,1182,5.318183395,0.01772727798,2,0,0.9723856045,2
37,back,297,1176,5.313174853,0.01771058284,2,0,0.9715548724,3
38,dec,298,1182,5.3179147,0.01772638233,1,0,0.9715548724,2
39,back,297,1176,5.313103066,0.01771034355,1,0,0.9715548724,3
40,dec,298,1182,5.317997498,0.01772665833,1,0,0.9715548724,2
41,back,297,1176,5.313064238,0.01771021413,1,0,0.9715548724,3
42,dec,298,1182,5.317994904,0.01772664968,1,0,0.9715548724,2
43,back,297,1176,5.313048747,0.01771016249,1,0,0.9715548724,3
44,dec,298,1182,5.317996783,0.01772665594,1,0,0.9715548724,2
45,back,297,1176,5.313059583,0.01771019861,1,0,0.9715548724,3
46,dec,298,1182,5.317992805,0.01772664268,1,0,0.9715548724,2
47,back,297,1176,5.313057937,0.01771019312,1,0,0.9715548724,3
48,dec,298,1182,5.317992278,0.01772664093,1,0,0.9715548724,2
49,back,297,1176,5.313057187,0.01771019062,1,0,0.9715548724,3
50,dec,298,1182,5.317993701,0.01772664567,1,0,0.9715548724,2
51,back,297,1176,5.313055849,0.01771018616,1,0,0.9715548724,3
52,dec,298,1182,5.317993569,0.01772664523,1,0,0.9715548724,2
53,back,297,1176,5.313055642,0.01771018547,1,0,0.9715548724,3
54,dec,298,1182,5.317993009,0.01772664336,1,0,0.9715548724,2
55,dec,297,1176,5.313055854,0.01771018618,1,0,0.9715548724,3
56,back,296,1168,5.29304185,0.01764347283,2,0,0.9684774666,4
57,dec,297,1176,5.313170356,0.01771056785,2,0,0.9684774666,3
58,back,296,1168,5.293172617,0.01764390872,2,0,0.9684774666,4
59,dec,297,1176,5.313051944,0.01771017315,2,0,0.9684774666,3
60,back,296,1168,5.293128242,0.01764376081,2,0,0.9684774666,4
61,dec,297,1176,5.313044656,0.01771014885,2,0,0.9684774666,3
62,back,296,1168,5.293128828,0.01764376276,2,0,0.9684774666,4
63,dec,297,1176,5.313048229,0.01771016076,2,0,0.9684774666,3
64,back,296,1168,5.29312829,0.01764376097,2,0,0.9684774666,4
65,dec,297,1176,5.313051791,0.01771017264,2,0,0.9684774666,3
66,back,296,1168,5.293129152,0.01764376384,2,0,0.9684774666,4
67,dec,297,1176,5.313052613,0.01771017538,2,0,0.9684774666,3
68,back,296,1168,5.293129802,0.01764376601,2,0,0.9684774666,4
69,dec,297,1176,5.3130526,0.01771017533,2,0,0.9684774666,3
70,back,296,1168,5.29312969,0.01764376563,2,0,0.9684774666,4
71,dec,297,1176,5.313052549,0.01771017516,2,0,0.9684774666,3
72,back,296,1168,5.293129683,0.01764376561,2,0,0.9684774666,4
73,dec,297,1176,5.313052541,0.01771017514,2,0,0.9684774666,3
74,dec,296,1168,5.293129712,0.01764376571,2,0,0.9684774666,4
75,back,295,1160,5.277256678,0.01759085559,2,0,0.9677075783,5
76,dec,296,1168,5.293098799,0.01764366266,2,0,0.9677075783,4
77,back,295,1160,5.277220343,0.01759073448,2,0,0.9677075783,5
78,dec,296,1168,5.293118374,0.01764372791,2,0,0.9677075783,4
79,back,295,1160,5.277220363,0.01759073454,2,0,0.9677075783,5
80,dec,296,1168,5.293117286,0.01764372429,2,0,0.9677075783,4
81,back,295,1160,5.277219002,0.01759073001,2,0,0.9677075783,5
82,dec,296,1168,5.293111117,0.01764370372,2,0,0.9677075783,4
83,back,295,1160,5.277218873,0.01759072958,2,0,0.9677075783,5
84,dec,296,1168,5.293110735,0.01764370245,2,0,0.9677075783,4
85,back,295,1160,5.277218555,0.01759072852,2,0,0.9677075783,5
86,dec,296,1168,5.293111452,0.01764370484,2,0,0.9677075783,4
87,back,295,1160,5.277218881,0.0175907296,2,0,0.9677075783,5
88,dec,296,1168,5.293111588,0.01764370529,2,0,0.9677075783,4
89,back,295,1160,5.277218955,0.01759072985,2,0,0.9677075783,5
90,dec,296,1168,5.293111582,0.01764370527,2,0,0.9677075783,4
91,back,295,1160,5.277218944,0.01759072981,2,0,0.9677075783,5
92,dec,296,1168,5.293111601,0.01764370534,2,0,0.9677075783,4
93,dec,295,1160,5.277218926,0.01759072975,2,0,0.9677075783,5
94,back,294,1155,5.277202914,0.01759067638,0,0,0.9606278352,6
95,dec,295,1160,5.277215015,0.01759071672,0,0,0.9606278352,5
96,back,294,1155,5.277213152,0.01759071051,0,0,0.9606278352,6
97,dec,295,1160,5.277225258,0.01759075086,0,0,0.9606278352,5
98,back,294,1155,5.27722289,0.01759074297,0,0,0.9605693978,6
99,dec,295,1160,5.277226153,0.01759075384,0,0,0.9605693978,5
100,back,294,1155,5.277225062,0.01759075021,0,0,0.9605693978,6
101,dec,295,1160,5.277223112,0.01759074371,0,0,0.9605693978,5
102,back,294,1155,5.277224172,0.01759074724,0,0,0.9605693978,6
103,dec,295,1160,5.277225234,0.01759075078,0,0,0.9605693978,5
104,back,294,1155,5.277223069,0.01759074356,0,0,0.9605693978,6
105,dec,295,1160,5.277223739,0.0175907458,0,0,0.9605693978,5
106,back,294,1155,5.277223821,0.01759074607,0,0,0.9605693978,6
107,dec,295,1160,5.277223611,0.01759074537,0,0,0.9605693978,5
108,back,294,1155,5.277223535,0.01759074512,0,0,0.9605693978,6
109,dec,295,1160,5.277223567,0.01759074522,0,0,0.9605693978,5
110,back,294,1155,5.277223548,0.01759074516,0,0,0.9605693978,6
111,dec,295,1160,5.277223483,0.01759074494,0,0,0.9605693978,5
112,dec,294,1155,5.277223392,0.01759074464,0,0,0.9605693978,6
113,back,293,1149,5.261577041,0.01753859014,2,0,0.9582385909,7
114,dec,294,1155,5.277111992,0.01759037331,2,0,0.9582385909,6
115,back,293,1149,5.261424307,0.01753808102,2,0,0.957534965,7
116,dec,294,1155,5.277091377,0.01759030459,2,0,0.957534965,6
117,back,293,1149,5.261382116,0.01753794039,2,0,0.9574728229,7
118,dec,294,1155,5.277077435,0.01759025812,2,0,0.9574728229,6
119,back,293,1149,5.261399038,0.01753799679,2,0,0.9574243649,7
120,dec,294,1155,5.277068666,0.01759022889,2,0,0.9574243649,6
121,back,293,1149,5.261393698,0.01753797899,2,0,0.9574243649,7
122,dec,294,1155,5.277071988,0.01759023996,2,0,0.9574243649,6
123,back,293,1149,5.261392504,0.01753797501,2,0,0.9574243649,7
124,dec,294,1155,5.277070872,0.01759023624,2,0,0.9574243649,6
125,back,293,1149,5.261392797,0.01753797599,2,0,0.9574243649,7
126,dec,294,1155,5.277070403,0.01759023468,2,0,0.9574243649,6
127,back,293,1149,5.261392641,0.01753797547,2,0,0.9574243649,7
128,dec,294,1155,5.277070553,0.01759023518,2,0,0.9574243649,6
129,back,293,1149,5.26139249,0.01753797497,2,0,0.9574243649,7
130,dec,294,1155,5.277070539,0.01759023513,2,0,0.9574243649,6
131,dec,293,1149,5.261392546,0.01753797515,2,0,0.9574243649,7
132,back,292,1139,5.236785157,0.01745595052,3,0,0.9569365213,8
133,dec,293,1149,5.261564041,0.0175385468,3,0,0.9569365213,7
134,back,292,1139,5.236876385,0.01745625462,3,0,0.9566329395,8
