config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	mean_drop	mean_abs_delta	auc_sigma	auc_per_step	eta_mean	wall_seconds
certainty	1	sp-nonconvergence	255	1836	2.666799837	0.5544985292	0.039478734600000065	0.0011504909083877995	0.02057664974607844	3306.3261024968015	1.8008312105102404	4.006532389765923	0.5181286169972736
certainty	2	sp-nonconvergence	255	1894	1.929637424	0.7663931909	0.017286401000000007	0.0006141733015311509	0.010323127706705406	2734.1714592929457	1.4435963354239418	2.5767810026385223	0.43743386800633743
certainty	3	sp-nonconvergence	255	986	1.38774508	0.5077658459	0.033790818000000056	0.0008924738682555781	0.01743962662363083	1044.9442952758493	1.0597812325312874	3.234042553191489	0.35469384197494946
polarization	1	sp-nonconvergence	255	1244	2.666799837	1.099467575	0.05910549500000006	0.0012599133938906754	0.021925595263665613	2500.5491954579993	2.0100877776993564	4.583935742971888	0.483584889996564
polarization	2	sp-nonconvergence	255	1274	1.929637424	0.8044024208	0.042539218000000156	0.0008832299868131869	0.012619471417582417	1890.1511296731	1.4836351096335165	3.0964705882352943	0.390039887977764
polarization	3	sp-nonconvergence	255	830	1.38774508	0.2783164845	0.0674029062	0.0013366609584337347	0.02430516118783133	784.9550178555501	0.9457289371753616	5.935018050541516	0.4336803820042405
lookahead4	1	sp-nonconvergence	255	1922	2.666799837	0.4637436581	0.03811819829999996	0.0011462311024453696	0.02096529129932358	3404.8074906028532	1.7714919305946166	4.247529901196048	58.406766634987434
lookahead4	2	sp-nonconvergence	255	1875	1.929637424	0.7433578608	0.01701809700000001	0.0006326824337066667	0.010264428607466677	2715.181522356402	1.4480968119234146	2.545309168443497	58.16404731100192
lookahead4	3	sp-nonconvergence	255	1010	1.38774508	0.443436632	0.03274530629999994	0.0009349588594059405	0.01768669173643564	1046.8662273078996	1.0365012151563362	3.7665677546983183	38.925382001994876
