config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
certainty	1	sp-nonconvergence	255	1836	2.666799837	0.5544985292	0.039478734600000065	0.0	0.039478734600000065	0.0011504909083877995	0.02057664974607844	0.02057664974607844	3306.3261024968015	1.8008312105102404	111	0.03586756670000002	0.019275292895495497	0.019275292895495493	197.70633725369996	1.7811381734567564	4.006532389765923	0.555669441993814
certainty	2	sp-nonconvergence	255	1894	1.929637424	0.7663931909	0.017286401000000007	0.0	0.017286401000000007	0.0006141733015311509	0.010323127706705406	0.010323127706705406	2734.1714592929457	1.4435963354239418	121	0.016752812000000006	0.009613588703305784	0.009729599324793392	165.70312576255003	1.369447320351653	2.5767810026385223	0.44986256799893454
certainty	3	sp-nonconvergence	255	986	1.38774508	0.5077658459	0.033790818000000056	0.0	0.033790818000000056	0.0008924738682555781	0.01743962662363083	0.01743962662363083	1044.9442952758493	1.0597812325312874	54	0.030169058500000068	0.01629591174259259	0.01671106992777778	56.85326222625	1.052838189375	3.234042553191489	0.3645954109961167
certainty	4	sat	0	1511	3.031969362	0.0	2.1693816487936806	6.583622536e-14	2.1693816487936806	0.0020065978570483122	0.011753250742554594	0.011761034352317831	4084.291537664204	2.7030387410087386	87	0.020963263000000065	0.00969413395402299	0.009848613241379311	234.055064153	2.6902880937126437	2.611772486772487	0.3943922519974876
certainty	5	sp-nonconvergence	255	2127	1.135861589	0.4501783528	0.026323954499999913	0.0	0.026323954499999913	0.0003223710560413727	0.008607714271744227	0.008607714271744227	1771.0003526135013	0.8326282804952991	126	0.024883763199999964	0.005445342422222222	0.008999247258730159	103.27105377329997	0.8196115378833331	2.976973684210526	0.496533363009803
polarization	1	sp-nonconvergence	255	1244	2.666799837	1.099467575	0.05910549500000006	0.0	0.05910549500000006	0.0012599133938906754	0.021925595263665613	0.021925595263665613	2500.5491954579993	2.0100877776993564	71	0.056036737999999975	0.02208157171830986	0.023533298676056337	141.34220231900002	1.9907352439295778	4.583935742971888	0.47721794198150747
polarization	2	sp-nonconvergence	255	1274	1.929637424	0.8044024208	0.042539218000000156	0.0	0.042539218000000156	0.0008832299868131869	0.012619471417582417	0.012619471417582417	1890.1511296731	1.4836351096335165	78	0.05071437309999993	0.014426089784615384	0.014433139974358973	110.65958102429998	1.4187125772346152	3.0964705882352943	0.388677420996828
polarization	3	sp-nonconvergence	255	830	1.38774508	0.2783164845	0.0674029062	0.0	0.0674029062	0.0013366609584337347	0.02430516118783133	0.02430516118783133	784.9550178555501	0.9457289371753616	45	0.1001350204	0.024636532737777776	0.024636532737777772	42.42750245930002	0.9428333879844449	5.935018050541516	0.43143634698935784
polarization	4	sat	0	1097	3.031969362	0.0	2.264994812	2.264994812	0.06517330600000015	0.002763873620783956	0.012350309792160438	0.010294977217153285	3008.4477719349966	2.742431879612577	59	0.0872962049999999	0.012202633525423726	0.012202633525423726	161.91326412200004	2.744292612237289	2.446265938069217	0.29400379001162946
polarization	5	sp-nonconvergence	255	1790	1.135861589	0.3834982148	0.043981345299999974	0.0	0.043981345299999974	0.00042031473418994406	0.009538560208938538	0.009538560208938538	1366.7022547111967	0.7635208126878194	105	0.06696524749999999	0.007371011680952381	0.010905320366666667	79.34025673335002	0.7556214926985716	4.420993858179788	0.56148763501551
consensus	1	sp-nonconvergence	255	1919	2.666799837	0.4225163769	0.03834821629999996	0.0	0.03834821629999996	0.0011695067535695675	0.02113728787071391	0.02113728787071391	3373.2132241829454	1.7577974070781373	116	0.0367239291	0.01963759348706897	0.019652456383620696	200.0229872942501	1.724336097364225	3.9838541666666667	7.113325604994316
consensus	2	sp-nonconvergence	255	1925	1.929637424	0.7273631813	0.01682327799999994	0.0	0.01682327799999994	0.0006245580481558442	0.010368640673506485	0.010368640673506485	2745.8984088771526	1.4264407318842351	128	0.016512032000000065	0.009472279057031251	0.009716802902343747	170.86627773775	1.334892794826172	2.64797507788162	8.26883016800275
consensus	3	sp-nonconvergence	255	962	1.38774508	0.56690071	0.033824224699999905	0.0	0.033824224699999905	0.0008532685758835759	0.01700186007837839	0.01700186007837839	1032.5149425057011	1.0733003560350323	53	0.029391884399999957	0.016016001579245282	0.016439624409433966	56.331356454649985	1.0628557821632072	3.328141225337487	7.658738283003913
consensus	4	sat	0	1653	3.031969362	0.0	2.0582873455772948	3.312905505e-13	2.0582873455772948	0.0018342222395644283	0.012663949320024192	0.012671615148910206	4395.724341638429	2.6592403760668053	95	2.0666175219996687	0.03193419805262809	0.03214341483157547	249.86837282350024	2.630193398142108	2.8966142684401452	4.078576870000688
consensus	5	sp-nonconvergence	255	2224	1.135861589	0.416470062	0.02632395300000001	0.0	0.02632395300000001	0.00032346741321942447	0.008688970979766189	0.008688970979766189	1825.4064329209	0.8207762737953687	129	0.02488179530000001	0.005580011131782947	0.008763332998449612	104.57616217200007	0.810667923813954	3.296629213483146	10.693809705990134
