config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
cert	5	2	3	2.170343931375225	2.170343931375225	0.0024582848170734135	0.03860504395446808	0.038606685533551774	11.475693923863693	0.07156884800000043	0.03590444174228328	10.684239090356545	9035.8	24.787940138400018
pol	5	3	2	3.8588967064000186	3.8588967064000186	0.0028239534432497665	0.04140975553940411	0.041412642842115654	13.007444950258877	0.09683369159999966	0.04209178665990815	12.540666258016635	7236.4	23.210800188600068
gamma001	5	2	3	1.9766757353957085	1.9766757353957085	0.0024126554567950108	0.038799298696947954	0.03880081616497723	11.548162283194044	0.07157298999999959	0.03679432845811133	10.9432920791504	9106.8	25.840636120800035
dynI	5	3	1	2.6913760660425905	2.6913760660425905	0.0017376413437449265	0.03214566120217579	0.032147815032083624	9.6739443508875	0.37112464224000197	0.030956137344306744	9.666927248767522	13480.8	62.14103145059998
