config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
greedy	5	5	0	5.801898296266572	5.801898296266572	0.0019241847486605088	0.017482188828260366	0.017485033532242674	9.010343030056108	1.1838974696000002	0.024518871071647845	8.86899281650132	6713.2	6.768853050800044
T001	5	4	0	5.906171349161929	5.906171349161929	0.0019377977928065639	0.018751889469834377	0.018754952770796304	9.013334347002393	0.5045420537999928	0.0160800381826996	8.886932218779137	6728.4	25.976559603199984
T005	5	5	0	5.834038585191057	5.834038585191057	0.001930264582171559	0.01895162810655077	0.018954719109204397	9.023735328113585	0.6239891780000001	0.016433537482705207	8.875828069901125	6652.0	6.796236524600045
T01	5	5	0	5.913922657504199	5.913922657504199	0.0019543764598376778	0.01887194020118569	0.018875051873419015	9.0449539176857	1.0800569033071805	0.01881102359197682	8.915282454843679	6691.0	6.859491291399991
