config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
H1-eta	1	sp-nonconvergence	0	5707	6.342138618	2.076975233	0.025494036999999636	0.0	0.025494036999999636	0.0007473564718766426	0.013754843198002438	0.013754843198002438	23607.9431688725	4.136664301537148	346	0.02452909099999978	0.012327287289017339	0.012513415005780347	1393.344277624	4.0270065827283235	2.037491240364401	0.0
H1-eta	3	sp-nonconvergence	0	4521	2.875502506	2.119365363	0.015780895999999878	0.0	0.015780895999999878	0.00016724997633266978	0.005516313292413186	0.005516313292413186	11325.2321348055	2.5050281209479097	247	0.015195477000000235	0.0030630045951416996	0.00661431404453441	618.3740517415	2.5035386710182186	1.2932330827067668	0.0
H1-hybrid	1	sp-nonconvergence	0	5475	6.342138618	2.133091605	0.02493990299999993	0.0	0.02493990299999993	0.0007687757101369862	0.01327102116694064	0.01327102116694064	23054.9339698165	4.2109468438021	342	0.025348546000000027	0.012306430289473683	0.012510032909356726	1389.4774763515	4.0627996384546785	2.331263696128561	0.0
H1-hybrid	3	sp-nonconvergence	0	4569	2.875502506	2.10097584	0.015422761000000396	0.0	0.015422761000000396	0.00016951776449989064	0.005326688818559858	0.005326688818559858	11431.48922079	2.501967437248851	251	0.015171268000000016	0.0030874568047808766	0.006586213896414344	628.02243596	2.502081418167331	1.526258205689278	0.0
H3-eta-t8	1	sp-nonconvergence	0	5707	6.342138618	2.076975233	0.025494036999999636	0.0	0.025494036999999636	0.0007473564718766426	0.013754843197651991	0.013754843197651991	23607.9431688715	4.136664301536972	346	0.02452909099999978	0.012327287289017339	0.012513415005780347	1393.344277624	4.0270065827283235	2.037491240364401	0.0
H3-eta-t8	3	sp-nonconvergence	0	4524	2.875502506	2.124467408	0.015780895999999878	0.0	0.015780895999999878	0.00016601129487179488	0.005516450618921313	0.005516450618921313	11331.592839635	2.504772953058134	247	0.015195477000000235	0.003068255465587045	0.006612967603238863	618.373131268	2.503534944404858	1.3065193370165746	0.0
greedy	1	sp-nonconvergence	0	5479	6.342138618	2.195983366	0.02502826099999922	0.0	0.02502826099999922	0.0007567357641905457	0.013440771258988867	0.013440771258988867	23116.541703787	4.219116938088519	331	0.025464182000000335	0.012526675558912386	0.01273155879154079	1359.581417638	4.107496730024169	2.4271897810218976	0.0
greedy	3	sp-nonconvergence	0	4513	2.875502506	1.930276653	0.014289788000000136	0.0	0.014289788000000136	0.00020944512585863067	0.006525733920452032	0.006525733920452032	11519.9092590275	2.55260564126468	252	0.013534600999999924	0.0037817088611111103	0.007988712718253967	641.1656999135	2.5443083329900795	1.8573327425786441	0.0
