# scorer=cert K=3 N=300 M=1200 seed=5 r=0.9 theta=0.5 veto=0 lookahead_k=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,300,1200,5.481132405,0.01827044135,47,0,1,0
1,back,299,1194,5.480388225,0.01826796075,1,0,1,1
2,dec,300,1200,5.480397548,0.01826799183,0,0,1,0
3,back,299,1190,5.479719884,0.01826573295,0,0,1,1
4,dec,300,1200,5.480448031,0.0182681601,0,0,1,0
5,back,299,1194,5.480119465,0.01826706488,0,0,1,1
6,dec,300,1200,5.479999107,0.01826666369,0,0,1,0
7,back,299,1190,5.480314266,0.01826771422,0,0,1,1
8,dec,300,1200,5.480042685,0.01826680895,0,0,1,0
9,back,299,1194,5.480151383,0.01826717128,0,0,1,1
10,dec,300,1200,5.480197607,0.01826732536,0,0,1,0
11,back,299,1190,5.480062842,0.01826687614,0,0,1,1
12,dec,300,1200,5.480192747,0.01826730916,0,0,1,0
13,back,299,1194,5.480134711,0.0182671157,0,0,1,1
14,dec,300,1200,5.480113384,0.01826704461,0,0,1,0
15,back,299,1190,5.480173442,0.01826724481,0,0,1,1
16,dec,300,1200,5.480121181,0.0182670706,0,0,1,0
17,dec,299,1194,5.480141982,0.01826713994,0,0,1,1
18,back,298,1192,5.480149961,0.01826716654,0,0,1,2
19,dec,299,1194,5.480128028,0.01826709343,0,0,1,1
20,back,298,1184,5.480148059,0.0182671602,0,0,1,2
21,dec,299,1194,5.480139383,0.01826713128,0,0,1,1
22,back,298,1192,5.480135578,0.01826711859,0,0,1,2
23,dec,299,1194,5.48014559,0.01826715197,0,0,1,1
24,back,298,1184,5.480136863,0.01826712288,0,0,1,2
25,dec,299,1194,5.480140002,0.01826713334,0,0,1,1
26,back,298,1192,5.480142066,0.01826714022,0,0,1,2
27,dec,299,1194,5.480137747,0.01826712582,0,0,1,1
28,back,298,1184,5.480141349,0.01826713783,0,0,1,2
29,dec,299,1194,5.480139957,0.01826713319,0,0,1,1
30,back,298,1192,5.48013922,0.01826713073,0,0,1,2
31,dec,299,1194,5.480140976,0.01826713659,0,0,1,1
32,back,298,1184,5.480139451,0.0182671315,0,0,1,2
33,dec,299,1194,5.480140025,0.01826713342,0,0,1,1
34,back,298,1192,5.480140358,0.01826713453,0,0,1,2
35,dec,299,1194,5.480139625,0.01826713208,0,0,1,1
36,dec,298,1184,5.48014022,0.01826713407,0,0,1,2
37,back,297,1182,5.480140019,0.0182671334,0,0,1,3
38,dec,298,1184,5.480139864,0.01826713288,0,0,1,2
39,back,297,1182,5.480140169,0.0182671339,0,0,1,3
40,dec,298,1184,5.48013992,0.01826713307,0,0,1,2
41,back,297,1182,5.480140003,0.01826713334,0,0,1,3
42,dec,298,1184,5.480140073,0.01826713358,0,0,1,2
43,back,297,1182,5.480139939,0.01826713313,0,0,1,3
44,dec,298,1184,5.480140045,0.01826713348,0,0,1,2
45,back,297,1182,5.480140011,0.01826713337,0,0,1,3
46,dec,298,1184,5.480139982,0.01826713327,0,0,1,2
47,back,297,1182,5.480140036,0.01826713345,0,0,1,3
48,dec,298,1184,5.480139993,0.01826713331,0,0,1,2
49,back,297,1182,5.480140007,0.01826713336,0,0,1,3
50,dec,298,1184,5.480140019,0.0182671334,0,0,1,2
51,back,297,1182,5.480139996,0.01826713332,0,0,1,3
52,dec,298,1184,5.480140014,0.01826713338,0,0,1,2
53,back,297,1182,5.480140009,0.01826713336,0,0,1,3
54,dec,298,1184,5.480140003,0.01826713334,0,0,1,2
55,dec,297,1182,5.480140013,0.01826713338,0,0,1,3
56,back,296,1170,5.475302662,0.01825100887,2,0,0.995173618,4
57,dec,297,1182,5.480140485,0.01826713495,2,0,0.995173618,3
58,back,296,1170,5.475302748,0.01825100916,2,0,0.995173618,4
