# scorer=cert K=3 N=1000 M=4200 seed=2 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 temp=0 shortlist=10 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,1000,4200,13.39291949,0.01339291949,48,0,1,0
1,back,999,4194,13.3924755,0.0133924755,0,0,1,1
2,dec,1000,4200,13.39287279,0.01339287279,0,0,1,0
3,back,999,4193,13.39285326,0.01339285326,0,0,1,1
4,dec,1000,4200,13.39322126,0.01339322126,0,0,1,0
5,back,999,4194,13.39299725,0.01339299725,0,0,1,1
6,dec,1000,4200,13.39307364,0.01339307364,0,0,1,0
7,back,999,4193,13.39308904,0.01339308904,0,0,1,1
8,dec,1000,4200,13.39304725,0.01339304725,0,0,1,0
9,back,999,4194,13.3930515,0.0133930515,0,0,1,1
10,dec,1000,4200,13.39306428,0.01339306428,0,0,1,0
11,back,999,4193,13.3930557,0.0133930557,0,0,1,1
12,dec,1000,4200,13.39302286,0.01339302286,0,0,1,0
13,back,999,4194,13.39304032,0.01339304032,0,0,1,1
14,dec,1000,4200,13.39301728,0.01339301728,0,0,1,0
15,back,999,4193,13.39303413,0.01339303413,0,0,1,1
16,dec,1000,4200,13.39304374,0.01339304374,0,0,1,0
17,dec,999,4194,13.3930449,0.0133930449,0,0,1,1
18,back,998,4187,13.39304514,0.01339304514,0,0,1,2
19,dec,999,4194,13.39304549,0.01339304549,0,0,1,1
20,back,998,4187,13.39304418,0.01339304418,0,0,1,2
21,dec,999,4194,13.39304391,0.01339304391,0,0,1,1
22,back,998,4187,13.39304721,0.01339304721,0,0,1,2
23,dec,999,4194,13.39304724,0.01339304724,0,0,1,1
24,back,998,4187,13.3930483,0.0133930483,0,0,1,2
25,dec,999,4194,13.39304873,0.01339304873,0,0,1,1
26,back,998,4187,13.39304868,0.01339304868,0,0,1,2
27,dec,999,4194,13.39304858,0.01339304858,0,0,1,1
28,back,998,4187,13.39304931,0.01339304931,0,0,1,2
29,dec,999,4194,13.3930498,0.0133930498,0,0,1,1
30,back,998,4187,13.3930501,0.0133930501,0,0,1,2
31,dec,999,4194,13.39305064,0.01339305064,0,0,1,1
