config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
certainty	1	sp-nonconvergence	255	1836	2.666799837	0.5544985292	0.039478734600000065	0.0	0.039478734600000065	0.0011504909083877995	0.02057664974607844	0.02057664974607844	3306.3261024968015	1.8008312105102404	111	0.03586756670000002	0.019275292895495497	0.019275292895495493	197.70633725369996	1.7811381734567564	4.006532389765923	0.5504835229949094
certainty	2	sp-nonconvergence	255	1894	1.929637424	0.7663931909	0.017286401000000007	0.0	0.017286401000000007	0.0006141733015311509	0.010323127706705406	0.010323127706705406	2734.1714592929457	1.4435963354239418	121	0.016752812000000006	0.009613588703305784	0.009729599324793392	165.70312576255003	1.369447320351653	2.5767810026385223	0.4488064630131703
certainty	3	sp-nonconvergence	255	986	1.38774508	0.5077658459	0.033790818000000056	0.0	0.033790818000000056	0.0008924738682555781	0.01743962662363083	0.01743962662363083	1044.9442952758493	1.0597812325312874	54	0.030169058500000068	0.01629591174259259	0.01671106992777778	56.85326222625	1.052838189375	3.234042553191489	0.3546612749923952
certainty	4	sat	0	1511	3.031969362	0.0	2.1693816487936806	6.583622536e-14	2.1693816487936806	0.0020065978570483122	0.011753250742554594	0.011761034352317831	4084.291537664204	2.7030387410087386	87	0.020963263000000065	0.00969413395402299	0.009848613241379311	234.055064153	2.6902880937126437	2.611772486772487	0.37813387997448444
certainty	5	sp-nonconvergence	255	2127	1.135861589	0.4501783528	0.026323954499999913	0.0	0.026323954499999913	0.0003223710560413727	0.008607714271744227	0.008607714271744227	1771.0003526135013	0.8326282804952991	126	0.024883763199999964	0.005445342422222222	0.008999247258730159	103.27105377329997	0.8196115378833331	2.976973684210526	0.5113276699848939
polarization	1	sp-nonconvergence	255	1244	2.666799837	1.099467575	0.05910549500000006	0.0	0.05910549500000006	0.0012599133938906754	0.021925595263665613	0.021925595263665613	2500.5491954579993	2.0100877776993564	71	0.056036737999999975	0.02208157171830986	0.023533298676056337	141.34220231900002	1.9907352439295778	4.583935742971888	0.47131235699635
polarization	2	sp-nonconvergence	255	1274	1.929637424	0.8044024208	0.042539218000000156	0.0	0.042539218000000156	0.0008832299868131869	0.012619471417582417	0.012619471417582417	1890.1511296731	1.4836351096335165	78	0.05071437309999993	0.014426089784615384	0.014433139974358973	110.65958102429998	1.4187125772346152	3.0964705882352943	0.39001073100371286
polarization	3	sp-nonconvergence	255	830	1.38774508	0.2783164845	0.0674029062	0.0	0.0674029062	0.0013366609584337347	0.02430516118783133	0.02430516118783133	784.9550178555501	0.9457289371753616	45	0.1001350204	0.024636532737777776	0.024636532737777772	42.42750245930002	0.9428333879844449	5.935018050541516	0.44933545499225147
polarization	4	sat	0	1097	3.031969362	0.0	2.264994812	2.264994812	0.06517330600000015	0.002763873620783956	0.012350309792160438	0.010294977217153285	3008.4477719349966	2.742431879612577	59	0.0872962049999999	0.012202633525423726	0.012202633525423726	161.91326412200004	2.744292612237289	2.446265938069217	0.30900698198820464
polarization	5	sp-nonconvergence	255	1790	1.135861589	0.3834982148	0.043981345299999974	0.0	0.043981345299999974	0.00042031473418994406	0.009538560208938538	0.009538560208938538	1366.7022547111967	0.7635208126878194	105	0.06696524749999999	0.007371011680952381	0.010905320366666667	79.34025673335002	0.7556214926985716	4.420993858179788	0.591345666005509
dynamic_i	1	sp-nonconvergence	255	2262	2.666799837	0.2360788637	0.041396145100000004	0.0	0.041396145100000004	0.0010745892896993812	0.022731238046021247	0.022731238046021247	3819.0981100038466	1.6883722855896757	120	0.038580951799999985	0.020259104115833333	0.02057889446583333	201.74755229945006	1.6812296024954172	4.843570481661511	0.7148205639969092
dynamic_i	2	sp-nonconvergence	255	2279	1.929637424	0.7662814849	0.017318428000000052	0.0	0.017318428000000052	0.0005104677222904783	0.010696737411715665	0.010696737411715665	3132.0934646809546	1.374327979236926	121	0.016695753999999896	0.00961451189338843	0.009709073328099171	165.89781907265	1.3710563559723141	2.616228070175439	0.5459545500052627
dynamic_i	3	sp-nonconvergence	255	1016	1.38774508	0.5066866966	0.033815035199999954	0.0	0.033815035199999954	0.0008671834482283465	0.017645028261023633	0.017645028261023633	1071.722865876401	1.0548453404295286	54	0.03150809980000002	0.016313668555555556	0.01672612833333333	56.85293449229999	1.0528321202277775	3.119960668633235	0.3663981129939202
dynamic_i	4	sat	0	1788	3.031969362	0.0	2.0568142589982426	-2.25375274e-14	2.0568142589982426	0.0016957323053691275	0.012462775390380347	0.0124697495232233	4731.839976785002	2.646442940036355	95	0.05039626500000027	0.010283521642105265	0.010578059221052635	251.39515545899994	2.6462647943052624	2.7506987143655675	0.4602924150240142
dynamic_i	5	sp-nonconvergence	255	2374	1.135861589	0.4505171712	0.026490294699999972	0.0	0.026490294699999972	0.0002886876233361415	0.00829996022855938	0.00829996022855938	1956.7425539396006	0.824238649511205	126	0.025097177999999998	0.005442653387301588	0.008413286842857142	103.90143520190006	0.8246145650944449	3.152	0.5950088200042956
