config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
gamma001	1	sat	0	12552	33.71301751	0.0	7.890706545710125	-7.083222897e-14	7.890706545710125	0.0026858681891332057	0.032192831099585636	0.032195396061030904	212469.87987055117	16.927173348514273	6150	0.5996818149999994	0.004198749748943089	0.005319843880325197	114848.73590539867	18.674591204129865	3.7755118298414723	316.34932606399525
gamma001	2	sat	0	13308	55.84535784	0.0	10.707627709812005	-9.91429161e-14	10.707627709812005	0.004196374950405771	0.054967234651337814	0.0549713653520706	360350.33347501163	27.07772268372495	6355	11.198238539812005	0.008787687052713575	0.013452291446045421	193243.8552019653	30.408159748538996	4.432789841460666	355.9800181440078
gamma001	3	sat	0	10374	50.75094186	0.0	16.663325349968193	3.180899988e-11	16.663325349968193	0.004892128577212261	0.05364032010989022	0.05364549125807089	315058.56487463875	30.370017820959973	5464	3.554452691993639	0.00928823972547002	0.010208549956070278	176025.67182380514	32.21553291065248	3.934843373493976	307.2237426750071
gamma001	4	sat	0	10578	43.80869252	0.0	15.866028256526539	0.0	15.866028256526539	0.0041414910682548685	0.04653787861788621	0.04654227853077436	287445.86747103295	27.17393339676999	5332	16.88272090652654	0.008216246001480429	0.015400928652090534	152214.68768609213	28.547390788839486	3.7023348142546553	318.6950872449961
gamma001	5	sat	0	11159	56.96930965	0.0	17.408613829995744	4.256706099e-12	17.408613829995744	0.005105234308629806	0.059815770704364196	0.05982113150116471	372779.3594444678	33.40616179267567	5565	8.909252034997872	0.010237115865228345	0.01129351457861557	198617.56658803514	35.69048815598116	4.077150537634409	337.1392139569798
dynamic_i	1	sat	0	21244	33.71301751	0.0	6.597491054620727	6.742684189e-11	6.597491054620727	0.001586943019676144	0.03301151485501748	0.033013068849970524	325904.5181219419	15.34101478638401	7214	3.2987455279662865	0.004673276616292289	0.005400566616015053	129724.47609035189	17.982322718374256	4.542104024476347	437.19093182100914
dynamic_i	2	sat	0	17492	55.84535784	0.0	12.073230464632482	2.031366186e-10	12.073230464632482	0.003192622789846787	0.06130003868053984	0.06130354334227888	477274.78760970145	27.285318294631914	6560	4.249066686598955	0.008513154916127572	0.009083817135639766	204227.85101116536	31.132294361458133	4.599954267421254	342.74770862498553
dynamic_i	3	sat	0	17627	50.75094186	0.0	11.540226029860788	0.0	11.540226029860788	0.0028791593498610087	0.05502103107959385	0.05502415266311136	448984.5455535896	25.471410084165743	6609	6.072523990000052	0.007679065192918747	0.008248040910880597	191168.95186085987	28.925548776041744	4.652768323122306	350.62592084598145
dynamic_i	4	sat	0	13785	43.80869252	0.0	16.54614622991924	8.993916722e-13	16.54614622991924	0.0031779972811026478	0.04768671122379423	0.04769017079367401	368092.0079340921	26.702358210670443	5727	4.2719819475	0.007649573506198551	0.013861202236773026	163188.02941488018	28.494504874258805	3.894167996518207	290.0424649580091
dynamic_i	5	sat	0	14834	56.96930965	0.0	17.564104409149763	8.502368809e-10	17.564104409149763	0.003840455012134286	0.06445490318659795	0.06445924855856157	481341.1514273845	32.4485069049066	5996	0.1058125299999979	0.006456928900933957	0.0069573467494996825	212085.1989367549	35.371113898724964	4.431209976407145	313.83368537199567
