# scorer=pol K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,300,1245,2.666799837,0.00888933279,64,0,1,0
1,back,299,1235,2.659644535,0.008865481782,2,0,0.9708506574,1
2,dec,300,1245,2.667669393,0.008892231311,2,0,0.9708506574,0
3,back,299,1235,2.660062441,0.008866874802,2,0,0.9703915287,1
4,dec,300,1245,2.667011308,0.008890037694,2,0,0.9703915287,0
5,back,299,1235,2.659355838,0.008864519459,2,0,0.9702401452,1
6,dec,300,1245,2.666940678,0.008889802261,2,0,0.9702401452,0
7,back,299,1235,2.659510924,0.008865036412,2,0,0.9701748674,1
8,dec,300,1245,2.667045204,0.008890150679,2,0,0.9701748674,0
9,back,299,1235,2.659558834,0.008865196113,2,0,0.9701748674,1
10,dec,300,1245,2.667030802,0.008890102673,2,0,0.9701748674,0
11,back,299,1235,2.659559482,0.008865198274,2,0,0.9701748674,1
12,dec,300,1245,2.667098632,0.008890328774,2,0,0.9701748674,0
13,back,299,1235,2.659624731,0.008865415771,2,0,0.9701748674,1
14,dec,300,1245,2.667108794,0.008890362647,2,0,0.9701748674,0
15,back,299,1235,2.659592757,0.008865309191,2,0,0.9701748674,1
16,dec,300,1245,2.667062267,0.008890207558,2,0,0.9701748674,0
17,dec,299,1235,2.659560052,0.008865200174,2,0,0.9701748674,1
18,back,298,1221,2.639764936,0.008799216454,2,0,0.9579655749,2
19,dec,299,1235,2.659541613,0.008865138711,2,0,0.9579655749,1
20,back,298,1221,2.640286272,0.008800954241,3,0,0.9579655749,2
21,dec,299,1235,2.659391269,0.008864637564,3,0,0.9579655749,1
22,back,298,1221,2.639971197,0.008799903989,2,0,0.9579655749,2
23,dec,299,1235,2.659442691,0.00886480897,3,0,0.9579655749,1
24,back,298,1221,2.640475522,0.008801585073,3,0,0.9579655749,2
25,dec,299,1235,2.659176401,0.008863921337,2,0,0.9579655749,1
26,back,298,1221,2.640381184,0.008801270615,3,0,0.9579655749,2
27,dec,299,1235,2.659728385,0.008865761282,3,0,0.9579655749,1
28,back,298,1221,2.639963393,0.008799877978,2,0,0.9579655749,2
29,dec,299,1235,2.659625499,0.008865418331,3,0,0.9579655749,1
30,back,298,1221,2.640477266,0.008801590886,3,0,0.9579655749,2
31,dec,299,1235,2.659214224,0.008864047414,2,0,0.9579655749,1
32,back,298,1221,2.640400046,0.008801333487,3,0,0.9579655749,2
33,dec,299,1235,2.659721128,0.008865737093,3,0,0.9579655749,1
34,back,298,1221,2.639989528,0.008799965093,2,0,0.9579655749,2
35,dec,299,1235,2.659640191,0.008865467305,3,0,0.9579655749,1
36,dec,298,1221,2.64048675,0.0088016225,3,0,0.9579655749,2
37,back,297,1210,2.625171616,0.008750572054,2,0,0.9564859411,3
38,dec,298,1221,2.640491613,0.00880163871,2,0,0.9564859411,2
39,back,297,1206,2.626753165,0.008755843882,2,0,0.9564859411,3
40,dec,298,1221,2.640387925,0.008801293083,1,0,0.9564859411,2
41,back,297,1206,2.627115988,0.008757053294,1,0,0.9564859411,3
42,dec,298,1220,2.644424854,0.008814749515,3,0,0.9564859411,2
43,back,297,1206,2.627069337,0.008756897789,2,0,0.9564859411,3
44,dec,298,1221,2.639995265,0.008799984216,2,0,0.9564859411,2
45,back,297,1206,2.62732206,0.008757740199,2,0,0.9564859411,3
46,dec,298,1221,2.640292483,0.008800974942,2,0,0.9564859411,2
47,back,297,1206,2.627220717,0.008757402389,2,0,0.9564859411,3
48,dec,298,1221,2.640317465,0.008801058216,2,0,0.9564859411,2
49,back,297,1206,2.626948918,0.008756496394,1,0,0.9564859411,3
50,dec,298,1221,2.640017114,0.008800057047,1,0,0.9564859411,2
51,back,297,1206,2.62690354,0.008756345134,2,0,0.9564859411,3
52,dec,298,1221,2.639953883,0.008799846277,1,0,0.9564859411,2
53,back,297,1206,2.626977461,0.008756591536,2,0,0.9564859411,3
54,dec,298,1221,2.640081732,0.008800272441,2,0,0.9564859411,2
