START ALGORITHM:
I am going to build an instance with N: 300 variables and 1200 clauses with a clause density equal to 4
START DYNAMIC-I BSP WITH r=0.9:
Decimation scorer: cert
END UNIT PROPAGATION
300 1200 6.16226307 0.0205408769 4
300 1200 6.16211422 0.0205403807 4
300 1200 6.16195729 0.0205398576 4
300 1200 6.16179157 0.0205393052 4
300 1200 6.16168487 0.0205389496 4
300 1200 6.16164555 0.0205388185 4
300 1200 6.16159678 0.0205386559 4
300 1200 6.16157348 0.0205385783 4
300 1200 6.16155081 0.0205385027 4
299 1196 6.16154475 0.0205384825 4
299 1196 6.1614966 0.020538322 4
299 1196 6.16151246 0.0205383749 4
299 1196 6.16146536 0.0205382179 4
299 1196 6.1614652 0.0205382173 4
299 1196 6.16146987 0.0205382329 4
299 1196 6.16147102 0.0205382367 4
299 1196 6.1614712 0.0205382373 4
299 1196 6.16147266 0.0205382422 4
299 1196 6.16147296 0.0205382432 4
298 1193 6.15153383 0.0205051128 4.0033557
298 1193 6.1515757 0.0205052523 4.0033557
298 1193 6.15156959 0.020505232 4.0033557
298 1193 6.15156308 0.0205052103 4.0033557
298 1193 6.15156134 0.0205052045 4.0033557
298 1193 6.15156093 0.0205052031 4.0033557
298 1193 6.15156089 0.020505203 4.0033557
298 1193 6.15156091 0.020505203 4.0033557
298 1193 6.15156093 0.0205052031 4.0033557
298 1193 6.15156094 0.0205052031 4.0033557
297 1185 6.14068254 0.0204689418 3.98989899
297 1185 6.1407064 0.0204690213 3.98989899
297 1185 6.1407422 0.0204691407 3.98989899
297 1185 6.14074825 0.0204691608 3.98989899
297 1185 6.14074884 0.0204691628 3.98989899
297 1185 6.14074881 0.0204691627 3.98989899
297 1185 6.14074889 0.020469163 3.98989899
297 1185 6.14074893 0.0204691631 3.98989899
297 1185 6.14074895 0.0204691632 3.98989899
297 1185 6.14074896 0.0204691632 3.98989899
296 1175 6.12528579 0.0204176193 3.96959459
296 1175 6.12513728 0.0204171243 3.96959459
296 1175 6.12514144 0.0204171381 3.96959459
296 1175 6.12512528 0.0204170843 3.96959459
296 1175 6.1251333 0.020417111 3.96959459
296 1175 6.1251334 0.0204171113 3.96959459
296 1175 6.12513422 0.0204171141 3.96959459
296 1175 6.12513456 0.0204171152 3.96959459
296 1175 6.12513472 0.0204171157 3.96959459
296 1175 6.12513483 0.0204171161 3.96959459
295 1167 6.10380464 0.0203460155 3.9559322
295 1167 6.10396077 0.0203465359 3.9559322
295 1167 6.10391193 0.0203463731 3.9559322
295 1167 6.10392745 0.0203464248 3.9559322
295 1167 6.10391677 0.0203463892 3.9559322
295 1167 6.1039296 0.020346432 3.9559322
295 1167 6.10391614 0.0203463871 3.9559322
