START ALGORITHM:
I am going to build an instance with N: 1000 variables and 4200 clauses with a clause density equal to 4.2
START DYNAMIC-I BSP WITH r=0.9:
995 4168 8.52174841 0.00852174841 4.18894472
995 4168 8.52174841 0.00852174841 4.18894472
995 4168 8.52174841 0.00852174841 4.18894472
995 4168 8.52174841 0.00852174841 4.18894472
995 4168 8.52174841 0.00852174841 4.18894472
995 4168 8.52174841 0.00852174841 4.18894472
994 4161 8.52174841 0.00852174841 4.1861167
994 4163 8.52174841 0.00852174841 4.18812877
994 4163 8.52174841 0.00852174841 4.18812877
994 4163 8.52174841 0.00852174841 4.18812877
994 4163 8.52174841 0.00852174841 4.18812877
994 4163 8.52174841 0.00852174841 4.18812877
994 4163 8.52174841 0.00852174841 4.18812877
994 4163 8.52174841 0.00852174841 4.18812877
994 4163 8.52174841 0.00852174841 4.18812877
994 4163 8.52174841 0.00852174841 4.18812877
993 4156 8.52174841 0.00852174841 4.18529708
993 4156 8.52174841 0.00852174841 4.18529708
993 4156 8.52174841 0.00852174841 4.18529708
993 4156 8.52174841 0.00852174841 4.18529708
993 4156 8.52174841 0.00852174841 4.18529708
993 4156 8.52174841 0.00852174841 4.18529708
993 4156 8.52174841 0.00852174841 4.18529708
993 4156 8.52174841 0.00852174841 4.18529708
993 4156 8.52174841 0.00852174841 4.18529708
993 4156 8.52174841 0.00852174841 4.18529708
992 4149 8.52170203 0.00852170203 4.18245968
992 4149 8.52170183 0.00852170183 4.18245968
992 4149 8.52170181 0.00852170181 4.18245968
992 4149 8.52170176 0.00852170176 4.18245968
992 4149 8.52170173 0.00852170173 4.18245968
992 4149 8.52170179 0.00852170179 4.18245968
992 4149 8.52170176 0.00852170176 4.18245968
992 4149 8.52170158 0.00852170158 4.18245968
992 4149 8.52170153 0.00852170153 4.18245968
992 4149 8.52170135 0.00852170135 4.18245968
991 4142 8.52110535 0.00852110535 4.17961655
991 4142 8.52110487 0.00852110487 4.17961655
991 4142 8.52110516 0.00852110516 4.17961655
991 4142 8.52110491 0.00852110491 4.17961655
991 4142 8.52110473 0.00852110473 4.17961655
991 4142 8.52110463 0.00852110463 4.17961655
991 4142 8.52110447 0.00852110447 4.17961655
991 4142 8.52110444 0.00852110444 4.17961655
991 4142 8.52110413 0.00852110413 4.17961655
991 4142 8.52110361 0.00852110361 4.17961655
990 4131 8.52011208 0.00852011208 4.17272727
990 4131 8.52011277 0.00852011277 4.17272727
990 4131 8.52011282 0.00852011282 4.17272727
990 4131 8.5201138 0.0085201138 4.17272727
990 4131 8.52011457 0.00852011457 4.17272727
990 4131 8.52011484 0.00852011484 4.17272727
990 4131 8.520115 0.008520115 4.17272727
990 4131 8.52011509 0.00852011509 4.17272727
990 4131 8.52011511 0.00852011511 4.17272727
990 4131 8.52011515 0.00852011515 4.17272727
989 4122 8.51901959 0.00851901959 4.16784631
989 4122 8.51901888 0.00851901888 4.16784631
989 4122 8.51901913 0.00851901913 4.16784631
989 4122 8.51901964 0.00851901964 4.16784631
989 4122 8.51901997 0.00851901997 4.16784631
989 4122 8.51901998 0.00851901998 4.16784631
989 4122 8.51902014 0.00851902014 4.16784631
989 4122 8.51902031 0.00851902031 4.16784631
989 4122 8.51902035 0.00851902035 4.16784631
989 4122 8.51902031 0.00851902031 4.16784631
988 4116 8.51748974 0.00851748974 4.1659919
988 4116 8.51749072 0.00851749072 4.1659919
988 4116 8.51748705 0.00851748705 4.1659919
988 4116 8.51748579 0.00851748579 4.1659919
988 4116 8.51748455 0.00851748455 4.1659919
988 4116 8.517484 0.008517484 4.1659919
988 4116 8.51748391 0.00851748391 4.1659919
988 4116 8.51748378 0.00851748378 4.1659919
988 4116 8.5174837 0.0085174837 4.1659919
988 4116 8.51748371 0.00851748371 4.1659919
987 4110 8.51579673 0.00851579673 4.16413374
987 4110 8.51579892 0.00851579892 4.16413374
987 4110 8.51580026 0.00851580026 4.16413374
987 4110 8.51579975 0.00851579975 4.16413374
987 4110 8.51579502 0.00851579502 4.16413374
987 4110 8.51578895 0.00851578895 4.16413374
987 4110 8.51578043 0.00851578043 4.16413374
987 4110 8.51577366 0.00851577366 4.16413374
987 4110 8.51576616 0.00851576616 4.16413374
987 4110 8.51575824 0.00851575824 4.16413374
986 4103 8.5136664 0.0085136664 4.16125761
986 4103 8.51367384 0.00851367384 4.16125761
986 4103 8.51368953 0.00851368953 4.16125761
986 4103 8.51369744 0.00851369744 4.16125761
986 4103 8.51370418 0.00851370418 4.16125761
986 4103 8.5137081 0.0085137081 4.16125761
986 4103 8.51370928 0.00851370928 4.16125761
986 4103 8.51370985 0.00851370985 4.16125761
986 4103 8.51371061 0.00851371061 4.16125761
986 4103 8.5137111 0.0085137111 4.16125761
985 4096 8.51114013 0.00851114013 4.15837563
985 4096 8.51114459 0.00851114459 4.15837563
985 4096 8.51114629 0.00851114629 4.15837563
985 4096 8.51114614 0.00851114614 4.15837563
985 4096 8.51114564 0.00851114564 4.15837563
985 4096 8.51114388 0.00851114388 4.15837563
985 4096 8.51114373 0.00851114373 4.15837563
985 4096 8.5111429 0.0085111429 4.15837563
985 4096 8.51114253 0.00851114253 4.15837563
985 4096 8.51114246 0.00851114246 4.15837563
984 4085 8.50837371 0.00850837371 4.15142276
984 4085 8.50838336 0.00850838336 4.15142276
984 4085 8.50837013 0.00850837013 4.15142276
984 4085 8.50836655 0.00850836655 4.15142276
984 4085 8.50836181 0.00850836181 4.15142276
984 4085 8.50836047 0.00850836047 4.15142276
984 4085 8.50836092 0.00850836092 4.15142276
984 4085 8.5083606 0.0085083606 4.15142276
984 4085 8.50836005 0.00850836005 4.15142276
984 4085 8.50835969 0.00850835969 4.15142276
983 4078 8.50404679 0.00850404679 4.14852492
983 4078 8.50406639 0.00850406639 4.14852492
983 4078 8.5040465 0.0085040465 4.14852492
983 4078 8.50405539 0.00850405539 4.14852492
983 4078 8.50405787 0.00850405787 4.14852492
983 4078 8.50405542 0.00850405542 4.14852492
983 4078 8.50405181 0.00850405181 4.14852492
983 4078 8.50405003 0.00850405003 4.14852492
983 4078 8.50404812 0.00850404812 4.14852492
983 4078 8.50404792 0.00850404792 4.14852492
982 4071 8.49944828 0.00849944828 4.14562118
982 4071 8.49945392 0.00849945392 4.14562118
982 4071 8.49945481 0.00849945481 4.14562118
982 4071 8.49947246 0.00849947246 4.14562118
982 4071 8.49947721 0.00849947721 4.14562118
982 4071 8.49947362 0.00849947362 4.14562118
982 4071 8.49946847 0.00849946847 4.14562118
982 4071 8.49946765 0.00849946765 4.14562118
982 4071 8.49946732 0.00849946732 4.14562118
982 4071 8.49946806 0.00849946806 4.14562118
981 4063 8.4935018 0.0084935018 4.14169215
981 4063 8.49349493 0.00849349493 4.14169215
981 4063 8.49348838 0.00849348838 4.14169215
981 4063 8.49347876 0.00849347876 4.14169215
981 4063 8.49347035 0.00849347035 4.14169215
981 4063 8.49346486 0.00849346486 4.14169215
981 4063 8.49346232 0.00849346232 4.14169215
981 4063 8.49345982 0.00849345982 4.14169215
981 4063 8.49345909 0.00849345909 4.14169215
981 4063 8.49345864 0.00849345864 4.14169215
980 4057 8.48723722 0.00848723722 4.13979592
980 4057 8.48726833 0.00848726833 4.13979592
980 4057 8.48729532 0.00848729532 4.13979592
980 4057 8.4873203 0.0084873203 4.13979592
980 4057 8.48727933 0.00848727933 4.13979592
980 4057 8.4872826 0.0084872826 4.13979592
980 4057 8.48727603 0.00848727603 4.13979592
980 4057 8.48728499 0.00848728499 4.13979592
980 4057 8.48727841 0.00848727841 4.13979592
980 4057 8.48727437 0.00848727437 4.13979592
979 4049 8.48032545 0.00848032545 4.13585291
979 4049 8.48036476 0.00848036476 4.13585291
979 4049 8.48036679 0.00848036679 4.13585291
979 4049 8.48041461 0.00848041461 4.13585291
979 4049 8.48040432 0.00848040432 4.13585291
979 4049 8.48040166 0.00848040166 4.13585291
979 4049 8.48039276 0.00848039276 4.13585291
979 4049 8.48039052 0.00848039052 4.13585291
979 4049 8.48039014 0.00848039014 4.13585291
979 4049 8.4803897 0.0084803897 4.13585291
978 4041 8.47345005 0.00847345005 4.13190184
978 4041 8.47341508 0.00847341508 4.13190184
978 4041 8.47341476 0.00847341476 4.13190184
978 4041 8.47344174 0.00847344174 4.13190184
978 4041 8.47344735 0.00847344735 4.13190184
978 4041 8.4734441 0.0084734441 4.13190184
978 4041 8.47343653 0.00847343653 4.13190184
978 4041 8.47343337 0.00847343337 4.13190184
978 4041 8.47343182 0.00847343182 4.13190184
978 4041 8.47343144 0.00847343144 4.13190184
977 4036 8.46637725 0.00846637725 4.13101331
977 4036 8.46634052 0.00846634052 4.13101331
977 4036 8.4663181 0.0084663181 4.13101331
977 4036 8.46633872 0.00846633872 4.13101331
977 4036 8.46635212 0.00846635212 4.13101331
977 4036 8.46634844 0.00846634844 4.13101331
977 4036 8.4663498 0.0084663498 4.13101331
977 4036 8.46634364 0.00846634364 4.13101331
977 4036 8.4663422 0.0084663422 4.13101331
977 4036 8.46634247 0.00846634247 4.13101331
976 4027 8.45796088 0.00845796088 4.12602459
976 4027 8.45795862 0.00845795862 4.12602459
976 4027 8.45792932 0.00845792932 4.12602459
976 4027 8.45792071 0.00845792071 4.12602459
976 4027 8.45791178 0.00845791178 4.12602459
976 4027 8.45790425 0.00845790425 4.12602459
976 4027 8.45790239 0.00845790239 4.12602459
976 4027 8.45789817 0.00845789817 4.12602459
976 4027 8.4578961 0.0084578961 4.12602459
976 4027 8.45789444 0.00845789444 4.12602459
975 4019 8.44928938 0.00844928938 4.12205128
975 4019 8.44935719 0.00844935719 4.12205128
975 4019 8.4493692 0.0084493692 4.12205128
975 4019 8.4493611 0.0084493611 4.12205128
975 4019 8.44934258 0.00844934258 4.12205128
975 4019 8.44932467 0.00844932467 4.12205128
975 4019 8.44932021 0.00844932021 4.12205128
975 4019 8.44931681 0.00844931681 4.12205128
975 4019 8.44931376 0.00844931376 4.12205128
975 4019 8.44931175 0.00844931175 4.12205128
974 4009 8.44049092 0.00844049092 4.11601643
974 4009 8.44055514 0.00844055514 4.11601643
974 4009 8.4405422 0.0084405422 4.11601643
974 4009 8.44054092 0.00844054092 4.11601643
974 4009 8.44053764 0.00844053764 4.11601643
974 4009 8.44052605 0.00844052605 4.11601643
974 4009 8.44051579 0.00844051579 4.11601643
974 4009 8.4405981 0.0084405981 4.11601643
974 4009 8.44050201 0.00844050201 4.11601643
974 4009 8.44058891 0.00844058891 4.11601643
973 4000 8.4309688 0.0084309688 4.11099692
973 3998 8.43104714 0.00843104714 4.10894142
973 3998 8.4310151 0.0084310151 4.10894142
973 3998 8.43098834 0.00843098834 4.10894142
973 3998 8.43098562 0.00843098562 4.10894142
973 3998 8.43098421 0.00843098421 4.10894142
973 3998 8.43098252 0.00843098252 4.10894142
973 3998 8.43098386 0.00843098386 4.10894142
973 3998 8.43098322 0.00843098322 4.10894142
973 3998 8.43098332 0.00843098332 4.10894142
972 3989 8.42148593 0.00842148593 4.10390947
972 3989 8.42154697 0.00842154697 4.10390947
972 3989 8.42146796 0.00842146796 4.10390947
972 3989 8.42146951 0.00842146951 4.10390947
972 3989 8.42147749 0.00842147749 4.10390947
972 3989 8.42146643 0.00842146643 4.10390947
972 3989 8.42146301 0.00842146301 4.10390947
972 3989 8.42146199 0.00842146199 4.10390947
972 3989 8.42145967 0.00842145967 4.10390947
972 3989 8.42145922 0.00842145922 4.10390947
971 3983 8.41143919 0.00841143919 4.10195675
971 3983 8.41149972 0.00841149972 4.10195675
971 3983 8.41149791 0.00841149791 4.10195675
971 3983 8.41140888 0.00841140888 4.10195675
971 3983 8.4114872 0.0084114872 4.10195675
971 3983 8.41150388 0.00841150388 4.10195675
971 3983 8.41149152 0.00841149152 4.10195675
971 3983 8.41151156 0.00841151156 4.10195675
971 3983 8.41141881 0.00841141881 4.10195675
971 3983 8.41147858 0.00841147858 4.10195675
970 3977 8.40133796 0.00840133796 4.1
970 3977 8.40141541 0.00840141541 4.1
970 3977 8.40130792 0.00840130792 4.1
970 3977 8.40133217 0.00840133217 4.1
970 3977 8.40135357 0.00840135357 4.1
970 3977 8.40134924 0.00840134924 4.1
970 3977 8.40133895 0.00840133895 4.1
970 3977 8.40133367 0.00840133367 4.1
970 3977 8.40141445 0.00840141445 4.1
970 3977 8.40141362 0.00840141362 4.1
969 3971 8.39128111 0.00839128111 4.09803922
969 3971 8.3913768 0.0083913768 4.09803922
969 3971 8.3912894 0.0083912894 4.09803922
969 3971 8.39128153 0.00839128153 4.09803922
969 3971 8.39130737 0.00839130737 4.09803922
969 3971 8.39126279 0.00839126279 4.09803922
969 3971 8.39131623 0.00839131623 4.09803922
969 3971 8.39132423 0.00839132423 4.09803922
969 3971 8.39131701 0.00839131701 4.09803922
969 3971 8.39126481 0.00839126481 4.09803922
968 3968 8.38113821 0.00838113821 4.09917355
968 3968 8.38115729 0.00838115729 4.09917355
968 3968 8.38115037 0.00838115037 4.09917355
968 3968 8.38119564 0.00838119564 4.09917355
968 3968 8.38119877 0.00838119877 4.09917355
968 3968 8.3811941 0.0083811941 4.09917355
968 3968 8.38118621 0.00838118621 4.09917355
968 3968 8.38117712 0.00838117712 4.09917355
968 3968 8.38116967 0.00838116967 4.09917355
968 3968 8.38116951 0.00838116951 4.09917355
967 3957 8.37074755 0.00837074755 4.09203723
967 3957 8.37073772 0.00837073772 4.09203723
967 3957 8.37077036 0.00837077036 4.09203723
967 3957 8.37077579 0.00837077579 4.09203723
967 3957 8.37077827 0.00837077827 4.09203723
967 3957 8.37077704 0.00837077704 4.09203723
967 3957 8.37077743 0.00837077743 4.09203723
967 3957 8.37077742 0.00837077742 4.09203723
967 3957 8.37077736 0.00837077736 4.09203723
967 3957 8.37077734 0.00837077734 4.09203723
966 3950 8.35967618 0.00835967618 4.08902692
966 3951 8.35972128 0.00835972128 4.09006211
966 3951 8.35969635 0.00835969635 4.09006211
966 3951 8.35970106 0.00835970106 4.09006211
966 3951 8.35970932 0.00835970932 4.09006211
966 3951 8.35970778 0.00835970778 4.09006211
966 3951 8.35970831 0.00835970831 4.09006211
966 3951 8.35970886 0.00835970886 4.09006211
966 3951 8.35970874 0.00835970874 4.09006211
966 3951 8.35970872 0.00835970872 4.09006211
965 3944 8.34873675 0.00834873675 4.08704663
965 3944 8.34872953 0.00834872953 4.08704663
965 3944 8.34876092 0.00834876092 4.08704663
965 3944 8.3487607 0.0083487607 4.08704663
965 3944 8.34876386 0.00834876386 4.08704663
965 3944 8.34873953 0.00834873953 4.08704663
965 3944 8.34872777 0.00834872777 4.08704663
965 3944 8.34872458 0.00834872458 4.08704663
965 3944 8.34873775 0.00834873775 4.08704663
965 3944 8.3487211 0.0083487211 4.08704663
964 3932 8.33721674 0.00833721674 4.07883817
964 3938 8.33710919 0.00833710919 4.08506224
964 3938 8.33708684 0.00833708684 4.08506224
964 3932 8.33722167 0.00833722167 4.07883817
964 3938 8.3372339 0.0083372339 4.08506224
964 3938 8.33716245 0.00833716245 4.08506224
964 3938 8.33711931 0.00833711931 4.08506224
964 3932 8.33720816 0.00833720816 4.07883817
964 3938 8.33722252 0.00833722252 4.08506224
964 3938 8.33715108 0.00833715108 4.08506224
963 3926 8.32571576 0.00832571576 4.0768432
963 3926 8.32573295 0.00832573295 4.0768432
963 3926 8.32577105 0.00832577105 4.0768432
963 3926 8.32579395 0.00832579395 4.0768432
963 3926 8.32578495 0.00832578495 4.0768432
963 3926 8.32575169 0.00832575169 4.0768432
963 3926 8.32573538 0.00832573538 4.0768432
963 3926 8.32573344 0.00832573344 4.0768432
963 3926 8.32573454 0.00832573454 4.0768432
963 3926 8.32573427 0.00832573427 4.0768432
962 3917 8.31403866 0.00831403866 4.07172557
962 3917 8.3140163 0.0083140163 4.07172557
962 3917 8.31396037 0.00831396037 4.07172557
962 3918 8.31391508 0.00831391508 4.07276507
962 3918 8.31389451 0.00831389451 4.07276507
962 3921 8.31399095 0.00831399095 4.07588358
962 3921 8.3139928 0.0083139928 4.07588358
962 3921 8.31400756 0.00831400756 4.07588358
962 3921 8.31399992 0.00831399992 4.07588358
962 3921 8.31397621 0.00831397621 4.07588358
961 3912 8.30227526 0.00830227526 4.07075963
961 3912 8.30229534 0.00830229534 4.07075963
961 3912 8.30235846 0.00830235846 4.07075963
961 3912 8.30238475 0.00830238475 4.07075963
961 3912 8.3023588 0.0083023588 4.07075963
961 3912 8.30234633 0.00830234633 4.07075963
961 3912 8.30235559 0.00830235559 4.07075963
961 3912 8.3023599 0.0083023599 4.07075963
961 3912 8.30236809 0.00830236809 4.07075963
961 3912 8.30237217 0.00830237217 4.07075963
960 3907 8.29024821 0.00829024821 4.06979167
960 3907 8.29118022 0.00829118022 4.06979167
960 3907 8.29116026 0.00829116026 4.06979167
960 3907 8.29120321 0.00829120321 4.06979167
960 3907 8.29118374 0.00829118374 4.06979167
960 3907 8.29116992 0.00829116992 4.06979167
960 3907 8.29116702 0.00829116702 4.06979167
960 3907 8.29117211 0.00829117211 4.06979167
960 3907 8.29117192 0.00829117192 4.06979167
960 3907 8.29117061 0.00829117061 4.06979167
959 3899 8.2800022 0.0082800022 4.06569343
959 3899 8.28004154 0.00828004154 4.06569343
959 3899 8.28006295 0.00828006295 4.06569343
959 3899 8.2800782 0.0082800782 4.06569343
959 3899 8.28003113 0.00828003113 4.06569343
959 3899 8.27999483 0.00827999483 4.06569343
959 3899 8.27999015 0.00827999015 4.06569343
959 3899 8.2799903 0.0082799903 4.06569343
959 3899 8.27999173 0.00827999173 4.06569343
959 3899 8.27999243 0.00827999243 4.06569343
958 3890 8.26826809 0.00826826809 4.0605428
958 3890 8.26807528 0.00826807528 4.0605428
958 3890 8.26798291 0.00826798291 4.0605428
958 3890 8.26800291 0.00826800291 4.0605428
958 3890 8.2680165 0.0082680165 4.0605428
958 3890 8.26800079 0.00826800079 4.0605428
958 3890 8.26799704 0.00826799704 4.0605428
958 3890 8.26797577 0.00826797577 4.0605428
958 3890 8.26795671 0.00826795671 4.0605428
958 3890 8.26795161 0.00826795161 4.0605428
957 3877 8.25597972 0.00825597972 4.05120167
957 3877 8.25624631 0.00825624631 4.05120167
957 3877 8.25627585 0.00825627585 4.05120167
957 3877 8.2562692 0.0082562692 4.05120167
957 3877 8.25625028 0.00825625028 4.05120167
957 3877 8.25624887 0.00825624887 4.05120167
957 3877 8.25623598 0.00825623598 4.05120167
957 3877 8.25623092 0.00825623092 4.05120167
957 3877 8.25622897 0.00825622897 4.05120167
957 3877 8.25622731 0.00825622731 4.05120167
956 3868 8.24364001 0.00824364001 4.0460251
956 3868 8.24371149 0.00824371149 4.0460251
956 3868 8.2436599 0.0082436599 4.0460251
956 3868 8.24363173 0.00824363173 4.0460251
956 3868 8.24362408 0.00824362408 4.0460251
956 3868 8.24361332 0.00824361332 4.0460251
956 3868 8.24361293 0.00824361293 4.0460251
956 3868 8.24360801 0.00824360801 4.0460251
956 3868 8.24360751 0.00824360751 4.0460251
956 3868 8.24360763 0.00824360763 4.0460251
955 3857 8.23087348 0.00823087348 4.03874346
955 3857 8.23087868 0.00823087868 4.03874346
955 3857 8.23094163 0.00823094163 4.03874346
955 3857 8.23094336 0.00823094336 4.03874346
955 3857 8.23093816 0.00823093816 4.03874346
955 3857 8.23095026 0.00823095026 4.03874346
955 3857 8.23094296 0.00823094296 4.03874346
955 3857 8.23094443 0.00823094443 4.03874346
955 3857 8.23094597 0.00823094597 4.03874346
955 3857 8.23094576 0.00823094576 4.03874346
954 3850 8.21809247 0.00821809247 4.03563941
954 3850 8.21808568 0.00821808568 4.03563941
954 3850 8.21805203 0.00821805203 4.03563941
954 3850 8.21805443 0.00821805443 4.03563941
954 3850 8.21805339 0.00821805339 4.03563941
954 3850 8.21804716 0.00821804716 4.03563941
954 3850 8.21803334 0.00821803334 4.03563941
954 3850 8.21803284 0.00821803284 4.03563941
954 3850 8.21804019 0.00821804019 4.03563941
954 3850 8.21804805 0.00821804805 4.03563941
953 3842 8.2035866 0.0082035866 4.03147954
953 3842 8.20358807 0.00820358807 4.03147954
953 3842 8.20359687 0.00820359687 4.03147954
953 3842 8.20354496 0.00820354496 4.03147954
953 3842 8.2034437 0.0082034437 4.03147954
953 3842 8.20357932 0.00820357932 4.03147954
953 3842 8.20343431 0.00820343431 4.03147954
953 3842 8.20358877 0.00820358877 4.03147954
953 3842 8.20343407 0.00820343407 4.03147954
953 3842 8.20358792 0.00820358792 4.03147954
952 3837 8.19016466 0.00819016466 4.03046218
952 3837 8.19032766 0.00819032766 4.03046218
952 3837 8.19030469 0.00819030469 4.03046218
952 3837 8.19028357 0.00819028357 4.03046218
952 3837 8.19029639 0.00819029639 4.03046218
952 3837 8.19030033 0.00819030033 4.03046218
952 3837 8.190303 0.008190303 4.03046218
952 3837 8.19030207 0.00819030207 4.03046218
952 3837 8.19030221 0.00819030221 4.03046218
952 3837 8.19030268 0.00819030268 4.03046218
951 3825 8.17568572 0.00817568572 4.02208202
951 3825 8.17550269 0.00817550269 4.02208202
951 3828 8.17558187 0.00817558187 4.02523659
951 3828 8.17559508 0.00817559508 4.02523659
951 3828 8.17559257 0.00817559257 4.02523659
951 3828 8.175629 0.008175629 4.02523659
951 3828 8.17565069 0.00817565069 4.02523659
951 3828 8.1756565 0.0081756565 4.02523659
951 3828 8.1756577 0.0081756577 4.02523659
951 3828 8.17565724 0.00817565724 4.02523659
950 3816 8.16137513 0.00816137513 4.01684211
950 3816 8.16127785 0.00816127785 4.01684211
950 3816 8.16124599 0.00816124599 4.01684211
950 3816 8.16117847 0.00816117847 4.01684211
950 3816 8.16112256 0.00816112256 4.01684211
950 3816 8.16110619 0.00816110619 4.01684211
950 3816 8.16110021 0.00816110021 4.01684211
950 3816 8.16109765 0.00816109765 4.01684211
950 3816 8.16109956 0.00816109956 4.01684211
950 3816 8.16109924 0.00816109924 4.01684211
949 3810 8.14682428 0.00814682428 4.01475237
949 3810 8.14700058 0.00814700058 4.01475237
949 3810 8.14696079 0.00814696079 4.01475237
949 3810 8.14698053 0.00814698053 4.01475237
949 3810 8.14702188 0.00814702188 4.01475237
949 3810 8.14704488 0.00814704488 4.01475237
949 3810 8.14705527 0.00814705527 4.01475237
949 3810 8.14705966 0.00814705966 4.01475237
949 3810 8.14706189 0.00814706189 4.01475237
949 3810 8.14706207 0.00814706207 4.01475237
948 3801 8.13283063 0.00813283063 4.00949367
948 3801 8.13313261 0.00813313261 4.00949367
948 3802 8.13493619 0.00813493619 4.01054852
948 3802 8.13494893 0.00813494893 4.01054852
948 3802 8.13473439 0.00813473439 4.01054852
948 3802 8.13491167 0.00813491167 4.01054852
948 3802 8.13485534 0.00813485534 4.01054852
948 3802 8.13486621 0.00813486621 4.01054852
948 3802 8.13478839 0.00813478839 4.01054852
948 3802 8.13484856 0.00813484856 4.01054852
947 3796 8.12117145 0.00812117145 4.00844773
947 3796 8.12124915 0.00812124915 4.00844773
947 3796 8.12112864 0.00812112864 4.00844773
947 3796 8.12115478 0.00812115478 4.00844773
947 3796 8.12113423 0.00812113423 4.00844773
947 3796 8.12115072 0.00812115072 4.00844773
947 3796 8.12113313 0.00812113313 4.00844773
947 3796 8.12114995 0.00812114995 4.00844773
947 3796 8.12113296 0.00812113296 4.00844773
947 3796 8.12114973 0.00812114973 4.00844773
946 3788 8.10723754 0.00810723754 4.00422833
946 3788 8.11139464 0.00811139464 4.00422833
946 3788 8.11139078 0.00811139078 4.00422833
946 3788 8.111273 0.008111273 4.00422833
946 3788 8.11128231 0.00811128231 4.00422833
946 3788 8.11133897 0.00811133897 4.00422833
946 3788 8.11139179 0.00811139179 4.00422833
946 3788 8.1114731 0.0081114731 4.00422833
946 3788 8.11135027 0.00811135027 4.00422833
946 3788 8.11147182 0.00811147182 4.00422833
945 3776 8.09763886 0.00809763886 3.9957672
945 3781 8.10667322 0.00810667322 4.0010582
945 3781 8.10676613 0.00810676613 4.0010582
945 3781 8.10683507 0.00810683507 4.0010582
945 3781 8.10678216 0.00810678216 4.0010582
945 3781 8.10677733 0.00810677733 4.0010582
945 3781 8.10680432 0.00810680432 4.0010582
945 3781 8.10677927 0.00810677927 4.0010582
945 3781 8.10676913 0.00810676913 4.0010582
945 3781 8.10680031 0.00810680031 4.0010582
944 3772 8.09409285 0.00809409285 3.99576271
944 3772 8.09412946 0.00809412946 3.99576271
944 3772 8.09409453 0.00809409453 3.99576271
944 3772 8.09423659 0.00809423659 3.99576271
944 3772 8.09417 0.00809417 3.99576271
944 3772 8.09419115 0.00809419115 3.99576271
944 3772 8.09409689 0.00809409689 3.99576271
944 3772 8.09416124 0.00809416124 3.99576271
944 3772 8.09421274 0.00809421274 3.99576271
944 3772 8.09408065 0.00809408065 3.99576271
943 3766 8.08080254 0.00808080254 3.99363733
943 3766 8.08076196 0.00808076196 3.99363733
943 3766 8.0807102 0.0080807102 3.99363733
943 3766 8.08067897 0.00808067897 3.99363733
943 3763 8.08079298 0.00808079298 3.99045599
943 3766 8.08080631 0.00808080631 3.99363733
943 3766 8.08073315 0.00808073315 3.99363733
943 3766 8.08069275 0.00808069275 3.99363733
943 3763 8.08078084 0.00808078084 3.99045599
