config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
greedy	1	sp-nonconvergence	255	1836	2.666799837	0.5544985292	0.039478734600000065	0.0	0.039478734600000065	0.0011504909083877995	0.020576649747167754	0.020576649747167754	3306.3261024948	1.8008312105091504	111	0.03586756670000002	0.019275292895495497	0.019275292895495497	197.7063372537	1.7811381734567568	4.006532389765923	0.29531191499995657
greedy	2	sp-nonconvergence	255	1894	1.929637424	0.7663931909	0.017286401000000007	0.0	0.017286401000000007	0.0006141733015311509	0.010323127705649422	0.010323127705649422	2734.17145929195	1.4435963354234163	121	0.016752812000000006	0.009613588703305784	0.009729599324793389	165.70312576255	1.3694473203516528	2.5767810026385223	0.2574268430000757
greedy	3	sp-nonconvergence	255	986	1.38774508	0.5077658459	0.033790818000000056	0.0	0.033790818000000056	0.0008924738682555781	0.017439626623630827	0.017439626623630827	1044.94429527595	1.0597812325313896	54	0.030169058500000068	0.01629591174259259	0.01671106992777778	56.85326222625	1.052838189375	3.234042553191489	0.19843855699991764
greedy	4	sat	0	1511	3.031969362	0.0	2.169381648793683	6.405986852e-14	2.169381648793683	0.0020065978570483122	0.011753250743878228	0.011761034353642345	4084.2915376632063	2.7030387410080783	87	0.020963263000000065	0.00969413395402299	0.009848613241379311	234.055064153	2.6902880937126437	2.611772486772487	0.4060435830001552
greedy	5	sp-nonconvergence	255	2127	1.135861589	0.4501783528	0.026323954499999913	0.0	0.026323954499999913	0.0003223710560413727	0.008607714271932299	0.008607714271932299	1771.0003526133	0.8326282804952045	126	0.024883763199999964	0.005445342422222222	0.008999247258730157	103.2710537733	0.8196115378833333	2.976973684210526	0.28215132099990115
T0005	1	sp-nonconvergence	255	1955	2.666799837	0.4837987631	0.04805603579999995	0.0	0.04805603579999995	0.0011166245902301793	0.022976018823887463	0.022976018823887463	3456.51732754215	1.76803955373	113	0.03788073889999999	0.01931429644159292	0.01931429644159292	198.87755497645	1.7599783626234513	4.5843558282208585	0.3512299079998229
T0005	2	sp-nonconvergence	255	2037	1.929637424	0.699821081	0.023998345000000088	0.0	0.023998345000000088	0.000603739	0.012132833872950416	0.012132833872950416	2857.1032219778	1.4026034472154147	131	0.016766528000000003	0.009472151502290077	0.009666964459541984	173.2672347841	1.3226506472068702	3.022080471050049	0.2933641560000524
T0005	3	sp-nonconvergence	255	1061	1.38774508	0.4177694906	0.03829405370000005	0.0	0.03829405370000005	0.0009142088495758718	0.02040247770819981	0.02040247770819981	1066.3731053121	1.0050641897380774	59	0.02985806499999999	0.01691672028813559	0.01691672028813559	59.1807594566	1.0030637196033898	4.868173258003766	0.26338931800000864
T0005	4	sat	0	1655	3.031969362	0.0	2.1040998959933863	-1.720845688e-14	2.1040998959933863	0.001832005656797583	0.013802666800000018	0.0138110118222491	4423.147660960007	2.672596773993962	93	2.1040998960000175	0.03261922234408621	0.03299231733333352	246.15590594999998	2.6468376983870967	2.779589371980676	0.27606436899986875
T0005	5	sp-nonconvergence	255	2224	1.135861589	0.450905612	0.03650936149999995	0.0	0.03650936149999995	0.0003079838026079136	0.009394775663399281	0.009394775663399281	1870.3474376939	0.8409835601141636	126	0.023674152000000004	0.005439570523809524	0.0075811287730158765	104.15088225835	0.8265943036376984	3.5424719101123596	0.33380346200010536
