config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
cert	5	1	4	0.45725231137873656	0.45725231137873656	0.0009972213982528428	0.013740073818451706	0.013741630540404528	1.567975159993448	0.025727292680000024	0.012912764529635226	1.5426646629558773	1670.8	0.24674209040003917
pol	5	1	4	0.49560475530000003	0.05564045410000007	0.0013327985388222993	0.01614781957362172	0.015736753058619955	1.5890809033618885	0.07222951679999996	0.017142185056056698	1.5704390628168992	1247.0	0.24113078640002641
gamma001	5	1	4	0.4538625140000011	0.4538625140000011	0.001012422109934636	0.01325614992279069	0.013257688300617196	1.5453368920633666	0.034476493720000057	0.013082203365884785	1.5263588967708133	1672.0	0.2524741229999563
dynI	5	1	4	0.4351668323996479	0.4351668323996479	0.000887332077784695	0.014367147867646817	0.014368542694215409	1.5176454389607836	0.032455649720000035	0.013201088438235123	1.5151994876188846	1943.8	0.31056071580001116
