config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
cert	1	sp-nonconvergence	255	1836	2.666799837	0.5544985292	0.039478734600000065	0.0	0.039478734600000065	0.0011504909083877995	0.020576649747167754	0.020576649747167754	3306.3261024948	1.8008312105091504	111	0.03586756670000002	0.019275292895495497	0.019275292895495497	197.7063372537	1.7811381734567568	4.006532389765923	0.297764122999979
cert	2	sp-nonconvergence	255	1894	1.929637424	0.7663931909	0.017286401000000007	0.0	0.017286401000000007	0.0006141733015311509	0.010323127705649422	0.010323127705649422	2734.17145929195	1.4435963354234163	121	0.016752812000000006	0.009613588703305784	0.009729599324793389	165.70312576255	1.3694473203516528	2.5767810026385223	0.24365289600018514
cert	3	sp-nonconvergence	255	986	1.38774508	0.5077658459	0.033790818000000056	0.0	0.033790818000000056	0.0008924738682555781	0.017439626623630827	0.017439626623630827	1044.94429527595	1.0597812325313896	54	0.030169058500000068	0.01629591174259259	0.01671106992777778	56.85326222625	1.052838189375	3.234042553191489	0.19840545800002474
cert	4	sat	0	1511	3.031969362	0.0	2.169381648793683	6.405986852e-14	2.169381648793683	0.0020065978570483122	0.011753250743878228	0.011761034353642345	4084.2915376632063	2.7030387410080783	87	0.020963263000000065	0.00969413395402299	0.009848613241379311	234.055064153	2.6902880937126437	2.611772486772487	0.21709262700005638
cert	5	sp-nonconvergence	255	2127	1.135861589	0.4501783528	0.026323954499999913	0.0	0.026323954499999913	0.0003223710560413727	0.008607714271932299	0.008607714271932299	1771.0003526133	0.8326282804952045	126	0.024883763199999964	0.005445342422222222	0.008999247258730157	103.2710537733	0.8196115378833333	2.976973684210526	0.27679534799995054
pol	1	sp-nonconvergence	255	1244	2.666799837	1.099467575	0.05910549500000006	0.0	0.05910549500000006	0.0012599133938906754	0.021925595263665595	0.021925595263665595	2500.549195458	2.010087777699357	71	0.056036737999999975	0.02208157171830986	0.023533298676056337	141.342202319	1.9907352439295773	4.583935742971888	0.2591350610000518
pol	2	sp-nonconvergence	255	1274	1.929637424	0.8044024208	0.042539218000000156	0.0	0.042539218000000156	0.0008832299868131869	0.012619471416012554	0.012619471416012554	1890.1511296721	1.4836351096327316	78	0.05071437309999993	0.014426089784615384	0.014433139974358973	110.6595810243	1.4187125772346154	3.0964705882352943	0.22388396500014096
pol	3	sp-nonconvergence	255	830	1.38774508	0.2783164845	0.0674029062	0.0	0.0674029062	0.0013366609584337347	0.024305161187590362	0.024305161187590362	784.95501785565	0.9457289371754819	45	0.1001350204	0.024636532737777776	0.024636532737777776	42.4275024593	0.9428333879844445	5.935018050541516	0.23446173199999976
pol	4	sat	0	1097	3.031969362	0.0	2.264994812	2.264994812	0.06517330600000015	0.002763873620783956	0.012350309790337294	0.010294977215328478	3008.447771936	2.7424318796134917	59	0.0872962049999999	0.012202633525423726	0.012202633525423726	161.913264122	2.7442926122372877	2.446265938069217	0.17825044699998216
pol	5	sp-nonconvergence	255	1790	1.135861589	0.3834982148	0.043981345299999974	0.0	0.043981345299999974	0.00042031473418994406	0.00953856021050279	0.00953856021050279	1366.7022547122	0.7635208126883799	105	0.06696524749999999	0.007371011680952381	0.010905320366666665	79.34025673335	0.7556214926985715	4.420993858179788	0.3099227269999574
