# scorer=gamma:0.01 K=3 N=300 M=1200 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,300,1200,6.16226307,0.0205408769,44,0,1,0
1,back,299,1196,6.162118268,0.02054039423,0,0,0.9906577714,1
2,dec,300,1200,6.162114216,0.02054038072,0,0,0.9906577714,0
3,back,299,1196,6.162031783,0.02054010594,0,0,0.9906577714,1
4,dec,300,1200,6.161957287,0.02053985762,0,0,0.9906577714,0
5,back,299,1196,6.161782342,0.02053927447,0,0,0.9906577714,1
6,dec,300,1200,6.161791572,0.02053930524,0,0,0.9906577714,0
7,back,299,1196,6.161774813,0.02053924938,0,0,0.9906427125,1
8,dec,300,1200,6.161684874,0.02053894958,0,0,0.9906427125,0
9,back,299,1196,6.161660361,0.02053886787,0,0,0.9906140122,1
10,dec,300,1200,6.161645547,0.02053881849,0,0,0.9906140122,0
11,back,299,1196,6.161621974,0.02053873991,0,0,0.9906140122,1
12,dec,300,1200,6.161596779,0.02053865593,0,0,0.9906140122,0
13,back,299,1196,6.161581728,0.02053860576,0,0,0.9906115753,1
14,dec,300,1200,6.161573485,0.02053857828,0,0,0.9906115753,0
15,back,299,1196,6.161560193,0.02053853398,0,0,0.9906015454,1
16,dec,300,1200,6.161550806,0.02053850269,0,0,0.9906015454,0
17,dec,299,1196,6.161544752,0.02053848251,0,0,0.9905971811,1
18,back,298,1188,6.150602982,0.02050200994,3,0,0.9868699616,2
19,dec,299,1196,6.161518349,0.0205383945,3,0,0.9868699616,1
20,back,298,1188,6.15058117,0.02050193723,3,0,0.9867233069,2
21,dec,299,1196,6.16151222,0.02053837407,3,0,0.9867233069,1
22,back,298,1188,6.150567045,0.02050189015,3,0,0.9866908417,2
23,dec,299,1196,6.161505726,0.02053835242,3,0,0.9866908417,1
24,back,298,1188,6.15056155,0.02050187183,3,0,0.9866817799,2
25,dec,299,1196,6.161503935,0.02053834645,3,0,0.9866817799,1
26,back,298,1188,6.150559769,0.0205018659,3,0,0.986677998,2
27,dec,299,1196,6.161503696,0.02053834565,3,0,0.986677998,1
28,back,298,1188,6.150559297,0.02050186432,3,0,0.9866764581,2
29,dec,299,1196,6.161503759,0.02053834586,3,0,0.9866764581,1
30,back,298,1188,6.150559149,0.02050186383,3,0,0.9866758207,2
31,dec,299,1196,6.161503826,0.02053834609,3,0,0.9866758207,1
