config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
certainty	1	sat	0	8602	9.533499584	0.0	2.75143776700004	-3.985700658e-14	2.75143776700004	0.0011082887216926295	0.014875741554289756	0.014877471090570915	50753.09583046329	5.900150642927608	529	0.10091981200000033	0.012714862563327033	0.013928875708884698	3065.8711325910026	5.795597604141782	3.080669533883529	7.2346218320017215
certainty	2	sat	0	4653	16.70647842	0.0	11.203621569999457	5.409006576e-13	11.203621569999457	0.0035904746228239844	0.02454347480335274	0.02454875070077381	67554.96245615018	14.518582088147472	254	5.735139045	0.06577360157480315	0.06599140582677165	3664.079820685	14.425511105059055	2.8345509239363986	4.861656002001837
certainty	3	sat	0	7498	7.840260236	0.0	2.392275046334164	0.0	2.392275046334164	0.0010456468706321685	0.012507532749008144	0.012509201087376692	37973.89601496267	5.064536678442607	506	0.023910282999999755	0.010529868166007903	0.011175442612648235	2418.1214246530008	4.778896096152176	2.7315642085611413	6.318691067979671
certainty	4	sat	0	7325	12.94935474	0.0	5.262470689999855	1.447730824e-13	5.262470689999855	0.0017678299986348123	0.0200651630364505	0.0200679026818678	71153.89962971178	9.713842952861677	425	0.033991793000000214	0.017578167242352942	0.01821849856941178	4054.7000465500014	9.54047069776471	3.094731094731095	6.796831351006404
certainty	5	sat	0	5488	11.57245521	0.0	7.399686407999337	6.628031457e-13	7.399686407999337	0.0021086835295189505	0.015419031997449005	0.01542184209987233	54082.06010000205	9.854602787901248	306	0.025526415000000746	0.01299722505228758	0.013280132640522874	3000.173505292999	9.804488579388885	2.599198396793587	5.342540728015592
polarization	1	sp-nonconvergence	255	4971	9.533499584	3.925418148	0.06559201300000028	0.0	0.06559201300000028	0.0011281596129551397	0.019034124116676734	0.019034124116676734	32624.822399750978	6.5630300542649325	288	0.09940657199999947	0.019494950499999997	0.019737888291666665	1892.1657531750006	6.570019976302086	3.1349557522123894	5.280085192003753
polarization	2	sat	0	2385	16.70647842	0.0	12.735941110000066	0.0	12.735941110000066	0.007004812754716981	0.03270058624737954	0.03271430293624169	36049.04610621	15.114904027761007	130	0.13967277999999972	0.029417197076923075	0.029547832769230727	1967.3668939099996	15.133591491615382	2.684409052808047	2.59558919101255
polarization	3	sp-nonconvergence	255	7182	7.840260236	1.725691291	0.05185224000000055	0.0	0.05185224000000055	0.0008513741221108326	0.012803894103453124	0.012803894103453124	32263.387152376534	4.492256634973062	443	0.07049486299999996	0.013888172363431152	0.014144979361173812	1912.741329021501	4.317700516978558	3.2924961715160794	6.754779160983162
polarization	4	sat	0	4971	12.94935474	0.0	6.744689667958697	4.130273901e-11	6.744689667958697	0.0026049798310199155	0.01979051776986524	0.01979449976538407	50767.896140600205	10.212813546690848	274	0.09327518199999929	0.021792610248175182	0.02212111124087593	2795.5138847149997	10.202605418667883	2.5530973451327434	4.705619240994565
polarization	5	sat	0	3574	11.57245521	0.0	8.05949237699813	-5.695444116e-14	8.05949237699813	0.0032379561303861218	0.018435438567431454	0.018440598219983197	36191.78769260087	10.12640953906012	197	0.2023640620000009	0.01783229864467005	0.01834219735532994	1992.3437033984999	10.113419814205583	2.4584615384615383	3.533144529996207
certified	1	sat	0	777	9.533499584	0.0	2.169372521990176	9.823919456e-12	2.169372521990176	0.012269626234234233	0.014576380471042486	0.014595164466482203	4253.312929445014	5.474019214214946	581	2.169372521990176	0.016408777252995138	0.017075346815817863	3228.023623430505	5.555978697814982	3.4652956298200515	3.7262099069776013
certified	2	sat	0	340	16.70647842	0.0	10.815669130000003	-2.886579864e-15	10.815669130000003	0.049136701235294115	0.05105021382352941	0.05120080442477875	4788.173527909996	14.08286331738234	268	10.815669130000003	0.06233760604477612	0.06241520119402987	3814.980489149999	14.235001825186563	3.129032258064516	1.767446870013373
certified	3	sat	0	689	7.840260236	0.0	2.163827550669225	3.30775074e-10	2.163827550669225	0.011379187570391872	0.013245169050798256	0.01326442074951922	3098.2724409883303	4.496766968052729	536	2.163827550669225	0.014627351185950046	0.015539703663561992	2492.5146975036637	4.65021398787997	3.2579710144927536	3.201031789998524
certified	4	sat	0	568	12.94935474	0.0	5.49644485199945	5.494493749e-13	5.49644485199945	0.022798159753521126	0.025623468721830998	0.025668660024690402	5292.571275863003	9.317907175815147	424	5.49644485199945	0.030540930990564746	0.031225079297168494	4054.2290578410016	9.56186098547406	3.4323374340949035	2.8709067159797996
certified	5	sat	0	407	11.57245521	0.0	7.346889699996979	3.021582984e-12	7.346889699996979	0.028433550884520882	0.03015002754791154	0.030224288699499936	3907.2636301469997	9.600156339427517	312	7.346889699996979	0.037091202596153845	0.03744452833974358	3032.3897276140005	9.719197844916668	2.889705882352941	2.1716167439881247
