config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
cert	5	2	2	1.581526740172669	1.581526740172669	0.0034884763054269336	0.03320715483928841	0.0332222819438876	3.8469146699867345	0.16383427988000118	0.02988633093925175	3.542200531237173	1924.2	15.777520840599982
pol	5	4	1	2.239808218546307	2.239808218546307	0.005578590734127715	0.04095454015541887	0.04099285217486158	4.008461137376123	0.15433625881999985	0.04104341539710877	3.9270124734966636	1346.8	0.2592250327999409
gamma001	5	3	2	1.6468861061077518	1.6468861061077518	0.0033937962906360024	0.033371974806431295	0.03338690209146774	3.839764467176309	0.08060704277999997	0.03002195510614537	3.6336177126388507	1935.8	0.3196398698000394
dynI	5	4	1	2.0705631140395804	2.0705631140395804	0.003051653706582142	0.03392109247455468	0.033938340351181345	3.761227688415547	1.0075047817958835	0.04825483101775202	3.751360997039138	2360.2	0.4046796372000244
