config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
cert	1	sat	0	1680	6.16226307	0.0	2.3153785809988965	1.103339642e-12	2.3153785809988965	0.003668013732142857	0.03949529713214285	0.039518820239427564	7553.076203435001	4.495878692520834	112	0.05570454699999994	0.033979865017857144	0.035293638	473.3638575	4.226463013392857	4.043426531826294	0.2944286499998725
cert	2	walksat-fail	0	2237	5.340119254	0.0	0.584195202885848	-6.32827124e-15	0.584195202885848	0.0023871789244523916	0.031463935607778284	0.03147800713533096	7501.598225748014	3.3534189654662554	176	0.5841952064000063	0.03034158667045458	0.03056079575000004	478.0339989397	2.716102266702841	4.14343163538874	77.68625618100009
cert	3	sp-nonconvergence	255	2822	4.348830189	0.3712385897	0.04065518300000015	0.0	0.04065518300000015	0.0014094938339121192	0.02472077204362155	0.02472077204362155	7027.14720778245	2.4901301232397057	191	0.040119768999999916	0.02093229980052356	0.022133153781675397	423.80933661915	2.2188970503620418	4.746723343960326	0.3723195449999821
cert	4	sat	0	802	6.097559656	0.0	4.8915790299786	2.140021493e-11	4.8915790299786	0.00760294221446384	0.03047075143640897	0.030508792324567536	4579.170983781021	5.709689505961373	45	0.07032046299999983	0.025311696511111096	0.025311696511111096	255.75779079950001	5.6835064622111116	2.87920298879203	0.16753528499998538
cert	5	sp-nonconvergence	255	2080	5.481132405	0.5416465349	0.07582570399999966	0.0	0.07582570399999966	0.002374752822163462	0.0398850179764904	0.0398850179764904	6625.74861051065	3.1854560627455046	144	0.06883141399999992	0.03428104521736111	0.03613237065347222	412.70887634645	2.8660338635170137	5.840461316674675	0.36706454199998007
pol	1	sat	0	1129	6.16226307	0.0	2.596707980000001	-8.881784197e-16	2.596707980000001	0.005458160380868025	0.050570936186005305	0.05061576857624113	5281.8214133110005	4.678318346599646	68	0.23463269700000033	0.051424053794117644	0.0516716846764706	309.79790441800003	4.555851535558824	4.251327433628319	0.22899295899992467
pol	2	sat	0	1670	5.340119254	0.0	1.4760581027359194	-1.454392162e-14	1.4760581027359194	0.0031976762	0.040873045712574885	0.04089753525464353	5889.395732818265	3.526584271148662	92	0.12343180199999981	0.04130052086956522	0.04148592930434782	322.018277937	3.500198673228261	4.674446439257929	0.3396468599999025
pol	3	sp-nonconvergence	255	2090	4.348830189	0.4490091841	0.08776079800000014	0.0	0.08776079800000014	0.0018659430645454546	0.03048112365440191	0.03048112365440191	4841.35677071225	2.316438646273804	135	0.14630333509999993	0.02896027059777778	0.031028243058518527	288.02332738985	2.133506128813704	5.328072692491631	0.3527292429998852
pol	4	sat	0	454	6.097559656	0.0	4.991237953995763	4.236277995e-12	4.991237953995763	0.013430748140969163	0.042091509784141015	0.042184427024273254	2600.2514732220043	5.727426152471375	25	0.1229156799999993	0.038875690359999986	0.038875690359999986	143.3832793985	5.735331175940001	3.0197802197802197	0.10928782300015882
pol	5	sat	0	1391	5.481132405	0.0	2.04727625799985	1.501021529e-13	2.04727625799985	0.0039404258842559315	0.04075608543997124	0.04078540636474809	5276.8117341085	3.7935382703871317	87	0.1443977799999998	0.039348380321839085	0.04215552958620691	322.785212293	3.7101748539425286	4.405890804597701	0.2654682789998333
gamma001	1	sat	0	1619	6.16226307	0.0	2.554466537507961	0.0	2.554466537507961	0.003806215608400247	0.03916901871772701	0.03919322701112486	7453.339149729492	4.603668406256635	100	0.1624819750000004	0.03607796532	0.03621745572	445.120993743	4.45120993743	3.9802469135802467	0.2988138439998238
