# scorer=pol K=3 N=300 M=1200 seed=3 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,300,1200,4.348830189,0.01449610063,48,0,1,0
1,back,299,1190,4.333064949,0.01444354983,1,0,0.9414073499,1
2,dec,300,1200,4.348698941,0.01449566314,1,0,0.9414073499,0
3,back,299,1190,4.333321043,0.01444440348,1,0,0.9407034763,1
4,dec,300,1200,4.348728758,0.01449576253,1,0,0.9407034763,0
5,back,299,1190,4.333342501,0.014444475,2,0,0.9405250936,1
6,dec,300,1200,4.348850747,0.01449616916,1,0,0.9405250936,0
7,back,299,1190,4.333185216,0.01444395072,2,0,0.9405250936,1
8,dec,300,1200,4.348783465,0.01449594488,3,0,0.9405250936,0
9,back,299,1190,4.333086474,0.01444362158,1,0,0.9405250936,1
10,dec,300,1200,4.348800695,0.01449600232,1,0,0.9405250936,0
11,back,299,1190,4.333096104,0.01444365368,2,0,0.9402096872,1
12,dec,300,1200,4.348819075,0.01449606358,1,0,0.9402096872,0
13,back,299,1190,4.333254006,0.01444418002,1,0,0.9402096872,1
14,dec,300,1200,4.348755085,0.01449585028,2,0,0.9402096872,0
15,back,299,1190,4.333207978,0.01444402659,3,0,0.9402096872,1
16,dec,300,1200,4.348637371,0.0144954579,1,0,0.9402096872,0
17,dec,299,1190,4.333267547,0.01444422516,1,0,0.9402096872,1
18,back,298,1179,4.317467518,0.01439155839,2,0,0.9384535992,2
19,dec,299,1190,4.333213188,0.01444404396,2,0,0.9384535992,1
20,back,298,1179,4.317276108,0.01439092036,1,0,0.9384535992,2
21,dec,299,1189,4.332005954,0.01444001985,1,0,0.9384535992,1
22,back,298,1179,4.317148268,0.01439049423,2,0,0.9384535992,2
23,dec,299,1190,4.333099835,0.01444366612,2,0,0.9384535992,1
24,back,298,1179,4.317319064,0.01439106355,1,0,0.9384535992,2
25,dec,299,1190,4.333158878,0.01444386293,2,0,0.9384535992,1
26,back,298,1179,4.31729827,0.01439099423,1,0,0.9384535992,2
27,dec,299,1190,4.333240945,0.01444413648,2,0,0.9384535992,1
28,back,298,1179,4.31733259,0.01439110863,1,0,0.9384535992,2
29,dec,299,1190,4.333214527,0.01444404842,2,0,0.9384535992,1
30,back,298,1179,4.31725157,0.01439083857,2,0,0.9384535992,2
31,dec,299,1190,4.333209912,0.01444403304,1,0,0.9384535992,1
32,back,298,1179,4.317288289,0.01439096096,1,0,0.9384535992,2
33,dec,299,1190,4.33320973,0.01444403243,1,0,0.9384535992,1
34,back,298,1179,4.317273658,0.01439091219,1,0,0.9384535992,2
35,dec,299,1190,4.333183326,0.01444394442,2,0,0.9384535992,1
36,dec,298,1179,4.317260043,0.01439086681,2,0,0.9384535992,2
37,back,297,1172,4.300305825,0.01433435275,2,0,0.9264371743,3
38,dec,298,1179,4.317202014,0.01439067338,2,0,0.9264371743,2
39,back,297,1172,4.300230218,0.01433410073,2,0,0.9264371743,3
40,dec,298,1179,4.317255816,0.01439085272,2,0,0.9264371743,2
41,back,297,1172,4.300207385,0.01433402462,2,0,0.9264371743,3
42,dec,298,1179,4.31726047,0.01439086823,2,0,0.9264371743,2
43,back,297,1172,4.300189597,0.01433396532,2,0,0.9264371743,3
44,dec,298,1179,4.317231824,0.01439077275,2,0,0.9264371743,2
45,back,297,1172,4.300192723,0.01433397574,2,0,0.9264371743,3
46,dec,298,1179,4.317234701,0.01439078234,2,0,0.9264371743,2
47,back,297,1172,4.300188601,0.014333962,2,0,0.9264371743,3
48,dec,298,1179,4.31723815,0.01439079383,2,0,0.9264371743,2
49,back,297,1172,4.300187758,0.01433395919,2,0,0.9264371743,3
50,dec,298,1179,4.317237348,0.01439079116,2,0,0.9264371743,2
51,back,297,1172,4.30018892,0.01433396307,2,0,0.9264371743,3
52,dec,298,1179,4.317237054,0.01439079018,2,0,0.9264371743,2
53,back,297,1172,4.300188768,0.01433396256,2,0,0.9264371743,3
54,dec,298,1179,4.317237567,0.01439079189,2,0,0.9264371743,2
55,dec,297,1172,4.30018859,0.01433396197,2,0,0.9264371743,3
56,back,296,1165,4.273683672,0.01424561224,3,0,0.9243072893,4
57,dec,297,1172,4.299910717,0.01433303572,3,0,0.9243072893,3
58,back,296,1165,4.273482152,0.01424494051,3,0,0.9232315683,4
59,dec,297,1172,4.300118979,0.01433372993,3,0,0.9232315683,3
60,back,296,1165,4.273476994,0.01424492331,3,0,0.9232315683,4
61,dec,297,1172,4.300081745,0.01433360582,3,0,0.9232315683,3
62,back,296,1165,4.273951789,0.01424650596,2,0,0.9231861207,4
63,dec,297,1172,4.299962578,0.01433320859,4,0,0.9231861207,3
64,back,296,1165,4.273467777,0.01424489259,3,0,0.9231861207,4
65,dec,297,1172,4.300476136,0.01433492045,2,0,0.9231861207,3
66,back,296,1165,4.273327761,0.01424442587,4,0,0.9231861207,4
67,dec,297,1172,4.300151732,0.01433383911,4,0,0.9231861207,3
68,back,296,1165,4.273436037,0.01424478679,3,0,0.922335159,4
69,dec,297,1172,4.299997261,0.0143333242,3,0,0.922335159,3
70,back,296,1165,4.273504356,0.01424501452,3,0,0.922335159,4
71,dec,297,1172,4.300089992,0.01433363331,3,0,0.922335159,3
72,back,296,1165,4.273475623,0.01424491874,3,0,0.922335159,4
73,dec,297,1172,4.300090232,0.01433363411,3,0,0.922335159,3
74,dec,296,1165,4.273936297,0.01424645432,2,0,0.922335159,4
75,back,295,1156,4.24998995,0.01416663317,4,0,0.922335159,5
76,dec,296,1163,4.274414453,0.01424804818,3,0,0.922335159,4
77,back,295,1156,4.2493814,0.01416460467,3,0,0.922335159,5
78,dec,296,1165,4.273574549,0.0142452485,3,0,0.922335159,4
79,back,295,1156,4.249566672,0.01416522224,2,0,0.922335159,5
80,dec,296,1165,4.273353763,0.01424451254,4,0,0.922335159,4
81,back,295,1156,4.249712673,0.01416570891,4,0,0.922335159,5
82,dec,296,1165,4.273827947,0.01424609316,4,0,0.922335159,4
83,back,295,1156,4.249476135,0.01416492045,3,0,0.922335159,5
84,dec,296,1165,4.273438816,0.01424479605,2,0,0.922335159,4
85,back,295,1156,4.249349055,0.01416449685,4,0,0.922335159,5
86,dec,296,1165,4.273807747,0.01424602582,4,0,0.922335159,4
87,back,295,1156,4.249747395,0.01416582465,4,0,0.922335159,5
88,dec,296,1165,4.273731836,0.01424577279,4,0,0.922335159,4
89,back,295,1156,4.249684305,0.01416561435,4,0,0.922335159,5
90,dec,296,1165,4.273759713,0.01424586571,4,0,0.922335159,4
91,back,295,1156,4.249712879,0.0141657096,4,0,0.922335159,5
92,dec,296,1165,4.273754175,0.01424584725,4,0,0.922335159,4
93,dec,295,1156,4.249705215,0.01416568405,4,0,0.922335159,5
94,back,294,1145,4.235961114,0.01411987038,2,0,0.922335159,6
95,dec,295,1156,4.249505768,0.01416501923,2,0,0.922335159,5
96,back,294,1145,4.235714068,0.01411904689,2,0,0.922335159,6
97,dec,295,1156,4.249471177,0.01416490392,2,0,0.922335159,5
98,back,294,1145,4.235725077,0.01411908359,2,0,0.922335159,6
99,dec,295,1156,4.249433695,0.01416477898,2,0,0.922335159,5
100,back,294,1145,4.235747679,0.01411915893,2,0,0.922335159,6
101,dec,295,1156,4.249425911,0.01416475304,2,0,0.922335159,5
102,back,294,1145,4.235737623,0.01411912541,2,0,0.922335159,6
103,dec,295,1156,4.249445189,0.0141648173,2,0,0.922335159,5
104,back,294,1145,4.235736767,0.01411912256,2,0,0.922335159,6
105,dec,295,1156,4.249436281,0.0141647876,2,0,0.922335159,5
106,back,294,1145,4.235740403,0.01411913468,2,0,0.922335159,6
107,dec,295,1156,4.249437542,0.01416479181,2,0,0.922335159,5
108,back,294,1145,4.235739354,0.01411913118,2,0,0.922335159,6
109,dec,295,1156,4.249438666,0.01416479555,2,0,0.922335159,5
110,back,294,1145,4.235739051,0.01411913017,2,0,0.922335159,6
111,dec,295,1156,4.249438508,0.01416479503,2,0,0.922335159,5
112,dec,294,1145,4.23573953,0.01411913177,2,0,0.922335159,6
113,back,293,1137,4.207162582,0.01402387527,2,0,0.9084384439,7
114,dec,294,1145,4.235728248,0.01411909416,2,0,0.9084384439,6
115,back,293,1137,4.20697555,0.01402325183,2,0,0.9066491725,7
116,dec,294,1145,4.235993761,0.0141199792,2,0,0.9066491725,6
117,back,293,1137,4.207125235,0.01402375078,2,0,0.9050105192,7
118,dec,294,1145,4.235939596,0.01411979865,2,0,0.9050105192,6
119,back,293,1137,4.207086641,0.01402362214,2,0,0.9050105192,7
120,dec,294,1145,4.235901585,0.01411967195,2,0,0.9050105192,6
121,back,293,1137,4.207061368,0.01402353789,2,0,0.9050105192,7
122,dec,294,1145,4.235900754,0.01411966918,2,0,0.9050105192,6
123,back,293,1137,4.207047865,0.01402349288,2,0,0.9050105192,7
124,dec,294,1145,4.235887425,0.01411962475,2,0,0.9050105192,6
125,back,293,1137,4.207052922,0.01402350974,2,0,0.9050105192,7
126,dec,294,1145,4.2358913,0.01411963767,2,0,0.9050105192,6
127,back,293,1137,4.207050464,0.01402350155,2,0,0.9050105192,7
128,dec,294,1145,4.23589036,0.01411963453,2,0,0.9050105192,6
129,back,293,1137,4.207049526,0.01402349842,2,0,0.9050105192,7
130,dec,294,1145,4.235889677,0.01411963226,2,0,0.9050105192,6
131,dec,293,1137,4.207049574,0.01402349858,2,0,0.9050105192,7
