config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
H3-eta-t0	2	0	2	0.09238985600000005	0.09238985600000005	0.00047177135487386625	0.00952841254139445	0.00952841254139445	3.3124008630874044	0.092060574	0.009648741352405423	3.2575064798620526	5154.0	492.20141418750063
H3-sigma-t0	2	0	2	0.020861750499999943	0.020861750499999943	0.00045195864755123304	0.009420541424918496	0.009420541424918496	3.3350364709969043	0.0230442205000001	0.00942323197880897	3.289091622830499	5041.5	485.98327061300006
