config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
certainty	5	5	0	5.80189829626657	5.80189829626657	0.0019241847486605088	0.017482188828110028	0.017485033532092308	9.010343030056124	1.1838974696000002	0.024518871071647845	8.868992816501322	6713.2	6.129880340804812
polarization	5	3	2	5.531513481591379	5.531513481591379	0.002965456490237798	0.020552912160961216	0.020557483828347763	9.301882760549994	0.12104269179999987	0.020778801803655413	9.2674674435539	4616.6	4.568547896004747
parisi_relax	5	4	1	5.2958582207802625	5.2958582207802625	0.018108822660469905	0.020191096852573986	0.02022493701429375	8.513286113036918	5.329292927598378	0.03276028504033367	8.673271159174988	814.6	0.9081715019943658
