config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
greedy	5	3	2	2.8014836716682567	2.8014836716682567	0.0011315740017048812	0.013620149756584089	0.013621539557245755	6.230460050157893	0.43469941349999985	0.014549832585936912	6.050239656604125	6346.6	6.455841995799983
T001	5	2	3	2.229356162599582	2.229356162599582	0.0010244311603017794	0.014921353917099317	0.014922411812119807	6.071421706185824	0.8139973853995738	0.014425746845888187	5.951765190672208	6721.6	6.832538908000015
T005	5	2	3	2.479189073219692	2.479189073219692	0.001092962654793901	0.014616581649325111	0.014617729452618819	6.0443417093791805	0.3225277230000002	0.01408455606152737	5.8284716535045815	6815.0	6.724077707999823
T01	5	2	3	2.471846725598154	2.471846725598154	0.0010796059948357788	0.014763789894807419	0.01476491215572058	6.183265012052082	0.8975470204	0.014311913935241342	6.0669590908342625	6539.4	6.637047473600068
