# scorer=cert K=3 N=1000 M=4200 seed=11 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed
0,dec,1000,4200,4.423371311,0.004423371311,85,0,1,0
1,back,999,4198,4.421489579,0.004421489579,0,0,1,1
2,dec,1000,4200,4.424359208,0.004424359208,0,0,1,0
3,back,999,4196,4.423391675,0.004423391675,0,0,1,1
4,dec,1000,4200,4.422323612,0.004422323612,0,0,1,0
5,back,999,4198,4.423538343,0.004423538343,0,0,1,1
6,dec,1000,4200,4.423196033,0.004423196033,0,0,1,0
7,back,999,4196,4.423345462,0.004423345462,0,0,1,1
8,dec,1000,4200,4.422838858,0.004422838858,0,0,1,0
9,back,999,4198,4.423091707,0.004423091707,0,0,1,1
10,dec,1000,4200,4.423775172,0.004423775172,0,0,1,0
11,back,999,4196,4.422608864,0.004422608864,0,0,1,1
12,dec,1000,4200,4.423106844,0.004423106844,0,0,1,0
13,back,999,4198,4.423531962,0.004423531962,0,0,1,1
14,dec,1000,4200,4.422975551,0.004422975551,0,0,1,0
15,back,999,4196,4.423141192,0.004423141192,0,0,1,1
16,dec,1000,4200,4.423122011,0.004423122011,0,0,1,0
17,dec,999,4198,4.423282267,0.004423282267,0,0,1,1
18,back,998,4191,4.423206025,0.004423206025,0,0,1,2
19,dec,999,4198,4.422906297,0.004422906297,0,0,1,1
20,back,998,4194,4.423392166,0.004423392166,0,0,1,2
21,dec,999,4198,4.423162459,0.004423162459,0,0,1,1
22,back,998,4191,4.422994394,0.004422994394,0,0,1,2
23,dec,999,4198,4.423275991,0.004423275991,0,0,1,1
24,back,998,4194,4.423150898,0.004423150898,0,0,1,2
25,dec,999,4198,4.423179563,0.004423179563,0,0,1,1
26,back,998,4191,4.423113545,0.004423113545,0,0,1,2
27,dec,999,4198,4.423150115,0.004423150115,0,0,1,1
28,back,998,4194,4.423268463,0.004423268463,0,0,1,2
29,dec,999,4198,4.423057647,0.004423057647,0,0,1,1
30,back,998,4191,4.423168385,0.004423168385,0,0,1,2
31,dec,999,4198,4.423227874,0.004423227874,0,0,1,1
32,back,998,4194,4.42310563,0.00442310563,0,0,1,2
33,dec,999,4198,4.423174264,0.004423174264,0,0,1,1
34,back,998,4191,4.423157165,0.004423157165,0,0,1,2
35,dec,999,4198,4.423178192,0.004423178192,0,0,1,1
36,dec,998,4194,4.423166201,0.004423166201,0,0,1,2
37,back,997,4187,4.423119131,0.004423119131,0,0,1,3
38,dec,998,4194,4.423207456,0.004423207456,0,0,1,2
39,back,997,4187,4.42315581,0.00442315581,0,0,1,3
40,dec,998,4194,4.423133191,0.004423133191,0,0,1,2
41,back,997,4187,4.423188143,0.004423188143,0,0,1,3
42,dec,998,4194,4.423152944,0.004423152944,0,0,1,2
43,back,997,4187,4.423163856,0.004423163856,0,0,1,3
44,dec,998,4194,4.423157166,0.004423157166,0,0,1,2
45,back,997,4187,4.423159582,0.004423159582,0,0,1,3
46,dec,998,4194,4.423179048,0.004423179048,0,0,1,2
47,back,997,4187,4.423142226,0.004423142226,0,0,1,3
48,dec,998,4194,4.423165598,0.004423165598,0,0,1,2
49,back,997,4187,4.423173665,0.004423173665,0,0,1,3
50,dec,998,4194,4.423148882,0.004423148882,0,0,1,2
51,back,997,4187,4.423166746,0.004423166746,0,0,1,3
52,dec,998,4194,4.423160576,0.004423160576,0,0,1,2
53,back,997,4187,4.423163007,0.004423163007,0,0,1,3
54,dec,998,4194,4.42316322,0.00442316322,0,0,1,2
55,dec,997,4187,4.423154613,0.004423154613,0,0,1,3
56,back,996,4179,4.422655599,0.004422655599,1,0,0.9994963454,4
57,dec,997,4187,4.423167441,0.004423167441,1,0,0.9994963454,3
58,back,996,4179,4.422658554,0.004422658554,1,0,0.9994959601,4
59,dec,997,4187,4.423161097,0.004423161097,1,0,0.9994959601,3
60,back,996,4179,4.422654725,0.004422654725,1,0,0.9994959601,4
61,dec,997,4187,4.423163767,0.004423163767,1,0,0.9994959601,3
62,back,996,4179,4.422659331,0.004422659331,1,0,0.9994959601,4
63,dec,997,4187,4.423161635,0.004423161635,1,0,0.9994959601,3
64,back,996,4179,4.422656612,0.004422656612,1,0,0.9994959601,4
65,dec,997,4187,4.423161144,0.004423161144,1,0,0.9994959601,3
66,back,996,4179,4.422659029,0.004422659029,1,0,0.9994959601,4
67,dec,997,4187,4.423161762,0.004423161762,1,0,0.9994959601,3
68,back,996,4179,4.422657635,0.004422657635,1,0,0.9994959601,4
69,dec,997,4187,4.423160947,0.004423160947,1,0,0.9994959601,3
70,back,996,4179,4.422658064,0.004422658064,1,0,0.9994959601,4
71,dec,997,4187,4.423161787,0.004423161787,1,0,0.9994959601,3
72,back,996,4179,4.422657558,0.004422657558,1,0,0.9994959601,4
73,dec,997,4187,4.42316111,0.00442316111,1,0,0.9994959601,3
74,dec,996,4179,4.422657458,0.004422657458,1,0,0.9994959601,4
75,back,995,4169,4.421718772,0.004421718772,1,0,0.9990612669,5
76,dec,996,4179,4.422657868,0.004422657868,1,0,0.9990612669,4
77,back,995,4169,4.421718734,0.004421718734,1,0,0.9990612669,5
78,dec,996,4179,4.422656996,0.004422656996,1,0,0.9990612669,4
79,back,995,4169,4.421718342,0.004421718342,1,0,0.9990612669,5
80,dec,996,4179,4.422657162,0.004422657162,1,0,0.9990612669,4
81,back,995,4169,4.421718254,0.004421718254,1,0,0.9990612669,5
82,dec,996,4179,4.422657396,0.004422657396,1,0,0.9990612669,4
83,back,995,4169,4.421718339,0.004421718339,1,0,0.9990612669,5
84,dec,996,4179,4.422657636,0.004422657636,1,0,0.9990612669,4
85,back,995,4169,4.421718464,0.004421718464,1,0,0.9990612669,5
86,dec,996,4179,4.422657531,0.004422657531,1,0,0.9990612669,4
87,back,995,4169,4.421718692,0.004421718692,1,0,0.9990612669,5
88,dec,996,4179,4.422657549,0.004422657549,1,0,0.9990612669,4
89,back,995,4169,4.421718684,0.004421718684,1,0,0.9990612669,5
90,dec,996,4179,4.422657538,0.004422657538,1,0,0.9990612669,4
91,back,995,4169,4.42171867,0.00442171867,1,0,0.9990612669,5
92,dec,996,4179,4.422657652,0.004422657652,1,0,0.9990612669,4
93,dec,995,4169,4.421718719,0.004421718719,1,0,0.9990612669,5
94,back,994,4163,4.420585449,0.004420585449,1,0,0.9988673345,6
95,dec,995,4169,4.421719725,0.004421719725,1,0,0.9988673345,5
96,back,994,4163,4.420585639,0.004420585639,1,0,0.9988666617,6
97,dec,995,4169,4.42171908,0.00442171908,1,0,0.9988666617,5
