# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 lookahead_k=0 parisi_exchange=0 parisi_audit=0 dynamic_I_backtrack=0 sigma_certified=0 transaction_safe=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,P_max,I_min,predicted_delta_sigma,predicted_release_gain,actual_release_gain,release_converged,certified_sigma,replay_error,sp_residual,sp_contraction
56,back,296,1219,2.647976802,0.008826589341,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.006147043354,0.3361458852
57,dec,297,1222,2.655196869,0.008850656231,2,0,0.9926628137,3,0,1,0,-0,0,0,0,0,0.005247008632,0.3012705315
58,back,296,1219,2.647896517,0.008826321725,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.005398653435,0.3129011981
59,dec,297,1229,2.655236974,0.008850789914,2,0,0.9926628137,3,0,1,0,-0,0,0,0,0,0.009089349832,0.4707633761
60,back,296,1219,2.648063384,0.008826877946,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.006932136799,0.3759202265
61,dec,297,1229,2.655402393,0.00885134131,2,0,0.9926628137,3,0,1,0,-0,0,0,0,0,0.007266176548,0.3632252803
62,back,296,1219,2.648111605,0.008827038684,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.006338458746,0.3303558935
63,dec,297,1229,2.655311932,0.008851039774,2,0,0.9926628137,3,0,1,0,-0,0,0,0,0,0.005908062736,0.302834978
64,back,296,1219,2.64800721,0.008826690701,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.005286374679,0.2783584992
65,dec,297,1229,2.655259868,0.008850866228,2,0,0.9926628137,3,0,1,0,-0,0,0,0,0,0.005675580793,0.2953659547
66,back,296,1219,2.648000336,0.008826667787,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.005790021136,0.3077007917
67,dec,297,1229,2.65527506,0.008850916865,2,0,0.9926628137,3,0,1,0,-0,0,0,0,0,0.006158903957,0.3195149584
68,back,296,1219,2.64803318,0.008826777266,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.006146938005,0.3249460558
69,dec,297,1229,2.655294684,0.008850982282,2,0,0.9926628137,3,0,1,0,-0,0,0,0,0,0.006318264271,0.3276858264
70,back,296,1219,2.648043198,0.00882681066,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.006148149126,0.3240211473
71,dec,297,1229,2.655295322,0.008850984405,2,0,0.9926628137,3,0,1,0,-0,0,0,0,0,0.006242271252,0.3240062126
72,back,296,1219,2.648037471,0.008826791569,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.006090491281,0.3213850139
73,dec,297,1229,2.655288077,0.008850960256,2,0,0.9926628137,3,0,1,0,-0,0,0,0,0,0.006191329001,0.3214052719
74,dec,296,1219,2.648030259,0.008826767529,2,0,0.9926628137,4,0,1,0,-0,0,0,0,0,0.006028524698,0.3183469459
75,back,295,1211,2.638069181,0.008793563936,2,0,0.9900883986,5,0,1,0,-0,0,0,0,0,0.007419385672,0.5995996969
76,dec,296,1219,2.648003386,0.008826677955,2,0,0.9900883986,4,0,1,0,-0,0,0,0,0,0.005776441886,0.4802496416
77,back,295,1211,2.638035765,0.008793452551,2,0,0.9900883986,5,0,1,0,-0,0,0,0,0,0.005497040622,0.492328755
78,dec,296,1219,2.648030996,0.008826769986,2,0,0.9900883986,4,0,1,0,-0,0,0,0,0,0.00548170787,0.5003208349
79,back,295,1211,2.638019902,0.008793399672,2,0,0.9900571203,5,0,1,0,-0,0,0,0,0,0.005887350488,0.524619033
80,dec,296,1219,2.648011235,0.008826704118,2,0,0.9900571203,4,0,1,0,-0,0,0,0,0,0.005720961353,0.5107260167
81,back,295,1211,2.638024597,0.008793415323,2,0,0.9900518474,5,0,1,0,-0,0,0,0,0,0.005940906244,0.5217040265
82,dec,296,1219,2.648040807,0.008826802691,2,0,0.9900518474,4,0,1,0,-0,0,0,0,0,0.00591948282,0.517400099
83,back,295,1211,2.638055213,0.008793517378,2,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.006026743789,0.5230959257
84,dec,296,1219,2.648065361,0.008826884537,2,0,0.990037837,4,0,1,0,-0,0,0,0,0,0.005912190387,0.5180050711
85,back,295,1211,2.638065446,0.008793551485,2,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.005923107746,0.5205222545
86,dec,296,1219,2.648066132,0.008826887106,2,0,0.990037837,4,0,1,0,-0,0,0,0,0,0.005804947094,0.5148296827
87,back,295,1211,2.638066256,0.008793554188,2,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.005836966763,0.5159870577
88,dec,296,1219,2.648068107,0.00882689369,2,0,0.990037837,4,0,1,0,-0,0,0,0,0,0.005803903259,0.516921586
89,back,295,1211,2.638068172,0.008793560573,2,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.005858145125,0.5189274203
90,dec,296,1219,2.648067963,0.008826893209,2,0,0.990037837,4,0,1,0,-0,0,0,0,0,0.005815673839,0.5178975743
91,back,295,1211,2.638066576,0.008793555255,2,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.005858243537,0.5185516333
92,dec,296,1219,2.64806615,0.008826887167,2,0,0.990037837,4,0,1,0,-0,0,0,0,0,0.00581744037,0.517137319
93,dec,295,1211,2.63806619,0.008793553966,2,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.005864575528,0.5177896217
94,back,294,1206,2.630909875,0.008769699582,1,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.009539292298,0.1050917627
95,dec,295,1214,2.633264868,0.008777549559,2,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.008376384962,0.3420451236
96,back,294,1206,2.630894182,0.008769647272,0,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.006970612821,0
97,dec,295,1215,2.637180314,0.008790601046,2,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.006470135448,0.3420431149
98,back,294,1206,2.630820883,0.008769402942,2,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.007182214501,0.4287578256
99,dec,295,1211,2.638018397,0.008793394655,1,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.008337705574,0.09026178665
100,back,294,1206,2.630818699,0.008769395662,1,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.008157921725,0.08995323818
101,dec,295,1211,2.638037045,0.008793456817,1,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.008498621854,0.09273637075
102,back,294,1206,2.630828353,0.008769427845,1,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.007670925414,0.08244451133
103,dec,295,1209,2.637969241,0.008793230802,2,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.00591471619,0.3358531926
104,back,294,1206,2.630803219,0.008769344063,2,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.006306335152,0.365646163
105,dec,295,1211,2.638011517,0.008793371725,1,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.007020939549,0.07764141116
106,back,294,1206,2.630818428,0.008769394759,1,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.008531657396,0.09215269823
107,dec,295,1211,2.638022218,0.008793407394,1,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.008535919399,0.0926236901
108,back,294,1206,2.630867648,0.008769558826,1,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.008083913841,0.08726486317
109,dec,295,1211,2.638027681,0.008793425603,1,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.008117152376,0.0874033803
110,back,294,1206,2.630838825,0.008769462751,1,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.007907228452,0.08557255726
111,dec,295,1211,2.638019991,0.008793399971,1,0,0.990037837,5,0,1,0,-0,0,0,0,0,0.007535098422,0.08207860061
112,dec,294,1206,2.630855837,0.008769519457,1,0,0.990037837,6,0,1,0,-0,0,0,0,0,0.007413574754,0.07968112573
113,back,293,1200,2.62057696,0.008735256534,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.006685083043,0.5656562837
114,dec,294,1206,2.630871393,0.008769571312,2,0,0.9894496152,6,0,1,0,-0,0,0,0,0,0.005807484836,0.5715009961
115,back,293,1200,2.620466512,0.008734888373,1,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.009972867919,0.4290320932
116,dec,294,1206,2.630849987,0.008769499956,2,0,0.9894496152,6,0,1,0,-0,0,0,0,0,0.005239887786,0.5149855547
117,back,293,1200,2.620537448,0.008735124825,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.005501243355,0.5411942963
118,dec,294,1206,2.630855025,0.008769516751,2,0,0.9894496152,6,0,1,0,-0,0,0,0,0,0.005913378006,0.5478343075
119,back,293,1200,2.620632391,0.008735441303,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.005890068044,0.5675013938
120,dec,294,1206,2.630914487,0.008769714957,2,0,0.9894496152,6,0,1,0,-0,0,0,0,0,0.005508096114,0.5248300958
121,back,293,1200,2.620628893,0.008735429643,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.005176637739,0.4999881807
122,dec,294,1206,2.630895764,0.008769652546,2,0,0.9894496152,6,0,1,0,-0,0,0,0,0,0.005038815701,0.4826335444
123,back,293,1200,2.6206214,0.008735404667,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.00522383106,0.4911966428
124,dec,294,1206,2.630896908,0.008769656359,2,0,0.9894496152,6,0,1,0,-0,0,0,0,0,0.005329742166,0.4955705223
125,back,293,1200,2.620623727,0.008735412423,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.005300815249,0.4980415458
126,dec,294,1206,2.63090247,0.0087696749,2,0,0.9894496152,6,0,1,0,-0,0,0,0,0,0.00537251389,0.5046146526
127,back,293,1200,2.620620819,0.008735402731,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.005262019697,0.4971915338
128,dec,294,1206,2.630897043,0.00876965681,2,0,0.9894496152,6,0,1,0,-0,0,0,0,0,0.005319588248,0.5004070416
129,back,293,1200,2.620617936,0.00873539312,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.005251990354,0.4949099067
130,dec,294,1206,2.630898274,0.008769660913,2,0,0.9894496152,6,0,1,0,-0,0,0,0,0,0.005305596777,0.4987643297
131,dec,293,1200,2.620621616,0.008735405386,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.005279148088,0.4975375003
132,back,292,1189,2.610745457,0.008702484856,2,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.007414150711,0.6060938721
133,dec,293,1195,2.616351136,0.008721170453,1,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.00962441504,0.4334069597
134,back,292,1189,2.610738361,0.008702461202,1,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.005646823003,0.2477337592
135,dec,293,1200,2.620553396,0.008735177988,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.007345539286,0.5135395399
136,back,292,1189,2.610785223,0.00870261741,2,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.007305738664,0.4731966062
137,dec,293,1200,2.620487051,0.008734956838,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.007467877712,0.4766904505
138,back,292,1189,2.610762304,0.008702541014,2,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.006957191316,0.444515764
139,dec,293,1200,2.620562557,0.008735208522,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.007375913623,0.4541533428
140,back,292,1189,2.610759077,0.008702530255,2,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.007253455279,0.4465449715
141,dec,293,1200,2.620516552,0.008735055173,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.007338716819,0.4766256831
142,back,292,1189,2.610732099,0.00870244033,2,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.007101650274,0.4872644487
143,dec,293,1200,2.620534211,0.008735114036,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.007303425344,0.4859966271
144,back,292,1189,2.610756444,0.008702521479,2,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.007211628345,0.4817013366
145,dec,293,1200,2.620550282,0.008735167606,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.007337473611,0.4813624323
146,back,292,1189,2.610754897,0.008702516322,2,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.007227103724,0.4789632195
147,dec,293,1200,2.620540188,0.008735133959,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.0073000019,0.48224224
148,back,292,1189,2.610748271,0.008702494235,2,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.007177037502,0.4758128882
149,dec,293,1200,2.620538908,0.008735129695,2,0,0.9894496152,7,0,1,0,-0,0,0,0,0,0.007284155376,0.479672758
150,dec,292,1189,2.610752013,0.008702506712,2,0,0.9894496152,8,0,1,0,-0,0,0,0,0,0.007174168436,0.4714047568
151,back,291,1177,2.598442123,0.008661473744,1,0,0.9877591617,9,0,1,0,-0,0,0,0,0,0.009217534681,0.4709161661
152,dec,292,1189,2.610804068,0.008702680228,1,0,0.9877591617,8,0,1,0,-0,0,0,0,0,0.008747165392,0.4849068276
153,back,291,1177,2.598437269,0.008661457565,1,0,0.9876928197,9,0,1,0,-0,0,0,0,0,0.009293284328,0.5050695722
154,dec,292,1189,2.610703497,0.008702344989,2,0,0.9876928197,8,0,1,0,-0,0,0,0,0,0.00733239614,0.6996424725
155,back,291,1177,2.59837411,0.008661247034,2,0,0.9876928197,9,0,1,0,-0,0,0,0,0,0.007006703588,0.6629816335
156,dec,292,1189,2.610728933,0.008702429776,1,0,0.9876928197,8,0,1,0,-0,0,0,0,0,0.009014031977,0.4751093545
157,back,291,1177,2.598251102,0.008660837005,2,0,0.9876928197,9,0,1,0,-0,0,0,0,0,0.009493997234,0.9002668705
158,dec,292,1189,2.610833163,0.008702777211,2,0,0.9876928197,8,0,1,0,-0,0,0,0,0,0.007558689239,0.7347710717
159,back,291,1177,2.598236034,0.00866078678,1,0,0.9876077106,9,0,1,0,-0,0,0,0,0,0.008912481503,0.4579049666
160,dec,292,1189,2.610690577,0.008702301925,2,0,0.9876077106,8,0,1,0,-0,0,0,0,0,0.009953372063,0.8816863887
161,back,291,1177,2.598353713,0.008661179043,2,0,0.9876077106,9,0,1,0,-0,0,0,0,0,0.007383829363,0.6957480737
162,dec,292,1189,2.610685575,0.008702285249,1,0,0.9876077106,8,0,1,0,-0,0,0,0,0,0.00866396,0.4492054444
163,back,291,1177,2.598463479,0.00866154493,3,0,0.9876077106,9,0,1,0,-0,0,0,0,0,0.005036042752,0.4963585256
164,dec,292,1189,2.610706091,0.008702353636,1,0,0.9876077106,8,0,1,0,-0,0,0,0,0,0.008099627916,0.4371387613
165,back,291,1177,2.598308198,0.008661027325,1,0,0.9876077106,9,0,1,0,-0,0,0,0,0,0.009401149515,0.4950724664
166,dec,292,1189,2.610668944,0.008702229814,2,0,0.9876077106,8,0,1,0,-0,0,0,0,0,0.00875671696,0.8605290239
167,back,291,1177,2.598320889,0.008661069629,2,0,0.9876077106,9,0,1,0,-0,0,0,0,0,0.006831958862,0.6280125062
168,dec,292,1189,2.610729164,0.008702430546,1,0,0.9876077106,8,0,1,0,-0,0,0,0,0,0.008935183877,0.4647982784
169,dec,291,1177,2.598231924,0.008660773081,2,0,0.9876077106,9,0,1,0,-0,0,0,0,0,0.009503980465,0.8780359551
170,back,290,1170,2.585487726,0.00861829242,2,0,0.9873835519,10,0,1,0,-0,0,0,0,0,0.009401418885,0.6672614112
171,dec,291,1177,2.598338324,0.008661127747,2,0,0.9873835519,9,0,1,0,-0,0,0,0,0,0.009055198671,0.607538549
172,back,290,1170,2.585498682,0.00861832894,2,0,0.9872744386,10,0,1,0,-0,0,0,0,0,0.009012080305,0.5696275805
173,dec,291,1177,2.598294849,0.008660982831,2,0,0.9872744386,9,0,1,0,-0,0,0,0,0,0.00964020234,0.5753272355
174,back,290,1170,2.585477426,0.008618258088,2,0,0.9871899652,10,0,1,0,-0,0,0,0,0,0.009387629615,0.5814386572
175,dec,291,1177,2.598278085,0.008660926949,2,0,0.9871899652,9,0,1,0,-0,0,0,0,0,0.009557039768,0.5836995479
176,back,290,1170,2.585441507,0.008618138356,2,0,0.9871648619,10,0,1,0,-0,0,0,0,0,0.009472667529,0.5782748894
177,dec,291,1177,2.598270628,0.008660902092,2,0,0.9871648619,9,0,1,0,-0,0,0,0,0,0.009594234753,0.5876316377
178,back,290,1170,2.58543912,0.008618130401,2,0,0.9871509909,10,0,1,0,-0,0,0,0,0,0.009496381508,0.58319585
179,dec,291,1177,2.598267792,0.00866089264,2,0,0.9871509909,9,0,1,0,-0,0,0,0,0,0.009614156299,0.5899172397
180,back,290,1170,2.585435957,0.008618119858,2,0,0.9871509909,10,0,1,0,-0,0,0,0,0,0.009459211451,0.5836356073
181,dec,291,1177,2.598266395,0.008660887984,2,0,0.9871509909,9,0,1,0,-0,0,0,0,0,0.009622121275,0.5878577851
182,back,290,1170,2.585432231,0.008618107437,2,0,0.9871509909,10,0,1,0,-0,0,0,0,0,0.009527319145,0.5865506059
183,dec,291,1177,2.598263624,0.008660878748,2,0,0.9871509909,9,0,1,0,-0,0,0,0,0,0.009622127984,0.5884748769
184,back,290,1170,2.585430071,0.008618100237,2,0,0.9871509909,10,0,1,0,-0,0,0,0,0,0.00954126152,0.586258159
185,dec,291,1177,2.598261515,0.008660871715,2,0,0.9871509909,9,0,1,0,-0,0,0,0,0,0.009639349143,0.5883665462
186,back,290,1170,2.585429619,0.00861809873,2,0,0.9871509909,10,0,1,0,-0,0,0,0,0,0.009542583335,0.5860345177
187,dec,291,1177,2.598261259,0.008660870864,2,0,0.9871509909,9,0,1,0,-0,0,0,0,0,0.009639964536,0.5880590537
188,dec,290,1170,2.585429748,0.00861809916,2,0,0.9871509909,10,0,1,0,-0,0,0,0,0,0.009538064002,0.585968451
189,back,289,1162,2.572459015,0.008574863384,2,0,0.986664141,11,0,1,0,-0,0,0,0,0,0.006052374255,0.5724767833
190,dec,290,1170,2.585366032,0.008617886774,2,0,0.986664141,10,0,1,0,-0,0,0,0,0,0.005763058585,0.500878391
191,back,289,1162,2.572432944,0.008574776479,2,0,0.986664141,11,0,1,0,-0,0,0,0,0,0.006227570515,0.5843547762
192,dec,290,1169,2.585103859,0.008617012864,3,0,0.986664141,10,0,1,0,-0,0,0,0,0,0.004958968429,0.4832717
193,back,289,1162,2.572362649,0.008574542164,1,0,0.986664141,11,0,1,0,-0,0,0,0,0,0.007538734842,0.453714475
194,dec,290,1170,2.584890421,0.008616301404,2,0,0.986664141,10,0,1,0,-0,0,0,0,0,0.007119525781,0.6647873225
195,back,289,1162,2.572263982,0.008574213273,2,0,0.986664141,11,0,1,0,-0,0,0,0,0,0.006471151439,0.5885055335
196,dec,290,1169,2.58502844,0.008616761467,1,0,0.986664141,10,0,1,0,-0,0,0,0,0,0.007253321923,0.4665497743
197,back,289,1162,2.572508281,0.008575027602,2,0,0.986664141,11,0,1,0,-0,0,0,0,0,0.009452959913,0.6109212428
198,dec,290,1174,2.58453938,0.008615131267,2,0,0.986664141,10,0,1,0,-0,0,0,0,0,0.006217073422,0.5667696762
199,back,289,1162,2.572562235,0.008575207449,2,0,0.986664141,11,0,1,0,-0,0,0,0,0,0.006204034891,0.6068406267
200,dec,290,1169,2.585096496,0.00861698832,2,0,0.986664141,10,0,1,0,-0,0,0,0,0,0.009843415186,0.605543831
201,back,289,1162,2.57247419,0.008574913966,2,0,0.986664141,11,0,1,0,-0,0,0,0,0,0.009255772683,0.5966598921
202,dec,290,1169,2.585072282,0.008616907607,2,0,0.986664141,10,0,1,0,-0,0,0,0,0,0.009287647644,0.587434839
203,back,289,1162,2.572436665,0.008574788884,1,0,0.986664141,11,0,1,0,-0,0,0,0,0,0.009673443847,0.5899553426
204,dec,290,1169,2.585214378,0.008617381259,2,0,0.986664141,10,0,1,0,-0,0,0,0,0,0.006516076297,0.5610205861
205,back,289,1162,2.572408133,0.008574693778,3,0,0.986664141,11,0,1,0,-0,0,0,0,0,0.005869167309,0.5721367762
206,dec,290,1169,2.585089469,0.008616964897,3,0,0.986664141,10,0,1,0,-0,0,0,0,0,0.004878471363,0.4864676358
