config	runs	sat	sp_nonconvergence	mean_max_drop	mean_max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	mean_auc_per_step	mean_fixed_frontier_max_drop	mean_fixed_frontier_roughness	mean_fixed_frontier_auc_per_level	mean_steps	mean_wall_seconds
certainty	5	1	4	0.4572523113787361	0.4572523113787361	0.0009972213982528428	0.013740073818142701	0.013741630540095348	1.5679751599939018	0.025727292680000024	0.012912764529635228	1.5426646629558771	1670.8	0.4445811691926792
polarization	5	1	4	0.4956047552999999	0.05564045410000007	0.0013327985388222993	0.016147819574035667	0.015736753059034235	1.589080903361726	0.07222951679999996	0.017142185056056695	1.5704390628168996	1247.0	0.43468772919732146
safe	5	3	0	0.5572902728169761	0.5429295042369762	0.001136100509325625	0.015005429390394459	0.014991862717212315	1.3409696853004214	0.05175998488	0.013157739672714507	1.1859023325202678	2124.0	22.412976013397564
