# scorer=cert K=3 N=300 M=1245 seed=3 r=0.9 theta=0 veto=0 lookahead_k=0 parisi_exchange=0 parisi_audit=0 dynamic_I_backtrack=0 sigma_certified=0 transaction_safe=0 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,P_max,I_min,predicted_delta_sigma,predicted_release_gain,actual_release_gain,release_converged,certified_sigma,replay_error,sp_residual,sp_contraction
198,dec,290,1166,1.318097423,0.004393658078,1,0,0.9888079985,10,0,1,0,-0,0,0,0,0,0.008240979233,0.3297975392
199,back,289,1161,1.307472088,0.004358240293,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.008872701994,0.3478316023
200,dec,290,1166,1.318041589,0.004393471962,1,0,0.9888079985,10,0,1,0,-0,0,0,0,0,0.007022349646,0.2729581943
201,back,289,1161,1.30740262,0.004358008735,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.007415089246,0.2822088677
202,dec,290,1166,1.317996084,0.00439332028,1,0,0.9888079985,10,0,1,0,-0,0,0,0,0,0.007213352702,0.282899001
203,back,289,1161,1.307317698,0.004357725661,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.007577772813,0.2963836205
204,dec,290,1166,1.317981063,0.004393270211,1,0,0.9888079985,10,0,1,0,-0,0,0,0,0,0.007755680507,0.3084588598
205,back,289,1161,1.307321941,0.004357739803,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.007563373994,0.2944738574
206,dec,290,1166,1.318027568,0.004393425227,1,0,0.9888079985,10,0,1,0,-0,0,0,0,0,0.008031500071,0.3189255286
207,dec,289,1161,1.30729557,0.004357651901,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.007904112178,0.3088092
208,back,288,1153,1.296661156,0.004322203853,1,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.00943372496,0.734737721
209,dec,289,1161,1.307519371,0.004358397902,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.009030648519,0.7327848482
210,back,288,1153,1.29688813,0.004322960434,1,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.007955187079,0.7152853772
211,dec,289,1161,1.307302188,0.004357673961,0,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.009770189514,0
212,back,288,1153,1.296665766,0.004322219222,1,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.008591193501,0.8025749039
213,dec,289,1161,1.307540579,0.004358468597,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.009034553169,0.7619715209
214,back,288,1153,1.296554706,0.00432184902,2,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.008070284762,0.8008286437
215,dec,289,1161,1.307732856,0.004359109521,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.006883563873,0.651462723
216,back,288,1153,1.296685136,0.004322283786,1,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.007977542946,0.6888262804
217,dec,289,1161,1.307697018,0.00435899006,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.00925464805,0.8363553736
218,back,288,1153,1.296746271,0.004322487571,1,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.008954230164,0.8040018037
219,dec,289,1161,1.307756696,0.004359188985,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.00891989885,0.8558215771
220,back,288,1153,1.297004052,0.004323346841,1,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.008244173281,0.7937205332
221,dec,289,1161,1.307276497,0.004357588324,0,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.009201614287,0
222,back,288,1153,1.296506332,0.004321687773,1,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.009080767718,0.7364543878
223,dec,289,1161,1.307408521,0.004358028403,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.009979764484,0.841820298
224,back,288,1153,1.296635527,0.004322118422,1,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.009381915952,0.8666396999
225,dec,289,1161,1.307677962,0.004358926538,1,0,0.9888079985,11,0,1,0,-0,0,0,0,0,0.008295633734,0.7968580596
226,dec,288,1153,1.296702747,0.00432234249,0,0,0.9888079985,12,0,1,0,-0,0,0,0,0,0.009684622386,0
227,back,287,1147,1.283769917,0.004279233056,2,0,0.9871354583,13,0,1,0,-0,0,0,0,0,0.009229596527,0.34023529
228,dec,288,1153,1.296826612,0.004322755374,2,0,0.9871354583,12,0,1,0,-0,0,0,0,0,0.006929321636,0.2501272287
229,back,287,1147,1.283893961,0.004279646537,2,0,0.9871354583,13,0,1,0,-0,0,0,0,0,0.006995936204,0.2491766892
230,dec,288,1153,1.296490256,0.004321634187,2,0,0.9871354583,12,0,1,0,-0,0,0,0,0,0.006784258113,0.2486696004
231,back,287,1147,1.283788517,0.004279295058,2,0,0.9871354583,13,0,1,0,-0,0,0,0,0,0.006810328207,0.2488330668
232,dec,288,1153,1.296623905,0.004322079682,2,0,0.9871354583,12,0,1,0,-0,0,0,0,0,0.007231776,0.2565000018
233,back,287,1147,1.283701566,0.004279005221,2,0,0.9870844604,13,0,1,0,-0,0,0,0,0,0.006884383776,0.2477925451
234,dec,288,1153,1.296624302,0.004322081008,2,0,0.9870844604,12,0,1,0,-0,0,0,0,0,0.006954221207,0.2479537369
235,back,287,1147,1.283802687,0.00427934229,2,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.007035480406,0.252548401
236,dec,288,1153,1.296591199,0.004321970663,2,0,0.987076126,12,0,1,0,-0,0,0,0,0,0.00688163125,0.2474876285
237,back,287,1147,1.283798832,0.004279329439,2,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.006890689167,0.2479267773
238,dec,288,1153,1.296632348,0.004322107828,2,0,0.987076126,12,0,1,0,-0,0,0,0,0,0.00687246128,0.2464141882
239,back,287,1147,1.283771717,0.004279239058,2,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.006874654112,0.2476100662
240,dec,288,1153,1.296614166,0.00432204722,2,0,0.987076126,12,0,1,0,-0,0,0,0,0,0.006875492743,0.2465270571
241,back,287,1147,1.283782748,0.004279275828,2,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.006893756119,0.2477715093
242,dec,288,1153,1.296601461,0.004322004869,2,0,0.987076126,12,0,1,0,-0,0,0,0,0,0.006895963764,0.24689377
243,back,287,1147,1.283781475,0.004279271584,2,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.006871028169,0.2479691271
244,dec,288,1153,1.296608033,0.004322026778,2,0,0.987076126,12,0,1,0,-0,0,0,0,0,0.006883784175,0.2467796033
245,dec,287,1147,1.283780071,0.004279266905,2,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.006882138478,0.2478112529
246,back,286,1140,1.273983825,0.004246612748,3,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.004159367213,0.3063028018
247,dec,287,1146,1.28146092,0.004271536402,2,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.00652550424,0.2190082726
248,back,286,1140,1.273841011,0.004246136702,2,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.008756347798,0.2810175535
249,dec,287,1148,1.28500172,0.004283339066,1,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.009550895961,0.7934917721
250,back,286,1138,1.279451279,0.004264837598,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.005866821879,0.4026378967
251,dec,287,1143,1.289617108,0.004298723695,1,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.00769352384,0.3196881077
252,back,286,1137,1.279986709,0.004266622365,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.007238727315,0.538867183
253,dec,287,1146,1.290987318,0.004303291061,1,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.009103137441,0.289046629
254,back,286,1141,1.280037661,0.004266792203,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.009039859504,0.3763698709
255,dec,287,1146,1.290659517,0.00430219839,1,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.007355107585,0.2933743622
256,back,286,1141,1.28021358,0.004267378599,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.006941300086,0.2746671692
257,dec,287,1146,1.290715666,0.004302385554,1,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.008492236822,0.3376902994
258,back,286,1137,1.2802567,0.004267522332,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.009932932995,0.3030338367
259,dec,287,1146,1.290657136,0.004302190455,1,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.009801566422,0.3029178875
260,back,286,1141,1.280142778,0.004267142594,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.007886375963,0.3134678385
261,dec,287,1146,1.290769054,0.004302563513,1,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.006959117831,0.2837667886
262,back,286,1141,1.280089727,0.004266965757,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.007420904445,0.3018627941
263,dec,287,1146,1.290579898,0.004301932995,1,0,0.987076126,13,0,1,0,-0,0,0,0,0,0.007794635246,0.3180889899
264,dec,286,1141,1.279918343,0.004266394477,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.007457154227,0.2939825749
265,back,285,1132,1.270204525,0.004234015085,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.009828243428,0.3088090946
266,dec,286,1137,1.280125766,0.004267085887,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.007290213309,0.3101219135
267,back,285,1132,1.27025035,0.004234167834,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.007079278112,0.3088546168
268,dec,286,1141,1.2801023,0.004267007666,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.009655469574,0.2979976994
269,back,285,1132,1.270281586,0.004234271954,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.009475795483,0.2859825893
270,dec,286,1139,1.270217232,0.004234057441,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.007418387031,0.4437736073
271,back,285,1132,1.270189987,0.004233966624,0,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.005099684064,0
272,dec,286,1137,1.280177029,0.004267256764,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.006836983281,0.2640211661
273,back,285,1132,1.269989244,0.00423329748,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.006468256638,0.2582304611
274,dec,286,1142,1.278644573,0.004262148576,2,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.005896520092,0.5184317401
275,back,285,1132,1.27020831,0.004234027699,2,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.004875331806,0.3840902883
276,dec,286,1139,1.270275604,0.004234252013,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.00895384351,0.6779244474
277,back,285,1132,1.270193677,0.004233978923,0,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.005604299108,0
278,dec,286,1137,1.279974771,0.00426658257,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.00753649979,0.2990059668
279,back,285,1132,1.270187817,0.004233959388,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.008029882562,0.3357047791
280,dec,286,1137,1.279971145,0.004266570482,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.007262895757,0.3037959749
281,back,285,1132,1.269987701,0.004233292336,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.006804193775,0.2916250804
282,dec,286,1137,1.279860542,0.004266201807,1,0,0.987076126,14,0,1,0,-0,0,0,0,0,0.007128894155,0.3009027881
283,dec,285,1132,1.269957403,0.004233191342,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.006908270744,0.273934615
284,back,284,1124,1.259496353,0.004198321178,1,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.008046603622,0.6468388103
285,dec,285,1132,1.270109938,0.004233699792,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.008408355337,0.7497166429
286,back,284,1124,1.259649457,0.004198831522,1,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.007447547126,0.6752851301
287,dec,285,1132,1.269980268,0.004233267562,0,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.009721596922,0
288,back,284,1124,1.259437914,0.004198126379,0,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.009494404175,0
289,dec,285,1132,1.270205361,0.004234017871,2,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.006175382344,0.5277237716
290,back,284,1124,1.259367845,0.004197892815,2,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.007862141647,0.7498382468
291,dec,285,1132,1.270239485,0.004234131616,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.007863762579,0.7227808901
292,back,284,1124,1.259474515,0.004198248384,1,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.008239377932,0.6998935831
293,dec,285,1132,1.27020358,0.004234011933,2,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.007348432615,0.6832468297
294,back,284,1124,1.259675704,0.004198919015,2,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.005972016966,0.5259149521
295,dec,285,1132,1.270132342,0.004233774473,2,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.005925159495,0.5209703309
296,back,284,1124,1.2594822,0.004198273999,2,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.006044258635,0.5822813561
297,dec,285,1132,1.270149875,0.004233832918,1,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.009619084178,0.7407476552
298,back,284,1124,1.259549124,0.00419849708,1,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.008609939884,0.6483648097
299,dec,285,1132,1.270319143,0.004234397144,2,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.006754955128,0.6566159308
300,back,284,1124,1.259548871,0.004198496237,2,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.006041233012,0.5328309494
301,dec,285,1132,1.270273719,0.004234245731,2,0,0.987076126,15,0,1,0,-0,0,0,0,0,0.006131717724,0.525451682
302,dec,284,1124,1.259566593,0.004198555309,2,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.006911415028,0.6159976237
303,back,283,1117,1.24755961,0.004158532034,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.006401394217,0.5533798481
304,dec,284,1124,1.259463211,0.004198210705,3,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.007002225793,0.5697481926
305,back,283,1117,1.247461684,0.004158205612,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.006961858609,0.5739003864
306,dec,284,1124,1.25945885,0.004198196166,3,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.006640487698,0.5528383207
307,back,283,1117,1.24744213,0.004158140434,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.00604762776,0.4904438654
308,dec,284,1124,1.259549689,0.004198498965,3,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.005491540287,0.4643416973
309,back,283,1117,1.247458219,0.004158194062,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.006539940079,0.5188004864
310,dec,284,1124,1.259507117,0.004198357057,3,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.006396740108,0.5090920003
311,back,283,1117,1.247446747,0.004158155825,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.006192945203,0.5051305372
312,dec,284,1124,1.259513797,0.004198379322,3,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.00603489332,0.4951917025
313,back,283,1117,1.247451504,0.004158171679,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.006485203384,0.5094584103
314,dec,284,1124,1.259494957,0.004198316524,3,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.006131979413,0.5006470939
315,back,283,1117,1.247459248,0.004158197494,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.006273623512,0.5076221751
316,dec,284,1124,1.259506897,0.004198356323,3,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.006094775037,0.494405575
317,back,283,1117,1.24744416,0.004158147199,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.006355114843,0.5087498366
318,dec,284,1124,1.259511648,0.004198372159,3,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.006118963748,0.5030495397
319,back,283,1117,1.247452086,0.00415817362,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.006326127845,0.5063290996
320,dec,284,1124,1.259506213,0.004198354043,3,0,0.987076126,16,0,1,0,-0,0,0,0,0,0.006084253743,0.494427282
321,dec,283,1117,1.247451628,0.004158172093,3,0,0.987076126,17,0,1,0,-0,0,0,0,0,0.006379484161,0.5125665356
322,back,282,1110,1.231236625,0.004104122082,1,0,0.9844674503,18,0,1,0,-0,0,0,0,0,0.009629391898,0.2360284947
323,dec,283,1117,1.247435219,0.004158117396,2,0,0.9844674503,17,0,1,0,-0,0,0,0,0,0.007716166171,0.5832426292
324,back,282,1106,1.232093204,0.004106977345,2,0,0.9844674503,18,0,1,0,-0,0,0,0,0,0.008230039665,0.7542418565
325,dec,283,1117,1.247652581,0.004158841936,3,0,0.9844674503,17,0,1,0,-0,0,0,0,0,0.008639724117,0.8326741416
326,back,282,1106,1.231518376,0.004105061253,2,0,0.9844674503,18,0,1,0,-0,0,0,0,0,0.009345902539,0.6690764322
327,dec,283,1117,1.247462943,0.004158209808,2,0,0.9844674503,17,0,1,0,-0,0,0,0,0,0.008042781555,0.6590106016
328,back,282,1106,1.231778073,0.00410592691,3,0,0.9844133793,18,0,1,0,-0,0,0,0,0,0.007349406049,0.731883102
329,dec,283,1117,1.247607919,0.004158693065,4,0,0.9844133793,17,0,1,0,-0,0,0,0,0,0.009306769698,0.7950782638
330,back,282,1106,1.231828503,0.004106095009,2,0,0.9844117801,18,0,1,0,-0,0,0,0,0,0.00898784585,0.6593930561
331,dec,283,1117,1.247401993,0.004158006642,2,0,0.9844117801,17,0,1,0,-0,0,0,0,0,0.00747814513,0.7409301113
332,back,282,1106,1.231704531,0.004105681769,3,0,0.9844117801,18,0,1,0,-0,0,0,0,0,0.006715276835,0.5156413925
333,dec,283,1117,1.247595037,0.004158650124,4,0,0.9844117801,17,0,1,0,-0,0,0,0,0,0.008537183956,0.7751176715
334,back,282,1110,1.23124281,0.004104142698,2,0,0.9843402769,18,0,1,0,-0,0,0,0,0,0.007853801235,0.7193285437
335,dec,283,1117,1.247724183,0.004159080611,2,0,0.9843402769,17,0,1,0,-0,0,0,0,0,0.007369602351,0.7144195488
336,back,282,1106,1.232000807,0.004106669356,3,0,0.9841276718,18,0,1,0,-0,0,0,0,0,0.009007810204,0.7246800227
337,dec,283,1117,1.247842294,0.004159474312,3,0,0.9841276718,17,0,1,0,-0,0,0,0,0,0.009764683713,0.8139284116
338,back,282,1106,1.231957556,0.004106525187,4,0,0.9841276718,18,0,1,0,-0,0,0,0,0,0.008851947913,0.8500678821
339,dec,283,1117,1.247315356,0.004157717853,2,0,0.9841276718,17,0,1,0,-0,0,0,0,0,0.00891804525,0.6529750969
340,dec,282,1106,1.231338311,0.004104461035,1,0,0.9841276718,18,0,1,0,-0,0,0,0,0,0.008997694483,0.3234929737
341,back,281,1099,1.215706663,0.004052355544,1,0,0.9841276718,19,0,1,0,-0,0,0,0,0,0.008982886139,0.2328337831
342,dec,282,1106,1.231901963,0.004106339878,3,0,0.9841276718,18,0,1,0,-0,0,0,0,0,0.008045065728,0.7782582019
343,back,281,1099,1.214716705,0.004049055683,3,0,0.9836647855,19,0,1,0,-0,0,0,0,0,0.009492831033,0.8131837689
344,dec,282,1106,1.23186036,0.004106201199,3,0,0.9836647855,18,0,1,0,-0,0,0,0,0,0.007457298469,0.6405007778
345,back,281,1099,1.215500022,0.00405166674,4,0,0.9836647855,19,0,1,0,-0,0,0,0,0,0.008568821225,0.8387823579
346,dec,282,1106,1.231311682,0.004104372273,2,0,0.9836647855,18,0,1,0,-0,0,0,0,0,0.008135680787,0.7907738673
347,back,281,1099,1.215816776,0.004052722585,2,0,0.9836647855,19,0,1,0,-0,0,0,0,0,0.007879537106,0.7343267154
348,dec,282,1106,1.23198694,0.004106623135,2,0,0.9836647855,18,0,1,0,-0,0,0,0,0,0.008801617259,0.6880439935
349,back,281,1099,1.215399322,0.004051331075,1,0,0.9836647855,19,0,1,0,-0,0,0,0,0,0.009939742185,0.272512999
350,dec,282,1106,1.231854428,0.004106181428,2,0,0.9836647855,18,0,1,0,-0,0,0,0,0,0.006775908305,0.563408195
351,back,281,1099,1.214561865,0.004048539552,3,0,0.9836647855,19,0,1,0,-0,0,0,0,0,0.009321117654,0.6590936603
352,dec,282,1106,1.231615988,0.004105386628,3,0,0.9836647855,18,0,1,0,-0,0,0,0,0,0.0083490381,0.7365019111
353,back,281,1099,1.215625915,0.004052086382,3,0,0.9836647855,19,0,1,0,-0,0,0,0,0,0.008832021963,0.826566872
354,dec,282,1106,1.231591854,0.004105306181,2,0,0.9836647855,18,0,1,0,-0,0,0,0,0,0.008023495878,0.7739093395
355,back,281,1099,1.214756218,0.004049187395,3,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.007532559612,0.7140207729
356,dec,282,1106,1.231287215,0.004104290718,3,0,0.9835597266,18,0,1,0,-0,0,0,0,0,0.008556462464,0.7732418597
357,back,281,1099,1.215802614,0.00405267538,3,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.008017719335,0.7236054956
358,dec,282,1106,1.231860651,0.00410620217,1,0,0.9835597266,18,0,1,0,-0,0,0,0,0,0.009889063621,0.2583562349
359,dec,281,1099,1.214568331,0.004048561105,3,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.009345498593,0.7628757752
360,back,280,1093,1.199051329,0.003996837762,3,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.009098697372,0.8045445309
361,dec,281,1099,1.215059582,0.004050198606,2,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.008523039505,0.3180202395
362,back,280,1092,1.202333022,0.004007776738,3,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.007762906552,0.7371345482
363,dec,281,1099,1.214464204,0.004048214014,2,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.008433724908,0.7129053717
364,back,280,1092,1.203334509,0.00401111503,1,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.0085268957,0.2677371409
365,dec,281,1103,1.218893635,0.004062978782,3,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.008249634635,0.7718923901
366,back,280,1096,1.209372122,0.004031240406,1,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.009668584131,0.3674471367
367,dec,281,1103,1.214499446,0.004048331486,1,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.007798422849,0.1687315111
368,back,280,1096,1.209559589,0.004031865297,1,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.005514770981,0.1079380976
369,dec,281,1103,1.217708001,0.00405902667,2,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.008591808808,0.4373418492
370,back,280,1096,1.209382596,0.004031275319,2,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.007154354029,0.4507634292
371,dec,281,1103,1.217920525,0.004059735082,1,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.009107369278,0.2833507098
372,back,280,1096,1.209868971,0.004032896568,1,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.007911836436,0.3294130534
373,dec,281,1104,1.219483615,0.004064945382,1,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.008341826263,0.4780852461
374,back,280,1096,1.209641555,0.004032138516,2,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.005723085496,0.5370765096
375,dec,281,1101,1.218860255,0.004062867516,1,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.008157728025,0.3269152377
376,back,280,1096,1.209230245,0.004030767483,1,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.009011729683,0.3708005349
377,dec,281,1101,1.218757962,0.004062526542,1,0,0.9835597266,19,0,1,0,-0,0,0,0,0,0.009412843421,0.3644742364
378,dec,280,1096,1.20964609,0.004032153632,1,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.007259775186,0.2990599006
379,back,279,1085,1.193751475,0.003979171582,3,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.008904536193,0.6506639618
380,dec,280,1096,1.209743453,0.004032478176,5,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.007363440083,0.7332426108
381,back,279,1085,1.194074635,0.003980248785,2,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.008257583905,0.523152258
382,dec,280,1096,1.20927289,0.004030909632,2,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.007231132895,0.6280532791
383,back,279,1085,1.194121697,0.003980405656,1,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.009690767524,0.3059725061
384,dec,280,1096,1.209367032,0.00403122344,3,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.008352637624,0.6588239768
385,back,279,1085,1.194153364,0.003980511212,3,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.009373394361,0.827027504
386,dec,280,1096,1.209845665,0.004032818884,4,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.008331922837,0.6042670518
387,back,279,1085,1.193788397,0.003979294656,2,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.006326077957,0.4446983999
388,dec,280,1096,1.209215859,0.004030719531,1,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.00900786714,0.3182244884
389,back,279,1085,1.194101717,0.003980339055,3,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.009559894715,0.8469422434
390,dec,280,1096,1.209754552,0.004032515174,3,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.009605319723,0.7728573821
391,back,279,1085,1.193999495,0.003979998317,4,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.009481651666,0.705677444
392,dec,280,1096,1.209527303,0.004031757678,2,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.007292090039,0.4477074559
393,back,279,1085,1.193430647,0.003978102157,1,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.009519079551,0.3417283178
394,dec,280,1096,1.209767478,0.00403255826,3,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.009568189355,0.8729947646
395,back,279,1085,1.194095681,0.003980318936,3,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.009154073492,0.7555350337
396,dec,280,1096,1.209688209,0.004032294031,4,0,0.9835597266,20,0,1,0,-0,0,0,0,0,0.009402737769,0.6791682172
397,dec,279,1085,1.193783368,0.003979277894,2,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.007930470897,0.5205774476
398,back,278,1079,1.177025548,0.003923418493,3,0,0.9835597266,22,0,1,0,-0,0,0,0,0,0.008438854072,0.7593453238
399,dec,279,1085,1.19402993,0.003980099766,3,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.008519718793,0.7005051696
400,back,278,1079,1.17731209,0.003924373635,4,0,0.9835597266,22,0,1,0,-0,0,0,0,0,0.009268581271,0.8011496438
401,dec,279,1085,1.194124045,0.003980413482,3,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.009613643934,0.9367294417
402,back,278,1079,1.177450544,0.003924835146,3,0,0.9835597266,22,0,1,0,-0,0,0,0,0,0.008097490035,0.7286080252
403,dec,279,1085,1.193884762,0.003979615873,3,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.009826051994,0.8276646737
404,back,278,1079,1.177142887,0.003923809624,3,0,0.9835597266,22,0,1,0,-0,0,0,0,0,0.00965769857,0.8407335379
405,dec,279,1085,1.19375528,0.003979184267,3,0,0.9835597266,21,0,1,0,-0,0,0,0,0,0.009493273244,0.7258468727
406,back,278,1079,1.177187617,0.003923958723,4,0,0.9835597266,22,0,1,0,-0,0,0,0,0,0.007668833079,0.7463149463
