seed	solutions	b	t	mean_c1	mean_v1	mean_core_fraction	ess	seconds
4	2	0.6	0.95	62.18116262595138	19.000000000000004	0.9500000000000002	1.967990315991098	1.7785534029826522
4	2	0.6	0.9	61.856314720620695	19.0	0.9500000000000002	1.875657209966546	1.7785534029826522
4	2	0.6	0.8	61.23403229693902	19.0	0.9500000000000001	1.5918144114391803	1.7785534029826522
5	14	1.0	1.0	51.214285714285715	18.428571428571427	0.557142857142857	14.0	1.9397889990359545
5	14	1.0	0.95	50.9174680813659	18.38269038335653	0.5658755008763359	13.78789656449206	1.9397889990359545
5	14	1.0	0.9	50.60412362044884	18.336492634392517	0.5774240648650169	13.139369057632948	1.9397889990359545
5	14	1.0	0.8	49.953013977484225	18.2474422644864	0.6092211413761541	10.848911075316542	1.9397889990359545
5	14	0.8	1.0	51.02492211838008	18.348909657320874	0.5529595015576325	13.773693356503138	1.9397889990359545
5	14	0.8	0.95	50.736027607965674	18.309409613158024	0.5646935150177028	13.360072542439346	1.9397889990359545
5	14	0.8	0.9	50.434409092614146	18.27032439589317	0.5790983308757293	12.583483724478915	1.9397889990359545
5	14	0.8	0.8	49.81648835388278	18.196790241956187	0.6155905183615357	10.300678910685935	1.9397889990359545
5	14	0.6	1.0	50.81972789115647	18.265306122448976	0.5510204081632654	13.084468664850133	1.9397889990359545
5	14	0.6	0.95	50.5429796377404	18.233577128274703	0.5658116375709517	12.580204558326288	1.9397889990359545
5	14	0.6	0.9	50.25699069808436	18.20275608754178	0.5830025643102443	11.791760734771275	1.9397889990359545
5	14	0.6	0.8	49.67813375078072	18.14619663409307	0.6237463344297087	9.678804662216445	1.9397889990359545
6	0	1.0	1.0	0.0	0.0	0.0	0.0	1.8260462600155734
7	26	1.0	1.0	45.92307692307692	17.615384615384617	0.13846153846153847	26.0	1.8406499319826253
7	26	1.0	0.95	44.63958061529611	17.565663153762987	0.07602518858504807	24.659718366596916	1.8406499319826253
7	26	1.0	0.9	43.789217738197834	17.526646947536594	0.03960418152116726	22.406801999250934	1.8406499319826253
7	26	1.0	0.8	42.81060652196267	17.464314866789042	0.009690812563843415	18.227742142095853	1.8406499319826253
7	26	0.8	1.0	45.62901824500433	17.475238922675924	0.1251086012163336	25.193754813680847	1.8406499319826253
7	26	0.8	0.95	44.42099697098688	17.40871959511774	0.0678033375287955	23.294776290467453	1.8406499319826253
7	26	0.8	0.9	43.62222961962731	17.3560095060241	0.03495921055098061	20.876086974792734	1.8406499319826253
7	26	0.8	0.8	42.689114731900865	17.272554878918555	0.008415281042350498	16.58676510293419	1.8406499319826253
7	26	0.6	1.0	45.14489003880982	17.292367399741266	0.10478654592496764	22.056772669385946	1.8406499319826253
7	26	0.6	0.95	44.06035999488534	17.21093077967023	0.055582771066458286	19.52497989628661	1.8406499319826253
7	26	0.6	0.9	43.345870675042676	17.146460685469794	0.028174491202642152	17.107148604962944	1.8406499319826253
7	26	0.6	0.8	42.495265106546086	17.04564600593649	0.006602809978264545	13.242382068805721	1.8406499319826253
8	0	1.0	1.0	0.0	0.0	0.0	0.0	1.6854560220381245
9	0	1.0	1.0	0.0	0.0	0.0	0.0	1.8378251870162785
10	0	1.0	1.0	0.0	0.0	0.0	0.0	1.7569651040248573
11	0	1.0	1.0	0.0	0.0	0.0	0.0	1.7552260339725763
12	2	1.0	1.0	51.0	19.0	0.95	2.0	1.734705688955728
12	2	1.0	0.95	50.948751642575566	19.000000000000004	0.9500000000000001	1.9947609714763999	1.734705688955728
12	2	1.0	0.9	50.89502762430939	19.000000000000004	0.9500000000000001	1.9782017994082481	1.734705688955728
12	2	1.0	0.8	50.78048780487805	19.0	0.95	1.9080590238365496	1.734705688955728
12	2	0.8	1.0	51.0	18.999999999999996	0.95	2.0	1.734705688955728
12	2	0.8	0.95	50.94875164257556	19.0	0.95	1.9947609714764003	1.734705688955728
12	2	0.8	0.9	50.8950276243094	19.000000000000004	0.9500000000000002	1.978201799408248	1.734705688955728
12	2	0.8	0.8	50.78048780487806	19.0	0.9499999999999998	1.9080590238365494	1.734705688955728
12	2	0.6	1.0	51.0	19.0	0.9500000000000001	2.0	1.734705688955728
