START ALGORITHM:
I am going to build an instance with N: 300 variables and 1200 clauses with a clause density equal to 4
START DYNAMIC-I BSP WITH r=0.9:
295 1175 5.33486743 0.0177828914 3.98305085
295 1175 5.33486813 0.0177828938 3.98305085
295 1175 5.33486785 0.0177828928 3.98305085
295 1175 5.33486784 0.0177828928 3.98305085
295 1175 5.33486792 0.0177828931 3.98305085
294 1167 5.32101654 0.0177367218 3.96938776
294 1167 5.32104623 0.0177368208 3.96938776
294 1167 5.32097143 0.0177365714 3.96938776
294 1167 5.32099262 0.0177366421 3.96938776
294 1167 5.32099331 0.0177366444 3.96938776
294 1167 5.32099207 0.0177366402 3.96938776
294 1167 5.32099299 0.0177366433 3.96938776
294 1167 5.32099329 0.0177366443 3.96938776
294 1167 5.32099318 0.0177366439 3.96938776
294 1167 5.32099324 0.0177366441 3.96938776
293 1159 5.30316602 0.0176772201 3.9556314
293 1159 5.30296295 0.0176765432 3.9556314
293 1159 5.30307517 0.0176769172 3.9556314
293 1159 5.30322179 0.017677406 3.9556314
293 1159 5.30307563 0.0176769188 3.9556314
293 1159 5.3032233 0.017677411 3.9556314
293 1159 5.30308117 0.0176769372 3.9556314
293 1159 5.30322174 0.0176774058 3.9556314
293 1159 5.30308121 0.0176769374 3.9556314
293 1159 5.30322182 0.0176774061 3.9556314
292 1153 5.28472526 0.0176157509 3.94863014
292 1151 5.28497942 0.0176165981 3.94178082
292 1151 5.28482799 0.0176160933 3.94178082
292 1151 5.2847342 0.0176157807 3.94178082
292 1151 5.28474249 0.0176158083 3.94178082
292 1151 5.28473621 0.0176157874 3.94178082
292 1151 5.28473406 0.0176157802 3.94178082
292 1151 5.28473399 0.01761578 3.94178082
292 1151 5.2847346 0.017615782 3.94178082
292 1151 5.28473421 0.0176157807 3.94178082
291 1145 5.26814785 0.0175604928 3.9347079
291 1145 5.26830704 0.0175610235 3.9347079
291 1145 5.26824419 0.017560814 3.9347079
291 1145 5.26824694 0.0175608231 3.9347079
291 1145 5.26825154 0.0175608385 3.9347079
291 1145 5.26825162 0.0175608387 3.9347079
291 1145 5.26825187 0.0175608396 3.9347079
291 1145 5.26825168 0.0175608389 3.9347079
291 1145 5.26825171 0.017560839 3.9347079
291 1145 5.26825171 0.017560839 3.9347079
290 1136 5.24836726 0.0174945575 3.91724138
290 1133 5.24829818 0.0174943273 3.90689655
290 1133 5.24814378 0.0174938126 3.90689655
290 1133 5.24818317 0.0174939439 3.90689655
290 1133 5.24818571 0.0174939524 3.90689655
290 1133 5.24818475 0.0174939492 3.90689655
290 1133 5.24818521 0.0174939507 3.90689655
290 1133 5.24818496 0.0174939499 3.90689655
290 1133 5.24818501 0.01749395 3.90689655
290 1133 5.24818499 0.01749395 3.90689655
289 1124 5.22835857 0.0174278619 3.88927336
289 1124 5.22836029 0.0174278676 3.88927336
289 1124 5.22837934 0.0174279311 3.88927336
289 1124 5.22836315 0.0174278772 3.88927336
289 1124 5.22835733 0.0174278578 3.88927336
289 1124 5.22835862 0.0174278621 3.88927336
289 1124 5.22835822 0.0174278607 3.88927336
289 1124 5.22835777 0.0174278592 3.88927336
289 1124 5.22835782 0.0174278594 3.88927336
289 1124 5.22835783 0.0174278594 3.88927336
288 1117 5.20559996 0.0173519999 3.87847222
288 1117 5.20553791 0.017351793 3.87847222
288 1117 5.20549894 0.0173516631 3.87847222
288 1117 5.20549499 0.01735165 3.87847222
288 1117 5.20549799 0.01735166 3.87847222
288 1117 5.20549823 0.0173516608 3.87847222
288 1117 5.20549848 0.0173516616 3.87847222
288 1117 5.2054985 0.0173516617 3.87847222
288 1117 5.20549853 0.0173516618 3.87847222
288 1117 5.20549853 0.0173516618 3.87847222
287 1110 5.18291404 0.0172763801 3.86759582
287 1110 5.18308513 0.0172769504 3.86759582
287 1110 5.18307045 0.0172769015 3.86759582
287 1110 5.18305659 0.0172768553 3.86759582
287 1110 5.18304961 0.017276832 3.86759582
287 1110 5.1831795 0.017277265 3.86759582
287 1110 5.18311387 0.0172770462 3.86759582
287 1110 5.18311497 0.0172770499 3.86759582
287 1110 5.18312435 0.0172770812 3.86759582
287 1110 5.1831192 0.017277064 3.86759582
286 1100 5.15840197 0.0171946732 3.84615385
286 1100 5.15824056 0.0171941352 3.84615385
286 1100 5.15840987 0.0171946996 3.84615385
286 1100 5.15830005 0.0171943335 3.84615385
286 1100 5.15840682 0.0171946894 3.84615385
286 1100 5.1583055 0.0171943517 3.84615385
286 1100 5.15840721 0.0171946907 3.84615385
286 1100 5.1583055 0.0171943517 3.84615385
286 1100 5.15840727 0.0171946909 3.84615385
286 1100 5.15830552 0.0171943517 3.84615385
285 1089 5.1320195 0.0171067317 3.82105263
285 1088 5.13308199 0.0171102733 3.81754386
285 1088 5.13318754 0.0171106251 3.81754386
285 1088 5.13320215 0.0171106738 3.81754386
285 1088 5.13321357 0.0171107119 3.81754386
285 1088 5.13321421 0.017110714 3.81754386
285 1088 5.13321457 0.0171107152 3.81754386
285 1088 5.13321439 0.0171107146 3.81754386
285 1088 5.13321437 0.0171107146 3.81754386
285 1088 5.13321435 0.0171107145 3.81754386
284 1078 5.1066973 0.0170223243 3.79577465
284 1078 5.1066656 0.0170222187 3.79577465
284 1078 5.10673871 0.0170224624 3.79577465
284 1078 5.10661871 0.0170220624 3.79577465
284 1078 5.10664272 0.0170221424 3.79577465
284 1078 5.10652594 0.0170217531 3.79577465
284 1078 5.1066453 0.017022151 3.79577465
284 1078 5.1066638 0.0170222127 3.79577465
284 1078 5.10661478 0.0170220493 3.79577465
284 1078 5.10664112 0.0170221371 3.79577465
283 1074 5.0781801 0.016927267 3.795053
283 1070 5.07759816 0.0169253272 3.78091873
283 1070 5.07791345 0.0169263782 3.78091873
283 1074 5.07821035 0.0169273678 3.795053
283 1070 5.07769903 0.0169256634 3.78091873
283 1070 5.07793524 0.0169264508 3.78091873
283 1074 5.07822747 0.0169274249 3.795053
283 1070 5.07769795 0.0169256598 3.78091873
283 1070 5.07793743 0.0169264581 3.78091873
283 1074 5.07822615 0.0169274205 3.795053
282 1066 5.04986617 0.0168328872 3.78014184
282 1066 5.05007244 0.0168335748 3.78014184
282 1066 5.04999206 0.0168333069 3.78014184
282 1066 5.04998303 0.0168332768 3.78014184
282 1066 5.04997738 0.0168332579 3.78014184
282 1066 5.04997513 0.0168332504 3.78014184
282 1066 5.04997568 0.0168332523 3.78014184
282 1066 5.04997558 0.0168332519 3.78014184
282 1066 5.04997567 0.0168332522 3.78014184
282 1066 5.04997566 0.0168332522 3.78014184
281 1061 5.02114011 0.0167371337 3.77580071
281 1061 5.02087077 0.0167362359 3.77580071
281 1061 5.02092376 0.0167364125 3.77580071
281 1061 5.02089824 0.0167363275 3.77580071
281 1061 5.0208616 0.0167362053 3.77580071
281 1061 5.0208056 0.0167360187 3.77580071
281 1061 5.02088968 0.0167362989 3.77580071
281 1061 5.02070992 0.0167356997 3.77580071
281 1061 5.02085727 0.0167361909 3.77580071
281 1061 5.02071202 0.0167357067 3.77580071
280 1049 4.98905367 0.0166301789 3.74642857
280 1047 4.98953526 0.0166317842 3.73928571
280 1043 4.99676499 0.0166558833 3.725
280 1043 4.99690782 0.0166563594 3.725
280 1043 4.9968868 0.0166562893 3.725
280 1043 4.99687835 0.0166562612 3.725
280 1043 4.99687849 0.0166562616 3.725
280 1043 4.99687883 0.0166562628 3.725
280 1043 4.9968787 0.0166562623 3.725
280 1043 4.99687879 0.0166562626 3.725
279 1038 4.96828859 0.016560962 3.72043011
279 1038 4.96829303 0.0165609768 3.72043011
279 1038 4.96824145 0.0165608048 3.72043011
279 1038 4.96825253 0.0165608418 3.72043011
279 1038 4.96824955 0.0165608318 3.72043011
279 1038 4.96824729 0.0165608243 3.72043011
279 1038 4.96824708 0.0165608236 3.72043011
279 1038 4.96824696 0.0165608232 3.72043011
279 1038 4.96824694 0.0165608231 3.72043011
279 1038 4.96824694 0.0165608231 3.72043011
278 1028 4.93658531 0.0164552844 3.69784173
278 1028 4.93643986 0.0164547995 3.69784173
278 1028 4.93650646 0.0164550215 3.69784173
278 1028 4.93654904 0.0164551635 3.69784173
278 1028 4.93655557 0.0164551852 3.69784173
278 1028 4.93655553 0.0164551851 3.69784173
278 1028 4.93655599 0.0164551866 3.69784173
278 1028 4.93655602 0.0164551867 3.69784173
278 1028 4.93655601 0.0164551867 3.69784173
278 1028 4.93655602 0.0164551867 3.69784173
277 1022 4.90507267 0.0163502422 3.68953069
277 1016 4.90425481 0.016347516 3.66787004
277 1022 4.90455582 0.0163485194 3.68953069
277 1020 4.90409158 0.0163469719 3.68231047
277 1019 4.90406099 0.01634687 3.67870036
277 1025 4.93583236 0.0164527745 3.70036101
277 1025 4.93569409 0.0164523136 3.70036101
277 1025 4.93574011 0.016452467 3.70036101
277 1025 4.93575979 0.0164525326 3.70036101
277 1025 4.93576557 0.0164525519 3.70036101
276 1019 4.90465611 0.0163488537 3.69202899
276 1013 4.90415145 0.0163471715 3.67028986
276 1013 4.9041437 0.0163471457 3.67028986
276 1019 4.90436873 0.0163478958 3.69202899
276 1019 4.90477669 0.0163492556 3.69202899
276 1013 4.90416499 0.0163472166 3.67028986
276 1019 4.90440127 0.0163480042 3.69202899
276 1019 4.90477723 0.0163492574 3.69202899
276 1013 4.90416514 0.0163472171 3.67028986
276 1019 4.90440017 0.0163480006 3.69202899
275 1009 4.87395072 0.0162465024 3.66909091
275 1007 4.87400669 0.016246689 3.66181818
275 1007 4.87410849 0.0162470283 3.66181818
275 1007 4.87410547 0.0162470182 3.66181818
275 1007 4.87411362 0.0162470454 3.66181818
275 1007 4.87411181 0.0162470394 3.66181818
275 1007 4.87411089 0.0162470363 3.66181818
275 1007 4.87411087 0.0162470362 3.66181818
275 1007 4.87411081 0.016247036 3.66181818
275 1007 4.87411078 0.0162470359 3.66181818
274 997 4.84343195 0.0161447732 3.63868613
274 1003 4.84371187 0.0161457062 3.66058394
274 1003 4.84373143 0.0161457714 3.66058394
274 1003 4.84374748 0.0161458249 3.66058394
274 1003 4.84374386 0.0161458129 3.66058394
274 1003 4.84373527 0.0161457842 3.66058394
274 1003 4.84373443 0.0161457814 3.66058394
274 1003 4.84373396 0.0161457799 3.66058394
274 1003 4.84373382 0.0161457794 3.66058394
274 1003 4.8437338 0.0161457793 3.66058394
273 993 4.81364628 0.0160454876 3.63736264
273 993 4.81343236 0.0160447745 3.63736264
273 993 4.81335712 0.0160445237 3.63736264
273 993 4.81337458 0.0160445819 3.63736264
273 993 4.81336956 0.0160445652 3.63736264
273 993 4.81336849 0.0160445616 3.63736264
273 993 4.81336875 0.0160445625 3.63736264
273 993 4.81336841 0.0160445614 3.63736264
273 993 4.81336843 0.0160445614 3.63736264
273 993 4.81336842 0.0160445614 3.63736264
272 987 4.77606751 0.015920225 3.62867647
272 989 4.77911332 0.0159303777 3.63602941
272 989 4.7791855 0.0159306183 3.63602941
272 989 4.77914911 0.015930497 3.63602941
272 989 4.7791481 0.0159304937 3.63602941
272 989 4.77914296 0.0159304765 3.63602941
272 989 4.77914173 0.0159304724 3.63602941
272 989 4.77914123 0.0159304708 3.63602941
272 989 4.77914109 0.0159304703 3.63602941
272 989 4.77914102 0.0159304701 3.63602941
271 979 4.74792597 0.0158264199 3.61254613
271 979 4.74777264 0.0158259088 3.61254613
271 979 4.74768591 0.0158256197 3.61254613
271 979 4.74769069 0.0158256356 3.61254613
271 979 4.74769295 0.0158256432 3.61254613
271 979 4.74769371 0.0158256457 3.61254613
271 979 4.74769345 0.0158256448 3.61254613
271 979 4.74769355 0.0158256452 3.61254613
271 979 4.74769354 0.0158256451 3.61254613
271 979 4.74769354 0.0158256451 3.61254613
270 971 4.7124743 0.0157082477 3.5962963
270 971 4.71269975 0.0157089992 3.5962963
270 971 4.71277421 0.0157092474 3.5962963
270 971 4.71277634 0.0157092545 3.5962963
270 971 4.71277562 0.0157092521 3.5962963
270 971 4.71277518 0.0157092506 3.5962963
270 971 4.71277542 0.0157092514 3.5962963
270 971 4.71277547 0.0157092516 3.5962963
270 971 4.71277549 0.0157092516 3.5962963
270 971 4.7127755 0.0157092517 3.5962963
269 964 4.67803786 0.0155934595 3.58364312
269 964 4.67788182 0.0155929394 3.58364312
269 964 4.67770688 0.0155923563 3.58364312
269 964 4.67798646 0.0155932882 3.58364312
269 964 4.67772383 0.0155924128 3.58364312
269 964 4.67798589 0.0155932863 3.58364312
269 964 4.67772519 0.0155924173 3.58364312
269 964 4.67798614 0.0155932871 3.58364312
269 964 4.67772544 0.0155924181 3.58364312
269 964 4.67798621 0.0155932874 3.58364312
268 958 4.64169395 0.0154723132 3.57462687
268 958 4.641647 0.0154721567 3.57462687
268 958 4.64155768 0.0154718589 3.57462687
268 958 4.64168101 0.01547227 3.57462687
268 958 4.64156524 0.0154718841 3.57462687
268 958 4.64168758 0.0154722919 3.57462687
268 958 4.6415665 0.0154718883 3.57462687
268 958 4.64168862 0.0154722954 3.57462687
268 958 4.64156681 0.0154718894 3.57462687
268 958 4.6416888 0.015472296 3.57462687
267 951 4.60277462 0.0153425821 3.56179775
267 952 4.60358948 0.0153452983 3.56554307
267 952 4.60357519 0.0153452506 3.56554307
267 952 4.6034949 0.015344983 3.56554307
267 952 4.60362185 0.0153454062 3.56554307
267 952 4.60351866 0.0153450622 3.56554307
267 952 4.60362319 0.0153454106 3.56554307
267 952 4.60351858 0.0153450619 3.56554307
267 952 4.60362309 0.0153454103 3.56554307
267 952 4.60351857 0.0153450619 3.56554307
266 950 4.56967033 0.0152322344 3.57142857
266 946 4.5696575 0.0152321917 3.55639098
266 946 4.56969603 0.0152323201 3.55639098
266 946 4.56947952 0.0152315984 3.55639098
266 950 4.569762 0.01523254 3.57142857
266 946 4.56980211 0.0152326737 3.55639098
266 946 4.56969299 0.01523231 3.55639098
266 946 4.56948102 0.0152316034 3.55639098
266 950 4.56976498 0.0152325499 3.57142857
266 946 4.56980471 0.0152326824 3.55639098
265 944 4.53567909 0.0151189303 3.56226415
265 944 4.53570213 0.0151190071 3.56226415
265 944 4.53570642 0.0151190214 3.56226415
265 944 4.53570798 0.0151190266 3.56226415
265 944 4.53571197 0.0151190399 3.56226415
265 944 4.53571586 0.0151190529 3.56226415
265 944 4.53571637 0.0151190546 3.56226415
265 944 4.53571666 0.0151190555 3.56226415
265 944 4.53571669 0.0151190556 3.56226415
265 944 4.53571669 0.0151190556 3.56226415
264 937 4.5002265 0.015000755 3.54924242
264 937 4.50027861 0.0150009287 3.54924242
264 937 4.50026206 0.0150008735 3.54924242
264 937 4.50003915 0.0150001305 3.54924242
264 937 4.5002957 0.0150009857 3.54924242
264 937 4.5001584 0.015000528 3.54924242
264 937 4.50004188 0.0150001396 3.54924242
264 937 4.50031624 0.0150010541 3.54924242
264 937 4.50015973 0.0150005324 3.54924242
264 937 4.50003715 0.0150001238 3.54924242
263 929 4.46136303 0.0148712101 3.53231939
263 929 4.46157897 0.0148719299 3.53231939
263 929 4.46133383 0.0148711128 3.53231939
263 929 4.46132365 0.0148710788 3.53231939
263 929 4.4613208 0.0148710693 3.53231939
263 929 4.46131832 0.0148710611 3.53231939
263 929 4.46131829 0.014871061 3.53231939
263 929 4.4613183 0.014871061 3.53231939
263 929 4.46131829 0.014871061 3.53231939
263 929 4.4613183 0.014871061 3.53231939
262 921 4.42438903 0.0147479634 3.51526718
262 921 4.42429055 0.0147476352 3.51526718
262 921 4.42416065 0.0147472022 3.51526718
262 921 4.42416454 0.0147472151 3.51526718
262 921 4.42416337 0.0147472112 3.51526718
262 921 4.42416087 0.0147472029 3.51526718
262 921 4.42416186 0.0147472062 3.51526718
262 921 4.42416138 0.0147472046 3.51526718
262 921 4.4241615 0.014747205 3.51526718
262 921 4.42416147 0.0147472049 3.51526718
261 915 4.38525807 0.0146175269 3.50574713
261 915 4.38581408 0.0146193803 3.50574713
261 915 4.38527698 0.0146175899 3.50574713
261 915 4.38583998 0.0146194666 3.50574713
261 915 4.38527512 0.0146175837 3.50574713
261 915 4.38585058 0.0146195019 3.50574713
261 915 4.38528481 0.014617616 3.50574713
261 915 4.38584961 0.0146194987 3.50574713
261 915 4.38528486 0.0146176162 3.50574713
261 915 4.38584967 0.0146194989 3.50574713
260 911 4.34402032 0.0144800677 3.50384615
260 908 4.34487514 0.0144829171 3.49230769
260 906 4.3505881 0.0145019603 3.48461538
260 905 4.36249404 0.0145416468 3.48076923
260 905 4.36219333 0.0145406444 3.48076923
260 905 4.36217018 0.0145405673 3.48076923
260 905 4.36216149 0.0145405383 3.48076923
260 905 4.36216168 0.0145405389 3.48076923
260 905 4.36216137 0.0145405379 3.48076923
260 905 4.36216155 0.0145405385 3.48076923
259 899 4.3261733 0.0144205777 3.47104247
259 899 4.32652306 0.0144217435 3.47104247
259 899 4.32644987 0.0144214996 3.47104247
259 899 4.32646102 0.0144215367 3.47104247
259 899 4.32645602 0.0144215201 3.47104247
259 899 4.32645578 0.0144215193 3.47104247
259 899 4.32645562 0.0144215187 3.47104247
259 899 4.32645568 0.0144215189 3.47104247
259 899 4.32645566 0.0144215189 3.47104247
259 899 4.32645566 0.0144215189 3.47104247
258 891 4.29046059 0.0143015353 3.45348837
258 891 4.29082223 0.0143027408 3.45348837
258 891 4.29078888 0.0143026296 3.45348837
258 891 4.29079336 0.0143026445 3.45348837
258 891 4.29079222 0.0143026407 3.45348837
258 891 4.29079218 0.0143026406 3.45348837
258 891 4.29079203 0.0143026401 3.45348837
258 891 4.29079205 0.0143026402 3.45348837
258 891 4.29079204 0.0143026401 3.45348837
258 891 4.29079205 0.0143026402 3.45348837
257 888 4.25287314 0.0141762438 3.45525292
257 888 4.25223271 0.014174109 3.45525292
257 888 4.25227589 0.014174253 3.45525292
257 888 4.25227795 0.0141742598 3.45525292
257 888 4.25226643 0.0141742214 3.45525292
257 888 4.25226417 0.0141742139 3.45525292
257 888 4.25226463 0.0141742154 3.45525292
257 888 4.25226408 0.0141742136 3.45525292
257 888 4.25226412 0.0141742137 3.45525292
257 888 4.25226412 0.0141742137 3.45525292
256 884 4.21063155 0.0140354385 3.453125
256 884 4.21039363 0.0140346454 3.453125
256 881 4.21091417 0.0140363806 3.44140625
256 881 4.2106662 0.014035554 3.44140625
256 881 4.21093343 0.0140364448 3.44140625
256 881 4.21055472 0.0140351824 3.44140625
256 884 4.21081307 0.0140360436 3.453125
256 881 4.21095556 0.0140365185 3.44140625
256 881 4.2106029 0.014035343 3.44140625
256 884 4.21081098 0.0140360366 3.453125
255 878 4.17337962 0.0139112654 3.44313725
255 874 4.17407631 0.0139135877 3.42745098
255 874 4.17359614 0.0139119871 3.42745098
255 874 4.17358889 0.013911963 3.42745098
255 874 4.1736297 0.013912099 3.42745098
255 874 4.17363541 0.013912118 3.42745098
255 874 4.17363575 0.0139121192 3.42745098
255 874 4.17363653 0.0139121218 3.42745098
255 874 4.17363701 0.0139121234 3.42745098
255 874 4.17363709 0.0139121236 3.42745098
254 870 4.13657646 0.0137885882 3.42519685
254 870 4.13693269 0.0137897756 3.42519685
254 870 4.13697626 0.0137899209 3.42519685
254 870 4.13697049 0.0137899016 3.42519685
254 870 4.13696959 0.0137898986 3.42519685
254 870 4.13696916 0.0137898972 3.42519685
254 870 4.13696912 0.0137898971 3.42519685
254 870 4.13696912 0.0137898971 3.42519685
254 870 4.13696911 0.013789897 3.42519685
254 870 4.13696911 0.013789897 3.42519685
253 867 4.0988411 0.0136628037 3.42687747
253 863 4.09767603 0.0136589201 3.41106719
253 867 4.09863057 0.0136621019 3.42687747
253 867 4.09885993 0.0136628664 3.42687747
253 867 4.09874257 0.0136624752 3.42687747
253 867 4.09875611 0.0136625204 3.42687747
253 867 4.09876925 0.0136625642 3.42687747
253 867 4.09876852 0.0136625617 3.42687747
253 867 4.09876847 0.0136625616 3.42687747
253 867 4.09876863 0.0136625621 3.42687747
252 859 4.06106824 0.0135368941 3.40873016
252 859 4.06088553 0.0135362851 3.40873016
252 859 4.06103232 0.0135367744 3.40873016
252 859 4.06085395 0.0135361798 3.40873016
252 859 4.06097187 0.0135365729 3.40873016
252 859 4.06082451 0.0135360817 3.40873016
252 859 4.06101239 0.013536708 3.40873016
252 859 4.0608457 0.0135361523 3.40873016
252 859 4.06097018 0.0135365673 3.40873016
252 859 4.06082419 0.0135360806 3.40873016
251 854 4.01965608 0.0133988536 3.40239044
251 854 4.01941956 0.0133980652 3.40239044
251 854 4.01928967 0.0133976322 3.40239044
251 854 4.0192717 0.0133975723 3.40239044
251 854 4.01925202 0.0133975067 3.40239044
251 854 4.0192506 0.013397502 3.40239044
251 854 4.01925002 0.0133975001 3.40239044
251 854 4.01925021 0.0133975007 3.40239044
251 854 4.01925016 0.0133975005 3.40239044
251 854 4.01925012 0.0133975004 3.40239044
250 849 3.97837321 0.013261244 3.396
250 849 3.97913216 0.0132637739 3.396
250 849 3.97904569 0.0132634856 3.396
250 849 3.97902482 0.0132634161 3.396
250 849 3.97903185 0.0132634395 3.396
250 849 3.97903126 0.0132634375 3.396
250 849 3.97903092 0.0132634364 3.396
250 849 3.97903106 0.0132634369 3.396
250 849 3.97903105 0.0132634368 3.396
250 849 3.97903104 0.0132634368 3.396
249 844 3.93418698 0.0131139566 3.38955823
249 844 3.93367785 0.0131122595 3.38955823
249 844 3.93378818 0.0131126273 3.38955823
249 844 3.93370774 0.0131123591 3.38955823
249 844 3.93375238 0.0131125079 3.38955823
249 844 3.93370831 0.013112361 3.38955823
249 844 3.93375268 0.0131125089 3.38955823
249 844 3.93370852 0.0131123617 3.38955823
249 844 3.9337527 0.013112509 3.38955823
249 844 3.93370853 0.0131123618 3.38955823
248 836 3.88575398 0.0129525133 3.37096774
248 838 3.89937229 0.0129979076 3.37903226
248 838 3.89964684 0.0129988228 3.37903226
248 838 3.89960849 0.012998695 3.37903226
248 838 3.89961524 0.0129987175 3.37903226
248 838 3.89961125 0.0129987042 3.37903226
248 838 3.89961193 0.0129987064 3.37903226
248 838 3.89961189 0.0129987063 3.37903226
248 838 3.89961189 0.0129987063 3.37903226
248 838 3.89961189 0.0129987063 3.37903226
247 833 3.85468421 0.0128489474 3.37246964
247 833 3.85441496 0.0128480499 3.37246964
247 833 3.85445175 0.0128481725 3.37246964
247 833 3.85445311 0.012848177 3.37246964
247 833 3.85445441 0.0128481814 3.37246964
247 833 3.85445452 0.0128481817 3.37246964
247 833 3.85445449 0.0128481816 3.37246964
247 833 3.8544545 0.0128481817 3.37246964
247 833 3.8544545 0.0128481817 3.37246964
247 833 3.8544545 0.0128481817 3.37246964
246 828 3.80176492 0.0126725497 3.36585366
246 828 3.8013645 0.012671215 3.36585366
246 828 3.80136065 0.0126712022 3.36585366
246 828 3.80139249 0.0126713083 3.36585366
246 828 3.80139555 0.0126713185 3.36585366
246 828 3.80139591 0.0126713197 3.36585366
246 828 3.80139579 0.0126713193 3.36585366
246 828 3.80139575 0.0126713192 3.36585366
246 828 3.80139574 0.0126713191 3.36585366
246 828 3.80139574 0.0126713191 3.36585366
245 822 3.74869489 0.0124956496 3.35510204
245 822 3.74936669 0.012497889 3.35510204
245 822 3.74937571 0.012497919 3.35510204
245 822 3.74944197 0.0124981399 3.35510204
245 822 3.74944473 0.0124981491 3.35510204
245 822 3.74944432 0.0124981477 3.35510204
245 822 3.74944485 0.0124981495 3.35510204
245 822 3.74944483 0.0124981494 3.35510204
245 822 3.74944485 0.0124981495 3.35510204
245 822 3.74944485 0.0124981495 3.35510204
244 817 3.69667948 0.0123222649 3.34836066
244 814 3.69856144 0.0123285381 3.33606557
244 813 3.70747857 0.0123582619 3.33196721
244 813 3.71949484 0.0123983161 3.33196721
244 813 3.71964283 0.0123988094 3.33196721
244 813 3.71985418 0.0123995139 3.33196721
244 813 3.71958454 0.0123986151 3.33196721
244 813 3.71985156 0.0123995052 3.33196721
244 813 3.71958546 0.0123986182 3.33196721
244 813 3.71985156 0.0123995052 3.33196721
243 808 3.66493122 0.0122164374 3.32510288
243 805 3.66440228 0.0122146743 3.3127572
243 808 3.66493129 0.0122164376 3.32510288
243 805 3.66453517 0.0122151172 3.3127572
243 808 3.66488642 0.0122162881 3.32510288
243 805 3.66453974 0.0122151325 3.3127572
243 808 3.66488415 0.0122162805 3.32510288
243 805 3.6645397 0.0122151323 3.3127572
243 808 3.66488391 0.0122162797 3.32510288
243 805 3.66453968 0.0122151323 3.3127572
242 802 3.62418761 0.0120806254 3.31404959
242 802 3.62439455 0.0120813152 3.31404959
242 802 3.62431473 0.0120810491 3.31404959
242 802 3.62426536 0.0120808845 3.31404959
242 802 3.62425402 0.0120808467 3.31404959
242 802 3.62425487 0.0120808496 3.31404959
242 802 3.6242548 0.0120808493 3.31404959
242 802 3.62425478 0.0120808493 3.31404959
242 802 3.62425478 0.0120808493 3.31404959
242 802 3.62425478 0.0120808493 3.31404959
241 794 3.57097767 0.0119032589 3.29460581
241 795 3.57533521 0.011917784 3.29875519
241 795 3.57548672 0.0119182891 3.29875519
241 795 3.57542253 0.0119180751 3.29875519
241 795 3.57548261 0.0119182754 3.29875519
241 795 3.5754106 0.0119180353 3.29875519
241 795 3.57548049 0.0119182683 3.29875519
