config	seed	status	returncode	steps	sigma_initial	sigma_final	max_drop	terminal_drop	max_drop_preterminal	mean_drop	mean_abs_delta	mean_abs_delta_preterminal	auc_sigma	auc_per_step	max_fixed	fixed_frontier_max_drop	fixed_frontier_mean_drop	fixed_frontier_roughness	fixed_frontier_auc	fixed_frontier_auc_per_level	eta_mean	wall_seconds
dynI	9	sp-nonconvergence	255	3127	2.580960305	1.289677413	0.012590036000000193	0.0	0.012590036000000193	0.00041294623984649827	0.008416527859929645	0.008416527859929645	6298.706827553	2.0142970347147426	165	0.011473080000000024	0.007819835539393938	0.007848722836363637	332.30142348	2.013948021090909	1.8580562659846547	3.5268244489998324
dynI	10	sat	0	7714	10.40496695	0.0	4.937646810877455	1.225449742e-10	4.937646810877455	0.0013488419691470054	0.01617031947342495	0.016172415975350386	60608.124302381126	7.856899702149485	407	5.058601799877455	0.025565268107807015	0.02671697219134511	3194.2345382800613	7.848242108796219	2.8344782890473104	8.869094600999233
dynI	11	sp-nonconvergence	255	3082	4.423371311	2.326882766	0.028199991999999785	0.0	0.028199991999999785	0.0006802363870863076	0.017388415895846845	0.017388415895846845	10228.4104215625	3.318757437236372	163	0.02695442299999984	0.012894473171779141	0.017887335834355835	541.0582382425	3.319375694739264	2.530976321764515	3.8154216450002423
dynI	12	sp-nonconvergence	255	10291	8.521444757	1.585682883	0.025609984000000363	0.0	0.025609984000000363	0.0006739638396657272	0.015551404897871931	0.015551404897871931	46965.465779424	4.563741694628704	542	0.02437220799999995	0.012806443570110699	0.01427654209040591	2474.5228928515	4.5655403927149445	3.060532452390206	10.428856661999816
dynI	13	sat	0	8792	7.335085908	0.0	3.3780279527572583	2.427417156e-10	3.3780279527572583	0.0008342909358507734	0.010441984068926304	0.010443171872796874	49111.07279849024	5.585881801466133	463	0.01706694800000008	0.008351466555075593	0.009319622771058323	2587.0134204365	5.587501987983801	2.766177641305584	9.311317995001446
dynI	14	sat	0	11499	8.351883772	0.0	1.8027713429877497	1.225053392e-11	1.8027713429877497	0.0007263139205148275	0.013325987782937651	0.013327146766045208	51474.68121447801	4.476448492432213	606	0.03432539999999995	0.010721670062706272	0.012199735346534646	2712.742226232	4.476472320514851	3.151913043478261	10.872480542999256
dynI	15	sat	0	11775	5.995062165	0.0	1.6596526770807016	6.090039584e-10	1.6596526770807016	0.0005091347910828025	0.009006476176560507	0.009007241122676316	44433.258925291026	3.7735251741223803	620	0.013905213000000138	0.006881517222580645	0.008122154054838708	2340.695935389	3.775316024820968	2.836616847826087	10.423201235000306
dynI	16	sp-nonconvergence	255	16053	9.954467904	0.1348833728	0.03093301370000001	0.0	0.03093301370000001	0.0006116977842895409	0.01554960456796861	0.01554960456796861	69160.3907358595	4.308253331829533	845	0.02690982389999999	0.011620810096094674	0.014561378886153843	3643.6974195377998	4.312067952115739	4.619098044101158	12.878876641001625
dynI	17	sp-nonconvergence	255	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.21561433399983798
dynI	18	sp-nonconvergence	255	3487	7.49334327	4.590554373	0.02731252700000031	0.0	0.02731252700000031	0.0008324602515055921	0.01792795111012332	0.01792795111012332	21675.5900677795	6.216114157665472	184	0.02564248899999999	0.015885652576086956	0.01618072495652174	1143.649748858	6.215487765532609	2.8663990825688073	4.587497165999594
dynI	19	sp-nonconvergence	255	5956	8.514849122	4.509266502	0.020024029	0.0	0.020024029	0.0006725289825386164	0.014384357399261236	0.014384357399261236	39971.300445021	6.711098127102249	314	0.019320293999999905	0.012756715143312102	0.013359198334394902	2107.0174055945	6.710246514632165	2.5296290078898775	6.656225796999934
dynI	20	sat	0	8655	4.999950191	0.0	2.626636709933669	0.0	2.626636709933669	0.0005776949960716349	0.0068967344941652355	0.006897531435983374	32653.990427671568	3.7728469587142195	462	0.8882777989999372	0.010825787233766232	0.012230041207792204	1732.2470254940004	3.7494524361342	2.25612292051756	8.173743948000265
